"PROFICIENCIA_MT_SAEB","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
0.945849226809902,0.7806247497998,-0.322569966672673
0.202395288060526,-0.7806247497998,-0.322569966672673
0.0149032116900511,-2.3418742493994,-0.322569966672673
-1.05254000262018,0.7806247497998,-1.75621426299566
0.752384043503628,-0.7806247497998,-0.322569966672673
0.274206642613029,0.7806247497998,-0.322569966672673
0.982621248991442,-0.7806247497998,-0.322569966672673
-0.623752395968547,-0.7806247497998,1.11107432965032
NA,NA,NA
-1.54838549979591,0.7806247497998,-0.322569966672673
1.76249663948704,-0.7806247497998,-0.322569966672673
-1.06041101541692,0.7806247497998,1.11107432965032
2.83562953410062,0.7806247497998,-0.322569966672673
-1.15280110444928,0.7806247497998,1.11107432965032
-0.583651997322677,-0.7806247497998,-0.322569966672673
NA,NA,NA
0.105254378456578,0.7806247497998,1.11107432965032
-1.15018595666261,0.7806247497998,1.11107432965032
0.310562296316211,-2.3418742493994,-1.75621426299566
-0.547573041452799,-0.7806247497998,-0.322569966672673
-0.0160743772043434,0.7806247497998,1.11107432965032
NA,NA,NA
NA,NA,NA
-0.28300033598431,-0.7806247497998,-0.322569966672673
0.329025544408565,-2.3418742493994,-1.75621426299566
1.53116074125641,0.7806247497998,-0.322569966672673
-0.0437746323821877,0.7806247497998,1.11107432965032
-0.813608467697703,0.7806247497998,1.11107432965032
-0.836616995579278,-0.7806247497998,-0.322569966672673
0.367280425701096,0.7806247497998,-0.322569966672673
NA,NA,NA
NA,NA,NA
0.893644127041206,0.7806247497998,-1.75621426299566
0.820578259982893,0.7806247497998,1.11107432965032
-1.78072209061613,0.7806247497998,1.11107432965032
-1.0345388307775,0.7806247497998,1.11107432965032
-1.45669787336259,0.7806247497998,-1.75621426299566
-0.499136910303703,0.7806247497998,1.11107432965032
0.411437208815646,-0.7806247497998,-0.322569966672673
0.405225037258889,-0.7806247497998,-0.322569966672673
1.36720102978074,-0.7806247497998,-1.75621426299566
NA,NA,NA
-0.0406960625860166,0.7806247497998,1.11107432965032
1.26294266078971,-0.7806247497998,-0.322569966672673
0.12738179412189,-0.7806247497998,-0.322569966672673
-0.224404439073054,0.7806247497998,1.11107432965032
-0.953607309930327,0.7806247497998,1.11107432965032
