"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.254291514606119,0.215472901842834,0.609449400220044,-0.467426352442802,-0.0978412046403697,-1.36041865477365,-1.3571736715348,-1.74010066104206,0.34614399922975,1.11269728052837,-0.267261241912424
-0.226785014666619,-1.292837411057,0.609449400220044,-0.467426352442802,-0.0978412046403697,0.880270894265305,-1.3571736715348,-0.116006710736137,0.34614399922975,-0.83452296039628,-0.267261241912424
2.24079900515338,-1.292837411057,-1.52362350055011,-2.10341858599261,-0.0978412046403697,-1.36041865477365,-1.3571736715348,-0.116006710736137,0.34614399922975,-0.83452296039628,3.47439614486152
-0.422321506825671,0.215472901842834,0.609449400220044,1.16856588110701,1.2719356603248,0.880270894265305,0.370138274054947,1.50808723956978,1.55764799653387,1.11269728052837,-0.267261241912424
-0.915737963610525,-1.292837411057,-1.52362350055011,1.16856588110701,1.2719356603248,0.880270894265305,0.370138274054947,-0.116006710736137,0.34614399922975,1.11269728052837,-0.267261241912424
-0.735722717302271,0.215472901842834,0.609449400220044,-0.467426352442802,-1.46761806960554,-0.240073880254174,0.370138274054947,-0.116006710736137,0.34614399922975,-0.83452296039628,-0.267261241912424
0.404417079388497,0.215472901842834,0.609449400220044,-0.467426352442802,-1.46761806960554,-1.36041865477365,-1.3571736715348,-1.74010066104206,-2.0768639953785,-0.83452296039628,-0.267261241912424
0.107967095806021,0.215472901842834,0.609449400220044,1.16856588110701,1.2719356603248,0.880270894265305,0.370138274054947,1.50808723956978,-0.865359998074374,-0.83452296039628,-0.267261241912424
-1.59277406156512,1.72378321474267,0.609449400220044,1.16856588110701,1.2719356603248,0.880270894265305,2.0974502196447,1.50808723956978,1.55764799653387,1.11269728052837,-0.267261241912424
-0.492005584180872,0.215472901842834,0.609449400220044,-0.467426352442802,-0.0978412046403697,0.880270894265305,0.370138274054947,-0.116006710736137,0.34614399922975,-0.83452296039628,-0.267261241912424
1.10496875042181,-1.292837411057,0.609449400220044,-0.467426352442802,-0.0978412046403697,0.880270894265305,0.370138274054947,-0.116006710736137,0.34614399922975,1.11269728052837,-0.267261241912424
-1.00294553606909,1.72378321474267,0.609449400220044,1.16856588110701,-0.0978412046403697,-0.240073880254174,0.370138274054947,-0.116006710736137,-0.865359998074374,1.11269728052837,-0.267261241912424
1.03133589039482,0.215472901842834,-1.52362350055011,-0.467426352442802,-0.0978412046403697,-0.240073880254174,0.370138274054947,-0.116006710736137,-0.865359998074374,-0.83452296039628,-0.267261241912424
0.244513048449523,0.215472901842834,-1.52362350055011,-0.467426352442802,-1.46761806960554,-1.36041865477365,0.370138274054947,-0.116006710736137,-0.865359998074374,-0.83452296039628,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
