"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-1.56787613400954,-1.22540315946459,-2.47126341314374,-0.924091849327004,0.260494036125864,1.22540315946459,1.04197614450346,1.25315927290401,-1.3841682656778,1.37840487520902
0.647585243475332,-1.22540315946459,0.823754471047914,1.12944559362189,-1.04197614450346,-0.525172782627682,-0.260494036125864,-1.53163911132712,-1.3841682656778,0
0.487071625372571,-1.22540315946459,0.823754471047914,1.12944559362189,0.260494036125864,-0.525172782627682,-0.260494036125864,-2.92403830344269,0.0728509613514631,-1.37840487520902
-1.86799254535074,0.525172782627683,0.823754471047914,-0.924091849327004,-1.04197614450346,1.22540315946459,-1.56296421675518,1.25315927290401,-1.3841682656778,0
0.754348033995922,-1.22540315946459,0.823754471047914,-0.924091849327004,-1.04197614450346,-0.525172782627682,-1.56296421675518,-0.139239919211557,0.0728509613514631,0
-0.630150031141205,0.525172782627683,0.823754471047914,0.444933112638928,1.56296421675518,1.22540315946459,1.04197614450346,-0.139239919211557,-1.3841682656778,0
0.50172956984239,2.27574872471996,-0.823754471047914,-0.924091849327004,1.56296421675518,1.22540315946459,1.04197614450346,1.25315927290401,1.52987018838073,0
-0.209625678341243,0.525172782627683,-0.823754471047914,-0.924091849327004,0.260494036125864,-0.525172782627682,-0.260494036125864,-0.139239919211557,-1.3841682656778,-1.37840487520902
0.529473358593732,0.525172782627683,0.823754471047914,-0.924091849327004,0.260494036125864,-0.525172782627682,1.04197614450346,-0.139239919211557,0.0728509613514631,0
0.0210760449814209,0.525172782627683,0.823754471047914,-0.924091849327004,-1.04197614450346,-0.525172782627682,1.04197614450346,-0.139239919211557,0.0728509613514631,1.37840487520902
-1.71534881791906,0.525172782627683,-0.823754471047914,-0.924091849327004,1.56296421675518,1.22540315946459,1.04197614450346,1.25315927290401,1.52987018838073,1.37840487520902
0.185554558774338,0.525172782627683,0.823754471047914,1.12944559362189,-1.04197614450346,-0.525172782627682,-0.260494036125864,-0.139239919211557,0.0728509613514631,0
0.411703292816035,-1.22540315946459,-0.823754471047914,1.12944559362189,-1.04197614450346,-0.525172782627682,-0.260494036125864,-0.139239919211557,0.0728509613514631,0
-0.375756866910021,0.525172782627683,-0.823754471047914,-0.239579368344038,1.56296421675518,1.22540315946459,-0.260494036125864,-0.139239919211557,0.0728509613514631,0
-0.692797380422366,0.525172782627683,-0.823754471047914,1.12944559362189,0.260494036125864,1.22540315946459,1.04197614450346,-0.139239919211557,0.0728509613514631,1.37840487520902
0.210719137063119,0.525172782627683,0.823754471047914,-0.924091849327004,-1.04197614450346,-0.525172782627682,-0.260494036125864,-0.139239919211557,0.0728509613514631,0
-0.447922230913909,0.525172782627683,-0.823754471047914,-0.924091849327004,0.260494036125864,-0.525172782627682,-0.260494036125864,-0.139239919211557,0.0728509613514631,-2.75680975041804
0.239449259252833,-1.22540315946459,-0.823754471047914,1.12944559362189,0.260494036125864,-0.525172782627682,1.04197614450346,-0.139239919211557,1.52987018838073,0
1.2151138644634,0.525172782627683,0.823754471047914,1.12944559362189,0.260494036125864,-0.525172782627682,-1.56296421675518,1.25315927290401,1.52987018838073,0
2.303645696377,-1.22540315946459,0.823754471047914,1.12944559362189,-1.04197614450346,-2.27574872471996,-1.56296421675518,-0.139239919211557,0.0728509613514631,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
