"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
-0.760320610044474,-0.924091849327004,1.22540315946459,0.255474412755014
0.689880874610259,1.12944559362189,-0.525172782627682,-1.44768833894508
-0.392283152626935,1.12944559362189,-0.525172782627682,-3.15085109064517
-1.94030026757853,-0.924091849327004,1.22540315946459,0.255474412755014
-1.30734349233152,-0.924091849327004,-0.525172782627682,-1.44768833894508
1.03217896401365,0.444933112638928,1.22540315946459,0.255474412755014
0.582531983610978,-0.924091849327004,1.22540315946459,0.255474412755014
-1.05982745203182,-0.924091849327004,-0.525172782627682,0.255474412755014
1.11282262289975,-0.924091849327004,-0.525172782627682,0.255474412755014
-0.772956327767937,-0.924091849327004,-0.525172782627682,0.255474412755014
-0.677755799518338,-0.924091849327004,1.22540315946459,0.255474412755014
-0.107991811116539,1.12944559362189,-0.525172782627682,0.255474412755014
0.749031813780641,1.12944559362189,-0.525172782627682,0.255474412755014
0.770886508182267,-0.239579368344038,1.22540315946459,0.255474412755014
-1.27561119013828,1.12944559362189,1.22540315946459,0.255474412755014
-0.102592125692191,-0.924091849327004,-0.525172782627682,0.255474412755014
0.862878653579683,-0.924091849327004,-0.525172782627682,0.255474412755014
-0.180408830868751,1.12944559362189,-0.525172782627682,0.255474412755014
1.21997376431412,1.12944559362189,-0.525172782627682,1.9586371644551
1.55720587472398,1.12944559362189,-2.27574872471996,0.255474412755014
NA,NA,NA,NA
NA,NA,NA,NA
