"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21d_num"
NA,NA,NA,NA,NA
1.10176332970657,1.13497942473582,0.530271274679761,0.758287544405155,-1.17879375618557
0.726644348288777,1.13497942473582,0.530271274679761,0.758287544405155,0.961647537940858
-0.240009055657929,-0.467344469008865,-1.28780166707942,-0.758287544405155,-1.17879375618557
1.29819580536368,-0.467344469008865,0.530271274679761,-0.758287544405155,-1.17879375618557
-0.139882536123951,-0.467344469008865,0.530271274679761,-0.758287544405155,0.248167106565383
0.0928027467941786,-0.467344469008865,-3.1058746088386,-0.758287544405155,0.961647537940858
1.15685825516299,1.13497942473582,0.530271274679761,0.758287544405155,-1.17879375618557
-1.00772160736833,-0.467344469008865,0.530271274679761,0.758287544405155,0.961647537940858
0.90118677370859,-0.467344469008865,0.530271274679761,0.758287544405155,0.248167106565383
0.596570549582743,-0.467344469008865,0.530271274679761,0.758287544405155,-1.17879375618557
-1.36079944292985,-2.06966836275355,-1.28780166707942,-2.27486263321547,0.961647537940858
0.971050996510514,1.13497942473582,0.530271274679761,0.758287544405155,0.961647537940858
-1.2656428527521,1.13497942473582,0.530271274679761,-0.758287544405155,0.961647537940858
0.525685726291338,1.13497942473582,0.530271274679761,0.758287544405155,-1.17879375618557
-0.483618617505142,-2.06966836275355,-1.28780166707942,-0.758287544405155,NA
0.33659214758446,-0.467344469008865,0.530271274679761,0.758287544405155,0.961647537940858
1.79349238263018,1.13497942473582,0.530271274679761,0.758287544405155,-1.17879375618557
-1.10365616033804,-0.467344469008865,-1.28780166707942,-0.758287544405155,0.961647537940858
-1.18368371733389,-0.467344469008865,0.530271274679761,-0.758287544405155,0.248167106565383
-1.15982592771811,-0.467344469008865,0.530271274679761,0.758287544405155,0.248167106565383
-1.37281241389238,-0.467344469008865,0.530271274679761,0.758287544405155,0.961647537940858
0.101760329449286,-0.467344469008865,-1.28780166707942,-2.27486263321547,0.961647537940858
NA,NA,NA,NA,NA
0.813692597411103,1.13497942473582,0.530271274679761,0.758287544405155,-1.17879375618557
-1.09864365686467,1.13497942473582,0.530271274679761,0.758287544405155,-1.17879375618557
