"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.638646261864861,-0.984112930953336,-0.13011375139928,-1.1423504449192,-1.1883350555593,0.657267069006199,-0.332298864294279,0.165353476382865,0.0654653670707978
0.363257252896386,0.273364703042593,-1.626421892491,0.571175222459599,-1.1883350555593,-0.438178046004133,0.854482793899575,-1.21259216014101,-1.57116880969915
-1.03372123251517,-0.984112930953336,-0.13011375139928,-1.1423504449192,-1.1883350555593,0.657267069006199,-0.332298864294279,0.165353476382865,1.70209954384074
0.945644880310498,0.273364703042593,-0.13011375139928,-0.2855876112298,1.29166853865141,-0.438178046004133,-0.332298864294279,-1.21259216014101,-1.57116880969915
-1.67598843790432,-0.984112930953336,-1.626421892491,-1.1423504449192,0.0516667415460563,1.75271218401653,2.04126445209343,-1.21259216014101,0.0654653670707978
1.09656671642338,1.53084233703852,1.36619438969244,1.427938056149,1.29166853865141,-0.438178046004133,0.854482793899575,-1.21259216014101,0.0654653670707978
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.19956214761159,0.273364703042593,-0.13011375139928,0.571175222459599,-1.1883350555593,-0.438178046004133,-0.332298864294279,1.54329911290674,1.70209954384074
1.8268176613171,1.53084233703852,1.36619438969244,0.571175222459599,1.29166853865141,-0.438178046004133,-0.332298864294279,0.165353476382865,0.0654653670707978
-1.42697170698033,-0.984112930953336,-1.626421892491,-1.1423504449192,-1.1883350555593,-1.53362316101447,0.854482793899575,0.165353476382865,0.0654653670707978
1.4914820778335,1.53084233703852,-0.13011375139928,1.427938056149,1.29166853865141,-1.53362316101447,-1.51908052248813,-1.21259216014101,0.0654653670707978
-0.484217125582257,1.53084233703852,-1.626421892491,1.427938056149,1.29166853865141,-0.438178046004133,-1.51908052248813,1.54329911290674,0.0654653670707978
0.156097492456321,-0.984112930953336,-0.13011375139928,-0.2855876112298,0.0516667415460563,0.657267069006199,-0.332298864294279,0.165353476382865,0.0654653670707978
-1.42048462396242,-0.984112930953336,-0.13011375139928,1.427938056149,1.29166853865141,1.75271218401653,2.04126445209343,1.54329911290674,1.70209954384074
-0.381297802144656,NA,NA,NA,NA,0.657267069006199,0.854482793899575,1.54329911290674,1.70209954384074
-0.246389992931875,0.273364703042593,1.36619438969244,-0.2855876112298,0.0516667415460563,0.657267069006199,-1.51908052248813,0.165353476382865,0.0654653670707978
0.466993631133768,-0.984112930953336,-0.13011375139928,-1.1423504449192,0.0516667415460563,-0.438178046004133,0.854482793899575,0.165353476382865,0.0654653670707978
1.13032771018487,0.273364703042593,-0.13011375139928,0.571175222459599,0.0516667415460563,0.657267069006199,0.854482793899575,0.165353476382865,0.0654653670707978
0.366802268869021,-0.984112930953336,-0.13011375139928,1.427938056149,0.0516667415460563,-1.53362316101447,-0.332298864294279,0.165353476382865,-1.57116880969915
-1.34623503564324,0.273364703042593,1.36619438969244,0.571175222459599,0.0516667415460563,0.657267069006199,0.854482793899575,1.54329911290674,0.0654653670707978
-0.0544733108096981,0.273364703042593,1.36619438969244,-1.1423504449192,0.0516667415460563,0.657267069006199,-0.332298864294279,0.165353476382865,0.0654653670707978
-0.814468028482357,-0.984112930953336,-0.13011375139928,-1.1423504449192,-1.1883350555593,1.75271218401653,-0.332298864294279,-1.21259216014101,0.0654653670707978
-0.0628712802671658,NA,NA,-0.2855876112298,-1.1883350555593,-0.438178046004133,-0.332298864294279,-1.21259216014101,-1.57116880969915
-0.210713727357766,-0.984112930953336,-0.13011375139928,-1.1423504449192,0.0516667415460563,-0.438178046004133,-0.332298864294279,0.165353476382865,0.0654653670707978
0.776730077841623,1.53084233703852,-0.13011375139928,-0.2855876112298,-1.1883350555593,-1.53362316101447,-0.332298864294279,0.165353476382865,0.0654653670707978
1.09802842106153,0.273364703042593,1.36619438969244,0.571175222459599,1.29166853865141,-0.438178046004133,-1.51908052248813,-1.21259216014101,-1.57116880969915
NA,NA,NA,NA,NA,NA,NA,NA,NA
