"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22d_num","TX_RESP_Q23g_num"
NA,NA,NA,NA
0.889514414475809,-0.984112930953336,-0.332298864294279,-1.01734949746879
-0.559376153292229,0.273364703042593,0.854482793899575,0.339116499156263
-1.37373649721279,-0.984112930953336,-0.332298864294279,0.339116499156263
-0.375617591191724,0.273364703042593,-0.332298864294279,0.339116499156263
-1.58401996837793,-0.984112930953336,2.04126445209343,-1.01734949746879
0.116631183815523,1.53084233703852,0.854482793899575,-1.01734949746879
NA,NA,NA,NA
NA,NA,NA,NA
-0.370699183228348,0.273364703042593,-0.332298864294279,1.69558249578132
-0.672158206514238,1.53084233703852,-0.332298864294279,0.339116499156263
-1.71358396018451,-0.984112930953336,0.854482793899575,-1.01734949746879
0.147439547140015,1.53084233703852,-1.51908052248813,0.339116499156263
1.13267524167717,1.53084233703852,-1.51908052248813,0.339116499156263
-0.948429436479727,-0.984112930953336,-0.332298864294279,0.339116499156263
-0.832768281059454,-0.984112930953336,2.04126445209343,1.69558249578132
-1.71287239681104,NA,0.854482793899575,1.69558249578132
1.15233474355137,0.273364703042593,-1.51908052248813,-2.37381549409384
1.1256596929641,-0.984112930953336,0.854482793899575,-1.01734949746879
0.87955719993335,0.273364703042593,0.854482793899575,0.339116499156263
0.446444850554995,-0.984112930953336,-0.332298864294279,-1.01734949746879
0.68054771748074,0.273364703042593,0.854482793899575,NA
0.296664607709591,0.273364703042593,-0.332298864294279,0.339116499156263
-0.188426311505921,-0.984112930953336,-0.332298864294279,0.339116499156263
0.192045989142887,NA,-0.332298864294279,0.339116499156263
0.603986593099938,-0.984112930953336,-0.332298864294279,0.339116499156263
1.9943209317753,1.53084233703852,-0.332298864294279,0.339116499156263
0.673865272537133,0.273364703042593,-1.51908052248813,-1.01734949746879
NA,NA,NA,NA
