"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.14164769402436,-0.454446629573193,0.375012587905544,-1.9586371644551,-0.409447260124585
0.943008468331127,-0.454446629573193,0.375012587905544,-0.255474412755014,-0.409447260124585
-1.5143087851794,-0.454446629573193,-0.696451948967439,-0.255474412755014,2.32020114070598
-1.71539230774425,-0.454446629573193,0.375012587905544,-0.255474412755014,2.32020114070598
NA,NA,NA,NA,NA
0.297184208473229,1.36333988871958,0.375012587905544,1.44768833894508,-0.409447260124585
-0.335721386333824,1.36333988871958,-1.76791648584042,-1.9586371644551,2.32020114070598
0.0535717404830655,1.36333988871958,1.44647712477853,1.44768833894508,-0.409447260124585
-1.57488806879396,-2.27223314786596,-0.696451948967439,-0.255474412755014,-0.409447260124585
-0.599638323530709,-0.454446629573193,0.375012587905544,-0.255474412755014,-0.409447260124585
0.14860860476399,1.36333988871958,-0.696451948967439,-0.255474412755014,-0.409447260124585
1.64124130252347,1.36333988871958,0.375012587905544,1.44768833894508,-0.409447260124585
0.247350183359997,1.36333988871958,1.44647712477853,1.44768833894508,-0.409447260124585
NA,NA,NA,NA,NA
-0.142424810596545,-0.454446629573193,1.44647712477853,-0.255474412755014,-0.409447260124585
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.716963030821465,-0.454446629573193,-1.76791648584042,-0.255474412755014,-0.409447260124585
NA,NA,NA,NA,NA
0.0297240284396167,-0.454446629573193,0.375012587905544,-0.255474412755014,-0.409447260124585
0.723365419003377,-0.454446629573193,-0.696451948967439,-0.255474412755014,-0.409447260124585
1.90022401579024,-0.454446629573193,0.375012587905544,-0.255474412755014,-0.409447260124585
0.380524500856473,-0.454446629573193,0.375012587905544,-0.255474412755014,-0.409447260124585
-0.401490750541813,-0.454446629573193,-1.76791648584042,-0.255474412755014,-0.409447260124585
0.576081406781488,NA,NA,NA,NA
1.20159127876025,-0.454446629573193,0.375012587905544,1.44768833894508,-0.409447260124585
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
