"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num"
-0.392942226649012,0.434613493680176,0.453869758683627,-0.798830552808817,-1.82501183273039,-2.71639900040693,-0.277498374037728
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.914590730015152,0.434613493680176,NA,NA,0.473151215893064,-1.06715675015986,-0.277498374037728
-1.08453804671528,0.434613493680176,0.453869758683627,1.33138425468136,-0.675930308418663,0.582085500087199,-0.277498374037728
NA,NA,NA,NA,NA,NA,NA
-0.817332664173745,-2.17306746840088,-1.6209634238701,1.33138425468136,NA,NA,NA
-0.693772448397339,0.434613493680176,0.453869758683627,-0.798830552808817,0.473151215893064,0.582085500087199,-0.277498374037728
-0.809981645036699,-2.17306746840088,-0.583546832593234,1.33138425468136,0.473151215893064,-1.06715675015986,-0.277498374037728
-1.25586566237075,-2.17306746840088,NA,NA,0.473151215893064,0.582085500087199,-0.277498374037728
-0.0398107839466593,0.434613493680176,1.49128634996049,-0.798830552808817,0.473151215893064,0.582085500087199,1.29499241217606
1.7230175539981,NA,NA,NA,NA,NA,NA
1.34461128389822,0.434613493680176,1.49128634996049,-0.798830552808817,0.473151215893064,0.582085500087199,1.29499241217606
1.31668080718653,0.434613493680176,-1.6209634238701,-0.798830552808817,0.473151215893064,0.582085500087199,1.29499241217606
-0.144781186417922,0.434613493680176,-1.6209634238701,1.33138425468136,0.473151215893064,-1.06715675015986,-0.277498374037728
-0.766706450226539,0.434613493680176,-0.583546832593234,0.621312652184635,-0.675930308418663,0.582085500087199,-0.277498374037728
1.77042530459934,0.434613493680176,0.453869758683627,-0.0887589503120908,0.473151215893064,0.582085500087199,-0.277498374037728
1.06336656148684,0.434613493680176,0.453869758683627,1.33138425468136,0.473151215893064,0.582085500087199,1.29499241217606
-0.250554119456939,0.434613493680176,-0.583546832593234,-0.798830552808817,-2.97409335704212,-1.06715675015986,-1.84998916025152
-0.0382140638860933,0.434613493680176,0.453869758683627,-0.798830552808817,0.473151215893064,0.582085500087199,1.29499241217606
-0.00901148387689579,0.434613493680176,0.453869758683627,-0.798830552808817,0.473151215893064,0.582085500087199,-1.84998916025152
NA,0.434613493680176,0.453869758683627,-0.798830552808817,0.473151215893064,0.582085500087199,-0.277498374037728
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
