"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
2.06770103436876,-1.05745229180288,-4.00693842672377,0,-1.02225143245735,-1.49872611441989,-0.112390297389803,0.875765351865846,-1.68014935324739,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
-0.533335539344374,0.616847170218349,0.235702260395515,0.841625411530173,-1.02225143245735,-0.142735820420942,0.955317527813328,0.875765351865846,1.3601209050098,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
-1.1539844888713,0.616847170218349,0.235702260395515,-0.841625411530173,-1.02225143245735,1.21325447357801,0.955317527813328,0.875765351865846,-0.160014224118799,-0.502624689950035,-1.17482670460112,2.34661132773231,3.88057000058133
0.416390919078352,-1.05745229180288,0.235702260395515,-0.841625411530173,0.120264874406747,1.21325447357801,0.955317527813328,0.875765351865846,1.3601209050098,0.691108948681298,0.5422277098159,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.83257549480126,0.616847170218349,0.235702260395515,-1.68325082306035,0.120264874406747,-0.142735820420942,-0.112390297389803,-0.557305223914629,-0.160014224118799,-2.8900919672127,0.5422277098159,2.34661132773231,-0.242535625036333
1.07913330576702,-1.05745229180288,0.235702260395515,0.841625411530173,-2.16476773932145,-1.49872611441989,-2.24780594779607,-1.99037579969511,-1.68014935324739,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
0.617997482418766,0.616847170218349,0.235702260395515,0.841625411530173,0.120264874406747,-0.142735820420942,-0.112390297389803,-0.557305223914629,-0.160014224118799,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
-0.203469178041696,0.616847170218349,0.235702260395515,0.841625411530173,0.120264874406747,-0.142735820420942,-1.18009812259293,-0.557305223914629,-0.160014224118799,-0.502624689950035,-1.17482670460112,-0.502845284514068,-0.242535625036333
-0.880394854143281,0.616847170218349,NA,-0.841625411530173,1.26278118127085,1.21325447357801,0.955317527813328,0.875765351865846,-0.160014224118799,-0.502624689950035,-1.17482670460112,-0.502845284514068,-0.242535625036333
0.979046592581601,0.616847170218349,0.235702260395515,0.841625411530173,1.26278118127085,1.21325447357801,0.955317527813328,0.875765351865846,1.3601209050098,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
-0.17907870047392,0.616847170218349,0.235702260395515,-1.68325082306035,1.26278118127085,-0.142735820420942,-1.18009812259293,-0.557305223914629,-0.160014224118799,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
0.560143071691751,0.616847170218349,0.235702260395515,0.841625411530173,0.120264874406747,-0.142735820420942,-0.112390297389803,-0.557305223914629,-0.160014224118799,0.691108948681298,-1.17482670460112,-0.502845284514068,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.554632095623096,-2.73175175382412,0.235702260395515,0.841625411530173,1.26278118127085,1.21325447357801,0.955317527813328,0.875765351865846,1.3601209050098,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
1.14628995581262,-1.05745229180288,0.235702260395515,0.841625411530173,-1.02225143245735,-0.142735820420942,0.955317527813328,-0.557305223914629,-1.68014935324739,-0.502624689950035,0.5422277098159,-0.502845284514068,-0.242535625036333
-1.30282940898641,0.616847170218349,0.235702260395515,0,0.120264874406747,1.21325447357801,0.955317527813328,0.875765351865846,-0.160014224118799,-0.502624689950035,-2.89188111901813,0.921883021609123,-0.242535625036333
0.00710038502409591,0.616847170218349,0.235702260395515,-1.68325082306035,0.120264874406747,-1.49872611441989,-1.18009812259293,-1.99037579969511,-0.160014224118799,-1.69635832858137,0.5422277098159,0.921883021609123,-0.242535625036333
0.892015097470417,-1.05745229180288,0.235702260395515,0,-1.02225143245735,-0.142735820420942,-1.18009812259293,-0.557305223914629,-0.160014224118799,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
-0.846806849252682,0.616847170218349,0.235702260395515,0.841625411530173,1.26278118127085,-1.49872611441989,-0.112390297389803,0.875765351865846,1.3601209050098,0.691108948681298,0.5422277098159,-0.502845284514068,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.278711234675366,0.616847170218349,0.235702260395515,NA,0.120264874406747,-0.142735820420942,-0.112390297389803,NA,-0.160014224118799,-0.502624689950035,0.5422277098159,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
