"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
1.29676439369163,-4.00693842672377,-1.68014935324739,0.164268460101527,-0.502845284514068
-1.29987791790506,0.235702260395515,1.3601209050098,-1.31414768081222,-0.502845284514068
-0.183456500107719,0.235702260395515,-0.160014224118799,0.164268460101527,2.34661132773231
-0.388957326938961,0.235702260395515,1.3601209050098,-1.31414768081222,NA
NA,NA,NA,NA,NA
-1.71627428278744,0.235702260395515,-0.160014224118799,1.64268460101527,2.34661132773231
0.683930577784188,0.235702260395515,-1.68014935324739,0.164268460101527,-0.502845284514068
0.626544021313823,0.235702260395515,-0.160014224118799,0.164268460101527,-0.502845284514068
-1.06581440517311,0.235702260395515,-0.160014224118799,-1.31414768081222,-0.502845284514068
1.0090641819537,NA,-0.160014224118799,0.164268460101527,-0.502845284514068
1.23058356595073,0.235702260395515,1.3601209050098,1.64268460101527,-0.502845284514068
-0.353136909374951,0.235702260395515,-0.160014224118799,0.164268460101527,-0.502845284514068
0.721757285610548,0.235702260395515,-0.160014224118799,0.164268460101527,-0.502845284514068
NA,NA,NA,NA,NA
-1.98589708539193,0.235702260395515,1.3601209050098,0.164268460101527,-0.502845284514068
0.845512552990618,0.235702260395515,-1.68014935324739,1.64268460101527,-0.502845284514068
-0.961069638272655,0.235702260395515,-0.160014224118799,0.164268460101527,0.921883021609123
0.685170977051805,0.235702260395515,-0.160014224118799,NA,0.921883021609123
0.180350924249719,0.235702260395515,-0.160014224118799,0.164268460101527,-0.502845284514068
0.413930384984521,0.235702260395515,1.3601209050098,-1.31414768081222,-0.502845284514068
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.26087520037054,0.235702260395515,-0.160014224118799,-1.31414768081222,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
