"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA
-0.129617683054892,-0.153300251526174,0.830713969957393,-0.959457517662349,-0.586435072199893
NA,NA,NA,NA,NA
-0.131546136592697,1.25195205413043,0.830713969957393,-0.959457517662349,-0.586435072199893
-0.131702413235218,1.25195205413043,-1.51232543248654,1.2860813534623,-0.586435072199893
-0.129165516746911,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
-0.130738181578805,NA,NA,NA,NA
-0.13288840530399,NA,NA,NA,NA
-0.12926437800252,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
-0.129993545890537,-0.153300251526174,0.830713969957393,-0.959457517662349,-0.586435072199893
NA,NA,NA,NA,NA
-0.130136407711846,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
-0.131783745308011,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
NA,NA,NA,NA,NA
-0.128261886610908,-0.153300251526174,0.830713969957393,1.2860813534623,1.10771069193313
-0.130569893628683,-1.55855255718277,-0.340805731264572,-0.959457517662349,-0.586435072199893
-0.130798859728405,-0.153300251526174,-0.340805731264572,-0.959457517662349,-0.586435072199893
-0.131217248572674,-0.153300251526174,0.830713969957393,0.163311917899974,-0.586435072199893
-0.130463062937311,-1.55855255718277,-0.340805731264572,-0.959457517662349,-0.586435072199893
-0.131155862407261,1.25195205413043,-1.51232543248654,-0.959457517662349,-0.586435072199893
-0.129623128415405,1.25195205413043,0.830713969957393,1.2860813534623,-0.586435072199893
NA,NA,NA,NA,NA
-0.129921026448897,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
-0.130288291279956,-0.153300251526174,0.830713969957393,0.163311917899974,-0.586435072199893
-0.129777699117103,-0.153300251526174,-1.51232543248654,1.2860813534623,-0.586435072199893
-0.130138983355324,-0.153300251526174,-0.340805731264572,-2.08222695322467,-0.586435072199893
-0.131106343966344,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.131470677737119,-0.153300251526174,-1.51232543248654,0.163311917899974,-0.586435072199893
-0.132301973807791,1.25195205413043,0.830713969957393,1.2860813534623,1.10771069193313
-0.131559310280077,-0.153300251526174,0.830713969957393,-2.08222695322467,NA
-0.131803936538518,1.25195205413043,-0.340805731264572,-0.959457517662349,1.10771069193313
-0.132379691915321,-0.153300251526174,-1.51232543248654,1.2860813534623,NA
-0.132245651103755,1.25195205413043,-0.340805731264572,0.163311917899974,-0.586435072199893
NA,NA,NA,NA,NA
7.48446195732854,1.25195205413043,-0.340805731264572,-2.08222695322467,-0.586435072199893
-0.132286037704192,-0.153300251526174,0.830713969957393,1.2860813534623,-0.586435072199893
-0.129042740201853,-1.55855255718277,0.830713969957393,0.163311917899974,-0.586435072199893
-0.132347716596602,-0.153300251526174,-0.340805731264572,0.163311917899974,1.10771069193313
NA,NA,NA,NA,NA
-0.132093989169306,-0.153300251526174,0.830713969957393,1.2860813534623,-0.586435072199893
-0.130827490094456,1.25195205413043,0.830713969957393,-2.08222695322467,-0.586435072199893
-0.130342353310673,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.131555416155702,-0.153300251526174,0.830713969957393,0.163311917899974,1.10771069193313
NA,NA,NA,NA,NA
-0.131208456838124,-0.153300251526174,0.830713969957393,0.163311917899974,2.80185645606616
-0.13253388630361,-1.55855255718277,-1.51232543248654,-0.959457517662349,2.80185645606616
-0.13225292925595,-1.55855255718277,-1.51232543248654,-0.959457517662349,1.10771069193313
-0.132578692485725,-0.153300251526174,0.830713969957393,1.2860813534623,2.80185645606616
-0.13200237818713,-1.55855255718277,-1.51232543248654,0.163311917899974,-0.586435072199893
-0.132874962628952,-0.153300251526174,0.830713969957393,1.2860813534623,-0.586435072199893
-0.131198276900838,-0.153300251526174,-1.51232543248654,1.2860813534623,1.10771069193313
-0.132179613997854,-0.153300251526174,0.830713969957393,1.2860813534623,1.10771069193313
-0.13181382098088,-0.153300251526174,-0.340805731264572,0.163311917899974,1.10771069193313
-0.130629028920736,-0.153300251526174,-0.340805731264572,-0.959457517662349,-0.586435072199893
-0.131518596141596,NA,NA,NA,NA
-0.132744899578046,-1.55855255718277,-1.51232543248654,0.163311917899974,-0.586435072199893
-0.132248660214598,-1.55855255718277,-1.51232543248654,-0.959457517662349,1.10771069193313
NA,-0.153300251526174,0.830713969957393,-0.959457517662349,NA
-0.132876906910744,-1.55855255718277,0.830713969957393,0.163311917899974,-0.586435072199893
-0.131228245247956,1.25195205413043,0.830713969957393,0.163311917899974,-0.586435072199893
-0.130826546530537,-0.153300251526174,0.830713969957393,-0.959457517662349,-0.586435072199893
-0.131228390202555,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.132037996796178,-1.55855255718277,-1.51232543248654,0.163311917899974,1.10771069193313
-0.132538184620156,-1.55855255718277,-1.51232543248654,0.163311917899974,-0.586435072199893
-0.132823973795319,-0.153300251526174,-1.51232543248654,1.2860813534623,-0.586435072199893
-0.131885152931905,-0.153300251526174,0.830713969957393,0.163311917899974,1.10771069193313
-0.132816673350089,-0.153300251526174,-0.340805731264572,1.2860813534623,-0.586435072199893
NA,NA,NA,NA,NA
