"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.250171871278477,-0.887317694967812,-0.693385534198303,0.0253942008749752,-0.818307066068994,0.030422146080652,-0.293822247302613
NA,NA,NA,NA,NA,NA,NA
1.2061437416056,-0.887317694967812,-0.693385534198303,0.0253942008749752,-0.818307066068994,0.030422146080652,-0.293822247302613
-0.110023346635133,-0.887317694967812,1.96459234689519,0.0253942008749752,0.575845713159662,0.030422146080652,-0.293822247302613
1.08004248565195,-0.887317694967812,-0.693385534198303,0.0253942008749752,-2.21245984529765,-1.36899657362934,-0.293822247302613
-1.58431927803666,0.133097654245172,0.635603406348444,1.19352744112383,0.575845713159662,0.030422146080652,-0.293822247302613
1.20367194747293,-0.887317694967812,-0.693385534198303,-1.14273903937388,-0.818307066068994,-1.36899657362934,-0.293822247302613
1.27481731200184,-0.887317694967812,0.635603406348444,0.0253942008749752,-0.818307066068994,0.030422146080652,-0.293822247302613
-1.97913994961911,NA,NA,NA,NA,NA,NA
-0.711523869226153,-1.9077330441808,-0.693385534198303,0.0253942008749752,-0.818307066068994,0.030422146080652,2.29181352896039
-1.43785320445591,1.15351300345816,0.635603406348444,1.19352744112383,0.575845713159662,0.030422146080652,-0.293822247302613
-0.450549465330081,1.15351300345816,-0.693385534198303,0.0253942008749752,0.575845713159662,0.030422146080652,-0.293822247302613
-1.62435596076299,NA,NA,NA,0.575845713159662,0.030422146080652,4.87744930522339
1.11457243114437,0.133097654245172,-0.693385534198303,1.19352744112383,-0.818307066068994,0.030422146080652,-0.293822247302613
1.52786232883633,-0.887317694967812,0.635603406348444,0.0253942008749752,0.575845713159662,1.42984086579064,NA
1.01922738872927,0.133097654245172,0.635603406348444,1.19352744112383,1.96999849238832,0.030422146080652,-0.293822247302613
1.03448272387324,1.15351300345816,-0.693385534198303,1.19352744112383,0.575845713159662,0.030422146080652,-0.293822247302613
0.0192045052610326,-0.887317694967812,-0.693385534198303,0.0253942008749752,0.575845713159662,0.030422146080652,-0.293822247302613
