"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
1.30097570885958,0.277350098112615,0.171184197004365,-0.875544544461828,0.730798148647035,-1.44115338424578,-1.08019013019584,-1.2285583052324,-1.07046186021009,-0.288675134594813,0.277350098112614,-1.6583123951777,-0.277350098112614
-2.0040620526468,0.277350098112615,0.171184197004365,1.13305764577413,-2.43599382882345,-0.192153784566104,0.792139428810286,0.223374237314982,1.24887217024511,-0.288675134594813,0.277350098112614,NA,3.32820117735137
-0.14561661294547,0.277350098112615,-0.941513083524009,0.463523582362144,-0.32479917717646,-0.192153784566104,0.792139428810286,0.223374237314982,1.24887217024511,-0.288675134594813,0.277350098112614,0.552770798392567,-0.277350098112614
-1.68473005970905,0.277350098112615,0.171184197004365,-0.875544544461828,0.730798148647035,1.05684581511358,-0.144025350692779,1.67530677986236,0.0892051550175081,-0.288675134594813,0.277350098112614,0.552770798392567,-0.277350098112614
0.702958333737158,0.277350098112615,0.171184197004365,-0.875544544461828,0.730798148647035,-1.44115338424578,-1.08019013019584,-1.2285583052324,-1.07046186021009,-0.288675134594813,0.277350098112614,-1.6583123951777,-0.277350098112614
-0.282561086948451,0.277350098112615,1.28388147753274,1.13305764577413,-0.32479917717646,1.05684581511358,-0.144025350692779,1.67530677986236,-1.07046186021009,-0.288675134594813,0.277350098112614,0.552770798392567,-0.277350098112614
0.123909074881168,0.277350098112615,-0.941513083524009,-0.875544544461828,0.730798148647035,-0.192153784566104,-1.08019013019584,-1.2285583052324,-1.07046186021009,-0.288675134594813,0.277350098112614,-1.6583123951777,-0.277350098112614
-0.0341228801934505,0.277350098112615,0.171184197004365,-0.875544544461828,-1.38039650299996,1.05684581511358,0.792139428810286,-1.2285583052324,1.24887217024511,NA,0.277350098112614,0.552770798392567,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.409003826436412,0.277350098112615,0.171184197004365,1.13305764577413,0.730798148647035,1.05684581511358,0.792139428810286,0.223374237314982,1.24887217024511,-0.288675134594813,0.277350098112614,0.552770798392567,-0.277350098112614
-0.0214663928989412,0.277350098112615,-0.941513083524009,-0.875544544461828,0.730798148647035,1.05684581511358,0.792139428810286,0.223374237314982,-1.07046186021009,-0.288675134594813,0.277350098112614,0.552770798392567,-0.277350098112614
1.07548010309723,0.277350098112615,1.28388147753274,-0.875544544461828,-0.32479917717646,-0.192153784566104,0.792139428810286,0.223374237314982,0.0892051550175081,-0.288675134594813,0.277350098112614,0.552770798392567,-0.277350098112614
-0.544455551051328,-3.32820117735137,-2.05421036405238,1.13305764577413,-0.32479917717646,-1.44115338424578,0.792139428810286,0.223374237314982,0.0892051550175081,-0.288675134594813,-3.32820117735137,0.552770798392567,-0.277350098112614
1.10468758938193,0.277350098112615,1.28388147753274,1.13305764577413,0.730798148647035,-0.192153784566104,-2.01635490969891,0.223374237314982,0.0892051550175081,3.17542648054294,0.277350098112614,0.552770798392567,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
