"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.252122134366733,-0.223374237314982,0.385164443259822,0.277350098112615,-0.277350098112614,0.730798148647035,-1.08019013019584,1.2285583052324,-0.15585730003984,0.277350098112614,0.500835422470633,-1.6583123951777,-0.0892051550175081,-0.277350098112614
-0.912522700127382,-0.223374237314982,0.385164443259822,0.277350098112615,-0.277350098112614,-2.43599382882345,0.792139428810286,-0.223374237314982,-0.15585730003984,0.277350098112614,0.500835422470633,NA,1.07046186021009,3.32820117735137
0.696430205162901,-1.67530677986236,0.385164443259822,0.277350098112615,-0.277350098112614,-0.32479917717646,0.792139428810286,-0.223374237314982,-0.15585730003984,0.277350098112614,0.500835422470633,0.552770798392567,1.07046186021009,-0.277350098112614
-0.000230679573578448,1.2285583052324,0.385164443259822,0.277350098112615,-0.277350098112614,0.730798148647035,-0.144025350692779,1.2285583052324,-0.15585730003984,0.277350098112614,0.500835422470633,0.552770798392567,-1.24887217024511,-0.277350098112614
1.80172027584005,-0.223374237314982,0.385164443259822,0.277350098112615,1.52542553961938,0.730798148647035,-1.08019013019584,-1.67530677986236,-0.15585730003984,0.277350098112614,-0.801336675953013,-1.6583123951777,1.07046186021009,-0.277350098112614
0.204378594645097,-1.67530677986236,0.385164443259822,0.277350098112615,-0.277350098112614,-0.32479917717646,-0.144025350692779,-0.223374237314982,-0.15585730003984,0.277350098112614,0.500835422470633,0.552770798392567,-0.0892051550175081,-0.277350098112614
1.5557884915507,-0.223374237314982,0.385164443259822,0.277350098112615,-0.277350098112614,0.730798148647035,-1.08019013019584,-1.67530677986236,-2.18200220055775,0.277350098112614,0.500835422470633,-1.6583123951777,-0.0892051550175081,-0.277350098112614
0.0351495962444591,1.2285583052324,0.385164443259822,0.277350098112615,1.52542553961938,-1.38039650299996,0.792139428810286,-0.223374237314982,-0.15585730003984,0.277350098112614,-0.801336675953013,0.552770798392567,-0.0892051550175081,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.220440552008142,-0.223374237314982,0.385164443259822,0.277350098112615,-0.277350098112614,0.730798148647035,0.792139428810286,-0.223374237314982,-0.15585730003984,0.277350098112614,0.500835422470633,0.552770798392567,-0.0892051550175081,-0.277350098112614
-0.815430369337879,1.2285583052324,-2.9529273983253,0.277350098112615,1.52542553961938,0.730798148647035,0.792139428810286,-0.223374237314982,-0.15585730003984,0.277350098112614,-0.801336675953013,0.552770798392567,-0.0892051550175081,-0.277350098112614
-0.696850468671999,1.2285583052324,0.385164443259822,0.277350098112615,-0.277350098112614,-0.32479917717646,0.792139428810286,1.2285583052324,1.87028760047807,0.277350098112614,-0.801336675953013,0.552770798392567,-0.0892051550175081,-0.277350098112614
-1.86748495546266,-0.223374237314982,-1.28388147753274,-3.32820117735137,-2.08012573584461,-0.32479917717646,0.792139428810286,1.2285583052324,1.87028760047807,-3.32820117735137,-2.10350877437666,0.552770798392567,-2.40853918547271,-0.277350098112614
0.471614696105167,-0.223374237314982,0.385164443259822,0.277350098112615,-0.277350098112614,0.730798148647035,-2.01635490969891,-0.223374237314982,-0.15585730003984,0.277350098112614,1.80300752089428,0.552770798392567,1.07046186021009,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
