"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-1.78355586719287,-0.987713747711475,-0.0290041798778773,0.317796788479468,0.277528057770395
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.55702926567902,0.938328060325901,1.13116301523722,0.317796788479468,0.277528057770395
NA,NA,NA,NA,NA
NA,0.938328060325901,-1.18917137499297,-0.985170044286349,0.277528057770395
-0.422417432672915,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.768723743076944,0.938328060325901,1.13116301523722,0.317796788479468,0.277528057770395
-0.585538083690298,-0.987713747711475,1.13116301523722,1.62076362124528,1.54182254316886
-1.22864075099145,0.938328060325901,1.13116301523722,0.317796788479468,0.277528057770395
0.864990853663687,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
-0.518271600762766,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
-0.446189857770462,0.938328060325901,-1.18917137499297,0.317796788479468,0.277528057770395
-0.960093377975436,-0.0246928436927868,-1.18917137499297,1.62076362124528,1.54182254316886
-1.16965571020704,-0.0246928436927868,1.13116301523722,1.62076362124528,0.277528057770395
-1.44117624711792,-0.987713747711475,-0.0290041798778773,0.317796788479468,0.277528057770395
NA,NA,NA,NA,NA
-0.97712837217883,-0.0246928436927868,-0.0290041798778773,-0.985170044286349,0.277528057770395
-0.219448679094186,-0.987713747711475,1.13116301523722,0.317796788479468,-0.986766427628069
0.830816471314824,0.938328060325901,-1.18917137499297,-2.28813687705217,-2.25106091302653
-1.63255748368283,-0.987713747711475,1.13116301523722,-0.985170044286349,0.277528057770395
0.918774347319728,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
NA,NA,NA,NA,NA
0.620468784172877,-1.95073465173016,-1.18917137499297,-2.28813687705217,-2.25106091302653
-0.00538892192399667,-1.95073465173016,-0.0290041798778773,-0.985170044286349,-2.25106091302653
-0.794977450891301,-0.0246928436927868,-0.0290041798778773,0.317796788479468,0.277528057770395
0.0509176288702102,NA,-1.18917137499297,0.317796788479468,-0.986766427628069
0.397916480853263,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
0.433323966635711,-0.987713747711475,-2.34933857010807,-2.28813687705217,-2.25106091302653
-0.478201950589776,-0.987713747711475,1.13116301523722,0.317796788479468,-0.986766427628069
0.90535747280784,-0.0246928436927868,1.13116301523722,0.317796788479468,1.54182254316886
-0.665125220515302,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
1.82472403201966,0.938328060325901,-0.0290041798778773,-2.28813687705217,-0.986766427628069
1.30131293566009,NA,NA,0.317796788479468,0.277528057770395
NA,NA,NA,NA,NA
-0.790333878644941,-1.95073465173016,-0.0290041798778773,0.317796788479468,0.277528057770395
-0.502672728627383,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
1.35395030679718,-0.0246928436927868,-2.34933857010807,-0.985170044286349,0.277528057770395
1.34803417281803,0.938328060325901,-1.18917137499297,0.317796788479468,-0.986766427628069
0.415726365306004,-0.987713747711475,1.13116301523722,0.317796788479468,0.277528057770395
NA,NA,NA,NA,NA
1.34221083111454,0.938328060325901,-1.18917137499297,-0.985170044286349,0.277528057770395
1.43859863374815,0.938328060325901,-0.0290041798778773,0.317796788479468,0.277528057770395
-1.67670346673156,-0.987713747711475,1.13116301523722,1.62076362124528,1.54182254316886
-0.0843786255677883,-0.987713747711475,1.13116301523722,0.317796788479468,0.277528057770395
-0.156349026251561,0.938328060325901,-0.0290041798778773,0.317796788479468,1.54182254316886
NA,NA,NA,NA,NA
0.276735432811557,-0.987713747711475,1.13116301523722,0.317796788479468,0.277528057770395
0.165944740354754,0.938328060325901,-0.0290041798778773,0.317796788479468,-0.986766427628069
1.26069575421043,-0.0246928436927868,-0.0290041798778773,0.317796788479468,0.277528057770395
