"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.961994130229093,-0.387298334620742,0.981980506061966,1.33630620956212,2.10611355005239
0.561939583327953,-1.93649167310371,-0.981980506061966,0,2.10611355005239
-2.02647133232304,-0.387298334620742,0.981980506061966,0,-0.45785077175052
-0.0416553753167851,-0.387298334620742,-0.981980506061966,0,-0.45785077175052
-0.782487478597253,-0.387298334620742,-0.981980506061966,0,-0.45785077175052
-0.824517894671059,-0.387298334620742,-0.981980506061966,0,-0.45785077175052
0.513214514274025,-0.387298334620742,-0.981980506061966,0,-0.45785077175052
0.912907805220097,1.16189500386223,0.981980506061966,0,-0.45785077175052
NA,NA,NA,NA,NA
0.876014990958108,1.16189500386223,0.981980506061966,0,-0.45785077175052
-0.979721067903466,1.16189500386223,-0.981980506061966,0,-0.45785077175052
0.651102548785297,-0.387298334620742,0.981980506061966,-1.33630620956212,-0.45785077175052
2.05776791117079,1.16189500386223,0.981980506061966,-2.67261241912424,-0.45785077175052
0.256974839099196,1.16189500386223,0.981980506061966,1.33630620956212,-0.45785077175052
-1.46771983844335,-1.93649167310371,-0.981980506061966,0,2.10611355005239
-0.715911546422835,1.16189500386223,0.981980506061966,0,2.10611355005239
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.29374332635829,-0.387298334620742,-0.981980506061966,1.33630620956212,-0.45785077175052
-0.24594666076044,-1.93649167310371,-0.981980506061966,NA,-0.45785077175052
-0.0282129737590071,-0.387298334620742,-0.981980506061966,NA,-0.45785077175052
-0.15949636599032,-0.387298334620742,-0.981980506061966,-1.33630620956212,-0.45785077175052
0.18561700811199,-0.387298334620742,0.981980506061966,1.33630620956212,-0.45785077175052
-0.232173657401859,-0.387298334620742,-0.981980506061966,1.33630620956212,-0.45785077175052
-0.118946277678488,-0.387298334620742,0.981980506061966,0,-0.45785077175052
1.31427623280063,1.16189500386223,0.981980506061966,0,-0.45785077175052
0.384567042534709,-0.387298334620742,-0.981980506061966,-1.33630620956212,-0.45785077175052
2.11694815167088,1.16189500386223,0.981980506061966,-1.33630620956212,-0.45785077175052
0.50908497872622,1.16189500386223,0.981980506061966,1.33630620956212,-0.45785077175052
0.651869997159772,1.16189500386223,0.981980506061966,0,-0.45785077175052
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.11328767798442,-0.387298334620742,-0.981980506061966,0,2.10611355005239
