"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.216689745240834,-0.387298334620742,0.981980506061966,0.878553465981382,-2.26960324750801
0.360161495237237,-1.93649167310371,-0.981980506061966,-0.41615690493855,0.272352389700961
-0.460608261602161,-0.387298334620742,0.981980506061966,-0.41615690493855,-0.998625428903524
-0.424109912405362,-0.387298334620742,-0.981980506061966,-0.41615690493855,-0.998625428903524
-0.678897405141902,-0.387298334620742,-0.981980506061966,-0.41615690493855,1.54333020830545
-1.17017155795435,-0.387298334620742,-0.981980506061966,0.878553465981382,0.272352389700961
0.553067802152265,-0.387298334620742,-0.981980506061966,-0.41615690493855,-0.998625428903524
1.42935817559305,1.16189500386223,0.981980506061966,0.878553465981382,-0.998625428903524
NA,NA,NA,NA,NA
0.858639049614642,1.16189500386223,0.981980506061966,-0.41615690493855,0.272352389700961
-0.855571880622876,1.16189500386223,-0.981980506061966,-0.41615690493855,0.272352389700961
-0.063450433481185,-0.387298334620742,0.981980506061966,-1.71086727585848,1.54333020830545
2.36566727350745,1.16189500386223,0.981980506061966,0.878553465981382,-0.998625428903524
-0.063450433481185,1.16189500386223,0.981980506061966,0.878553465981382,0.272352389700961
0.409264781099963,-1.93649167310371,-0.981980506061966,-0.41615690493855,-0.998625428903524
0.21054002596123,1.16189500386223,0.981980506061966,2.17326383690131,0.272352389700961
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.24204013848643,-0.387298334620742,-0.981980506061966,-0.41615690493855,1.54333020830545
-0.817993238261421,-1.93649167310371,-0.981980506061966,-1.71086727585848,0.272352389700961
-0.596744528823654,-0.387298334620742,-0.981980506061966,-1.71086727585848,-0.998625428903524
-1.04975726148026,-0.387298334620742,-0.981980506061966,-0.41615690493855,1.54333020830545
0.286423987439776,-0.387298334620742,0.981980506061966,0.878553465981382,0.272352389700961
-1.41142089739064,-0.387298334620742,-0.981980506061966,-0.41615690493855,1.54333020830545
-0.224193858154205,-0.387298334620742,0.981980506061966,-0.41615690493855,0.272352389700961
0.448587165945682,1.16189500386223,0.981980506061966,0.878553465981382,0.272352389700961
-0.329738022325096,-0.387298334620742,-0.981980506061966,-0.41615690493855,0.272352389700961
2.89119781099726,1.16189500386223,0.981980506061966,-0.41615690493855,-0.998625428903524
-0.267441239656908,1.16189500386223,0.981980506061966,2.17326383690131,-0.998625428903524
0.493406619823287,1.16189500386223,0.981980506061966,0.878553465981382,0.272352389700961
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.434035372863396,-0.387298334620742,-0.981980506061966,-0.41615690493855,0.272352389700961
