"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q19_num"
-1.5769578762541,1.26411808916644,-0.5278125155678
-0.357105552007868,-0.888299197792631,1.13381947788639
NA,NA,NA
NA,NA,NA
-1.00397566661208,NA,2.79545147134057
-1.68177990595524,1.26411808916644,-0.5278125155678
1.44026496669836,-0.888299197792631,-0.5278125155678
0.747419696377332,-0.888299197792631,-0.5278125155678
-0.733430026620939,1.26411808916644,-0.5278125155678
0.598396104472642,1.26411808916644,-0.5278125155678
NA,NA,NA
1.93423464975274,1.26411808916644,-0.5278125155678
NA,NA,NA
1.59021671199737,-0.888299197792631,-0.5278125155678
1.1982647704844,-0.170826768806275,-0.5278125155678
1.23249924294689,-0.888299197792631,-0.5278125155678
-0.75436510876426,1.26411808916644,-0.5278125155678
NA,NA,NA
NA,NA,NA
-0.931317956554931,1.26411808916644,1.13381947788639
-0.595442774614584,NA,NA
-1.15617721700337,NA,2.79545147134057
NA,NA,NA
-0.545177412956168,-0.170826768806275,-0.5278125155678
0.174880605000943,1.26411808916644,-0.5278125155678
1.66241805846033,1.26411808916644,1.13381947788639
-1.08730042800349,1.26411808916644,1.13381947788639
-1.16795539534188,1.26411808916644,1.13381947788639
-0.488516438354954,-0.888299197792631,1.13381947788639
NA,NA,NA
0.597214429086905,1.26411808916644,-0.5278125155678
-1.28744258480862,-0.888299197792631,-0.5278125155678
-1.39152605738966,0.546645660180081,-0.5278125155678
NA,NA,NA
NA,NA,NA
1.02221694678318,1.26411808916644,1.13381947788639
-0.33184500974025,1.26411808916644,1.13381947788639
-1.1345531776939,-0.888299197792631,1.13381947788639
NA,NA,NA
-0.703127515979131,1.26411808916644,2.79545147134057
NA,NA,NA
-0.766813516734869,-0.888299197792631,2.79545147134057
-0.825082758338808,NA,NA
-0.801866998683305,1.26411808916644,2.79545147134057
NA,NA,NA
0.77416615642682,-0.888299197792631,-0.5278125155678
NA,NA,NA
-0.988404422330427,-0.888299197792631,1.13381947788639
0.226673781296251,1.26411808916644,-0.5278125155678
-1.2162817969604,1.26411808916644,-0.5278125155678
-0.25544715503009,-0.888299197792631,-0.5278125155678
-0.954196400508976,-0.170826768806275,-0.5278125155678
0.691978972680712,-0.170826768806275,-0.5278125155678
-1.34855469009116,-0.888299197792631,1.13381947788639
-0.213670688437849,1.26411808916644,-0.5278125155678
-0.134350618125967,-0.888299197792631,-0.5278125155678
-1.86060776806057,1.26411808916644,2.79545147134057
-0.535367946626712,-0.888299197792631,-0.5278125155678
-1.2861705130566,1.26411808916644,-0.5278125155678
-0.572269992248762,1.26411808916644,-0.5278125155678
0.718345139739061,-0.888299197792631,-0.5278125155678
0.934542455503792,-0.888299197792631,-0.5278125155678
0.731443909348907,NA,NA
0.935469488447364,-0.888299197792631,-0.5278125155678
-0.700684793276481,-0.888299197792631,1.13381947788639
-1.36749789090445,NA,NA
-0.369443715627386,NA,NA
0.942841754295751,NA,NA
-0.463035407385154,-0.170826768806275,-0.5278125155678
NA,NA,NA
NA,NA,NA
-1.13097507823136,-0.170826768806275,NA
-0.520482338175033,1.26411808916644,-0.5278125155678
-0.994183827373972,-0.888299197792631,-0.5278125155678
0.242401548546797,1.26411808916644,-0.5278125155678
0.68014347128124,-0.170826768806275,-0.5278125155678
1.0415569872443,-0.888299197792631,-0.5278125155678
0.823290639111817,-0.888299197792631,-0.5278125155678
0.12519947837916,0.546645660180081,-0.5278125155678
0.64857989331447,-0.888299197792631,-0.5278125155678
1.39173904481322,1.26411808916644,-0.5278125155678
0.822655703678511,-0.888299197792631,-0.5278125155678
0.661082303009868,-0.888299197792631,-0.5278125155678
0.372032198708286,-0.888299197792631,-0.5278125155678
-1.01327144628639,-0.170826768806275,-0.5278125155678
1.33652099069614,-0.888299197792631,-0.5278125155678
0.503995327221334,-0.888299197792631,-0.5278125155678
0.259004547901536,-0.888299197792631,-0.5278125155678
0.807556249196986,-0.888299197792631,-0.5278125155678
1.33747009251798,1.26411808916644,-0.5278125155678
0.255091353631,-0.888299197792631,-0.5278125155678
-0.750350493692331,1.26411808916644,1.13381947788639
0.792274921548234,-0.888299197792631,-0.5278125155678
1.31738819360864,-0.888299197792631,-0.5278125155678
1.71034762043102,-0.888299197792631,-0.5278125155678
NA,NA,NA
NA,NA,NA
-0.0610370242079979,-0.888299197792631,-0.5278125155678
0.98395021214936,1.26411808916644,-0.5278125155678
0.0825290121325753,-0.888299197792631,-0.5278125155678
NA,NA,NA
-0.856573567030639,-0.888299197792631,-0.5278125155678
2.2156733119858,-0.888299197792631,-0.5278125155678
0.546796946230423,-0.888299197792631,-0.5278125155678
NA,NA,NA
NA,NA,NA
-0.173467214657593,1.26411808916644,-0.5278125155678
0.778281091857437,-0.888299197792631,-0.5278125155678
-1.84222783384835,1.26411808916644,-0.5278125155678
-0.0909923151639937,-0.888299197792631,1.13381947788639
-1.2415765329841,0.546645660180081,1.13381947788639
0.90339224383349,-0.888299197792631,-0.5278125155678
1.47043962590578,-0.888299197792631,-0.5278125155678
