"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num"
-0.260850742916359,-0.581323850359231,0.0941984045401455,-0.339975109876293,-0.0950282500505832,-0.619191019141677,1.08387110121621
-1.20263142812446,-1.8110473799653,1.16806021629781,1.81320058600689,2.03360455108248,1.58667698655055,1.08387110121621
-1.5048356358297,-0.581323850359231,1.16806021629781,-1.41656295781789,0.969288150515947,-0.619191019141677,1.08387110121621
0.932640627641981,0.648399679246835,-0.979663407217515,-1.41656295781789,-1.15934465061711,-0.619191019141677,-0.500248200561328
1.10072727835993,0.648399679246835,-0.979663407217515,-0.339975109876293,-0.0950282500505832,-0.619191019141677,-0.500248200561328
1.0438931000991,0.648399679246835,-0.979663407217515,-1.41656295781789,-1.15934465061711,-0.619191019141677,-2.08436750233886
-1.46565873955939,-1.8110473799653,-0.979663407217515,-1.41656295781789,-1.15934465061711,-0.619191019141677,-2.08436750233886
0.935671600401948,-0.581323850359231,-0.979663407217515,0.736612738065301,-1.15934465061711,-0.619191019141677,-0.500248200561328
-0.0517011130744693,0.648399679246835,0.0941984045401455,-0.339975109876293,-0.0950282500505832,1.58667698655055,1.08387110121621
0.862713036526141,0.648399679246835,-2.05352521897518,-1.41656295781789,-1.15934465061711,-0.619191019141677,-2.08436750233886
0.960064809679257,0.648399679246835,-2.05352521897518,-0.339975109876293,-1.15934465061711,-0.619191019141677,1.08387110121621
-0.472582060163349,-1.8110473799653,-0.979663407217515,-0.339975109876293,-1.15934465061711,-0.619191019141677,-0.500248200561328
1.29649279140841,0.648399679246835,-2.05352521897518,-0.339975109876293,-1.15934465061711,-0.619191019141677,-0.500248200561328
-2.04322083432883,-1.8110473799653,0.0941984045401455,0.736612738065301,0.969288150515947,0.483742983704435,1.08387110121621
-0.649049259428804,0.648399679246835,1.16806021629781,1.81320058600689,0.969288150515947,1.58667698655055,1.08387110121621
2.84003054314578,0.648399679246835,-0.979663407217515,-1.41656295781789,-1.15934465061711,-0.619191019141677,-0.500248200561328
-0.174994596394999,0.648399679246835,-0.979663407217515,-0.339975109876293,-0.0950282500505832,-0.619191019141677,-0.500248200561328
-0.713854335489481,-1.8110473799653,0.0941984045401455,1.81320058600689,2.03360455108248,1.58667698655055,1.08387110121621
0.806426671298814,0.648399679246835,0.0941984045401455,-0.339975109876293,-0.0950282500505832,-0.619191019141677,-0.500248200561328
0.638863803521716,0.648399679246835,-0.979663407217515,0.736612738065301,0.969288150515947,0.483742983704435,-0.500248200561328
1.34384600193249,-1.8110473799653,-0.979663407217515,-1.41656295781789,-1.15934465061711,-0.619191019141677,1.08387110121621
-0.87558829376145,-0.581323850359231,1.16806021629781,0.736612738065301,0.969288150515947,1.58667698655055,1.08387110121621
-0.0384647448113799,NA,0.0941984045401455,0.736612738065301,-0.0950282500505832,0.483742983704435,-0.500248200561328
1.2749972287151,0.648399679246835,-0.979663407217515,-1.41656295781789,-1.15934465061711,-0.619191019141677,-0.500248200561328
0.713609965560149,0.648399679246835,-0.979663407217515,-1.41656295781789,-1.15934465061711,-1.72212502198779,-0.500248200561328
