"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
-0.579694715936608,0.62378639973157,-1.19149159054938,1.53630794937843,-2.12035871436754,0
0.494227994161363,0.62378639973157,1.13733288188804,-0.0365787606994864,0.498907932792363,1.44913767461894
0.205800670644426,0.62378639973157,-0.0270793543306677,-0.0365787606994864,0.498907932792363,0
0.542292239055734,-3.20804434147664,-1.19149159054938,-0.0365787606994864,-0.81072539078759,0
-1.38156143382113,0.62378639973157,-0.0270793543306677,1.53630794937843,1.80854125637232,0
-0.498542048703474,0.62378639973157,-0.0270793543306677,-0.0365787606994864,0.498907932792363,1.44913767461894
1.99307311743961,-1.29212897087254,-1.19149159054938,-0.0365787606994864,-0.81072539078759,0
-1.8273002989989,0.62378639973157,-0.0270793543306677,-0.0365787606994864,1.80854125637232,0
-0.254194080426674,-1.29212897087254,1.13733288188804,-0.0365787606994864,0.498907932792363,0
1.07974503056217,-1.29212897087254,-0.0270793543306677,-3.18235218085532,-2.12035871436754,1.44913767461894
0.280356514637927,-1.29212897087254,1.13733288188804,1.53630794937843,-0.81072539078759,-1.44913767461894
0.680412994141364,-1.29212897087254,-0.0270793543306677,-1.6094654707774,-0.81072539078759,0
1.36644125076682,0.62378639973157,-0.0270793543306677,-0.0365787606994864,-0.81072539078759,0
0.603400472003535,-1.29212897087254,1.13733288188804,1.53630794937843,0.498907932792363,-1.44913767461894
0.763689029030486,-1.29212897087254,-1.19149159054938,-0.0365787606994864,-0.81072539078759,-1.44913767461894
0.0183244474798806,-1.29212897087254,-0.0270793543306677,-1.6094654707774,-0.81072539078759,1.44913767461894
0.56223236720047,0.62378639973157,-1.19149159054938,-0.0365787606994864,0.498907932792363,-1.44913767461894
0.471314245898721,-1.29212897087254,-0.0270793543306677,-0.0365787606994864,0.498907932792363,-2.89827534923789
0.0602793238918881,-1.29212897087254,1.13733288188804,-0.0365787606994864,0.498907932792363,0
0.646747503069733,0.62378639973157,1.13733288188804,-0.0365787606994864,0.498907932792363,0
-0.96967510702571,0.62378639973157,-0.0270793543306677,1.53630794937843,0.498907932792363,0
-0.574073975115444,0.62378639973157,1.13733288188804,1.53630794937843,0.498907932792363,1.44913767461894
-1.06869443460771,0.62378639973157,-0.0270793543306677,-0.0365787606994864,0.498907932792363,1.44913767461894
-1.9895716398285,0.62378639973157,1.13733288188804,1.53630794937843,1.80854125637232,1.44913767461894
-0.880806686782328,0.62378639973157,1.13733288188804,-1.6094654707774,-0.81072539078759,0
-0.0762599657300246,0.62378639973157,-0.0270793543306677,-0.0365787606994864,0.498907932792363,1.44913767461894
-0.561380273791423,0.62378639973157,-0.0270793543306677,-0.0365787606994864,0.498907932792363,0
-0.504506285757621,-1.29212897087254,-0.0270793543306677,-0.0365787606994864,0.498907932792363,0
-1.81664039250979,0.62378639973157,-2.35590382676809,-0.0365787606994864,0.498907932792363,0
-0.85993807142591,0.62378639973157,-0.0270793543306677,-1.6094654707774,0.498907932792363,0
0.756668211309297,0.62378639973157,-0.0270793543306677,-0.0365787606994864,-0.81072539078759,-1.44913767461894
0.245648065046636,0.62378639973157,1.13733288188804,-0.0365787606994864,0.498907932792363,0
-1.10213884357744,0.62378639973157,1.13733288188804,-0.0365787606994864,0.498907932792363,0
-0.341155688118357,0.62378639973157,1.13733288188804,-0.0365787606994864,0.498907932792363,0
-1.03163361301269,0.62378639973157,1.13733288188804,1.53630794937843,1.80854125637232,1.44913767461894
0.402470979046267,0.62378639973157,-2.35590382676809,-0.0365787606994864,0.498907932792363,-1.44913767461894
1.05926186847576,0.62378639973157,-1.19149159054938,-1.6094654707774,-0.81072539078759,0
2.1851271023284,0.62378639973157,-1.19149159054938,-0.0365787606994864,-2.12035871436754,0
1.09908771848475,0.62378639973157,-0.0270793543306677,-0.0365787606994864,-0.81072539078759,0
-0.463432260195985,0.62378639973157,-0.0270793543306677,-0.0365787606994864,-0.81072539078759,0
-1.02542790179009,0.62378639973157,1.13733288188804,-0.0365787606994864,-0.81072539078759,0
1.39289432923166,0.62378639973157,-1.19149159054938,-0.0365787606994864,-0.81072539078759,0
0.897132243248895,-1.29212897087254,-1.19149159054938,-0.0365787606994864,NA,-1.44913767461894
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
