"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
-0.858367723082919,0.62378639973157,-0.682384802622465,-2.12035871436754
0.927060489297688,0.62378639973157,-0.682384802622465,0.498907932792363
-0.481661989325512,0.62378639973157,-0.682384802622465,0.498907932792363
1.16727343271538,-3.20804434147664,-0.682384802622465,-0.81072539078759
-0.333365408881039,0.62378639973157,-1.92847879002001,1.80854125637232
0.660207469817018,0.62378639973157,0.56370918477508,0.498907932792363
0.955496738187303,-1.29212897087254,-0.682384802622465,-0.81072539078759
-1.05228935861213,0.62378639973157,-0.682384802622465,1.80854125637232
-0.0946761687689959,-1.29212897087254,0.56370918477508,0.498907932792363
0.0623149810657824,-1.29212897087254,-1.92847879002001,-2.12035871436754
-0.0757850783651651,-1.29212897087254,NA,-0.81072539078759
-0.710098629227724,-1.29212897087254,0.56370918477508,-0.81072539078759
0.548621564279989,0.62378639973157,-0.682384802622465,-0.81072539078759
1.52534106738845,-1.29212897087254,0.56370918477508,0.498907932792363
1.60121681396413,-1.29212897087254,-0.682384802622465,-0.81072539078759
1.45674836577186,-1.29212897087254,-0.682384802622465,-0.81072539078759
-0.909202654299058,0.62378639973157,1.80980317217263,0.498907932792363
0.52244054702885,-1.29212897087254,0.56370918477508,0.498907932792363
-0.100857968239463,-1.29212897087254,-0.682384802622465,0.498907932792363
-1.26469683144869,0.62378639973157,1.80980317217263,0.498907932792363
0.392724819009223,0.62378639973157,-0.682384802622465,0.498907932792363
-0.820512278840201,0.62378639973157,1.80980317217263,0.498907932792363
-0.767431291836549,0.62378639973157,-0.682384802622465,0.498907932792363
-1.04237444200694,0.62378639973157,0.56370918477508,1.80854125637232
0.377622945418231,0.62378639973157,-0.682384802622465,-0.81072539078759
-1.06066224069155,0.62378639973157,-0.682384802622465,0.498907932792363
0.932995011873702,0.62378639973157,-0.682384802622465,0.498907932792363
-1.55958197322207,-1.29212897087254,0.56370918477508,0.498907932792363
-1.57025014936071,0.62378639973157,-0.682384802622465,0.498907932792363
0.0412717030105522,0.62378639973157,1.80980317217263,0.498907932792363
0.528802053901946,0.62378639973157,0.56370918477508,-0.81072539078759
0.76253328270252,0.62378639973157,0.56370918477508,0.498907932792363
-1.29542376599023,0.62378639973157,1.80980317217263,0.498907932792363
-1.03847419330104,0.62378639973157,1.80980317217263,0.498907932792363
-1.37384550398188,0.62378639973157,0.56370918477508,1.80854125637232
0.633506706150436,0.62378639973157,-0.682384802622465,0.498907932792363
0.747719874926279,0.62378639973157,-0.682384802622465,-0.81072539078759
2.67043766102671,0.62378639973157,0.56370918477508,-2.12035871436754
-0.502737321413693,0.62378639973157,0.56370918477508,-0.81072539078759
-0.875903409215455,0.62378639973157,-0.682384802622465,-0.81072539078759
-0.375019245787563,0.62378639973157,0.56370918477508,-0.81072539078759
0.685246011695623,0.62378639973157,-0.682384802622465,-0.81072539078759
0.963636086666912,-1.29212897087254,-0.682384802622465,NA
NA,NA,NA,NA
NA,NA,NA,NA
