"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q20_num"
NA,NA,NA,NA
-1.06520700110552,0.431240770047161,-0.143587226193864,-0.401522283837025
0.39795664195757,-1.09468810858125,NA,NA
NA,NA,NA,NA
-0.215318482521118,0.431240770047161,-1.6871499077779,-0.401522283837025
2.58897747866654,0.431240770047161,-0.143587226193864,-0.401522283837025
-0.419165916520447,0.431240770047161,-0.143587226193864,-0.401522283837025
-0.812368672677347,0.431240770047161,1.39997545539017,-0.401522283837025
-1.41658449468492,0.431240770047161,2.9435381369742,-0.401522283837025
NA,NA,NA,NA
0.770818281395482,-2.62061698720967,-0.143587226193864,1.5614755482551
-0.123999962263937,0.431240770047161,-1.6871499077779,-0.401522283837025
-0.204581345365083,-1.09468810858125,-0.143587226193864,1.5614755482551
-1.26923222392847,0.431240770047161,-0.143587226193864,-0.401522283837025
NA,NA,NA,NA
NA,NA,NA,NA
-0.648273602737592,0.431240770047161,-0.143587226193864,-0.401522283837025
-1.25928531542612,0.431240770047161,-0.143587226193864,-0.401522283837025
-0.480096206523497,0.431240770047161,1.39997545539017,-0.401522283837025
-0.489086382922601,-2.62061698720967,-0.143587226193864,-0.401522283837025
0.101340075312722,0.431240770047161,-0.143587226193864,-0.401522283837025
0.0440645549625973,0.431240770047161,-0.143587226193864,-0.401522283837025
NA,NA,NA,NA
-0.751487790900344,0.431240770047161,NA,NA
NA,NA,NA,NA
-0.407363384509555,0.431240770047161,-0.143587226193864,-0.401522283837025
1.12023855785284,-1.09468810858125,-1.6871499077779,-0.401522283837025
-0.473668592691467,0.431240770047161,-0.143587226193864,-0.401522283837025
-1.059551261415,0.431240770047161,1.39997545539017,-0.401522283837025
-0.277585092097323,0.431240770047161,-0.143587226193864,-0.401522283837025
-0.0186112819697617,0.431240770047161,1.39997545539017,-0.401522283837025
-0.0697428124078406,NA,-0.143587226193864,-0.401522283837025
2.36884161433632,0.431240770047161,-0.143587226193864,-0.401522283837025
-0.606266309853603,0.431240770047161,1.39997545539017,-0.401522283837025
-0.406395367032247,0.431240770047161,1.39997545539017,-0.401522283837025
-0.379407922397302,0.431240770047161,-0.143587226193864,-0.401522283837025
0.686816344335348,0.431240770047161,-0.143587226193864,1.5614755482551
NA,NA,NA,NA
1.08456147617641,0.431240770047161,-0.143587226193864,3.52447338034722
0.668270132277873,0.431240770047161,-0.143587226193864,-0.401522283837025
0.847584021457717,0.431240770047161,-1.6871499077779,1.5614755482551
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.2556517026937,0.431240770047161,NA,-0.401522283837025
-2.159924388398,0.431240770047161,1.39997545539017,-0.401522283837025
-1.24216010111766,0.431240770047161,NA,NA
0.865390801668253,0.431240770047161,1.39997545539017,-0.401522283837025
NA,NA,NA,NA
-0.361307621473419,0.431240770047161,-0.143587226193864,-0.401522283837025
-0.366801073950333,0.431240770047161,-0.143587226193864,-0.401522283837025
1.17839458984917,-2.62061698720967,-0.143587226193864,3.52447338034722
NA,NA,NA,NA
1.57352212083354,-2.62061698720967,-0.143587226193864,-0.401522283837025
0.156474934406693,0.431240770047161,-0.143587226193864,-0.401522283837025
1.03433868344315,0.431240770047161,-0.143587226193864,-0.401522283837025
NA,NA,NA,NA
-0.294905035913958,0.431240770047161,-0.143587226193864,-0.401522283837025
1.11788622640396,0.431240770047161,-1.6871499077779,-0.401522283837025
1.63326424020081,-2.62061698720967,-1.6871499077779,1.5614755482551
0.295288569961206,0.431240770047161,-0.143587226193864,-0.401522283837025
NA,NA,NA,NA
