"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.02781392123295,-0.402199833269922,0.552770798392567,0.316227766016838,0.42174116783665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301511344577763
1.10352731260923,-0.402199833269922,-1.6583123951777,-2.84604989415154,-1.12464311423107,0.539359889970594,-0.301511344577763,-0.12974982402692,0.185216946644159,-1.26131244777378,-0.720749970156447,-0.42174116783665,0,-0.12974982402692,-1.04446593573419,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01138720205608,-0.402199833269922,0.552770798392567,0.316227766016838,0.42174116783665,-0.943879807448539,-0.301511344577763,-1.55699788832305,-0.833476259898716,0.720749970156447,-0.720749970156447,-1.96812544990437,-2.23606797749979,-0.12974982402692,-1.04446593573419,3.01511344577764
0.37410130099317,1.20659949980977,0.552770798392567,0.316227766016838,0.42174116783665,-2.42711950486767,-1.95982373975546,1.29749824026921,1.20391015318703,0.720749970156447,1.26131244777378,1.12464311423107,1.11803398874989,1.29749824026921,0.870388279778489,-0.301511344577763
-0.331665361747491,-0.402199833269922,0.552770798392567,0.316227766016838,0.42174116783665,0.539359889970594,-0.301511344577763,-0.12974982402692,0.185216946644159,0.720749970156447,1.26131244777378,1.12464311423107,0,-0.12974982402692,-1.04446593573419,-0.301511344577763
0.643613956131626,1.20659949980977,0.552770798392567,0.316227766016838,NA,0.539359889970594,1.35680105059994,1.29749824026921,1.20391015318703,0.720749970156447,-0.720749970156447,-0.42174116783665,0,-0.12974982402692,0.870388279778489,NA
-1.30593666035243,-0.402199833269922,-1.6583123951777,0.316227766016838,-1.12464311423107,-0.943879807448539,-0.301511344577763,-0.12974982402692,0.185216946644159,-1.26131244777378,-0.720749970156447,-0.42174116783665,0,-0.12974982402692,-1.04446593573419,-0.301511344577763
-0.170893407988428,1.20659949980977,0.552770798392567,NA,0.42174116783665,0.539359889970594,-0.301511344577763,-1.55699788832305,-0.833476259898716,0.720749970156447,-0.720749970156447,-0.42174116783665,1.11803398874989,-1.55699788832305,0.870388279778489,-0.301511344577763
-1.88270059090689,-0.402199833269922,-1.6583123951777,NA,-1.12464311423107,0.539359889970594,-0.301511344577763,-0.12974982402692,-1.85216946644159,-1.26131244777378,-0.720749970156447,-0.42174116783665,0,-0.12974982402692,-1.04446593573419,-0.301511344577763
0.563106758389991,-2.01099916634961,0.552770798392567,0.316227766016838,-1.12464311423107,0.539359889970594,1.35680105059994,1.29749824026921,1.20391015318703,0.720749970156447,1.26131244777378,1.12464311423107,1.11803398874989,1.29749824026921,0.870388279778489,-0.301511344577763
-0.194694935880873,-0.402199833269922,0.552770798392567,0.316227766016838,0.42174116783665,0.539359889970594,-0.301511344577763,-0.12974982402692,-0.833476259898716,-1.26131244777378,-0.720749970156447,-0.42174116783665,-1.11803398874989,-1.55699788832305,0.870388279778489,-0.301511344577763
1.18511490957521,1.20659949980977,0.552770798392567,0.316227766016838,1.96812544990437,0.539359889970594,1.35680105059994,-0.12974982402692,0.185216946644159,0.720749970156447,1.26131244777378,1.12464311423107,0,1.29749824026921,0.870388279778489,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
