"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
0.12083495333102,0.371521057497792,-0.151501849982865,1.01773824059001,1.31587502962708,-0.608382996253076,-0.763762615825973,1.33302455700087,1.33277710194793
-0.639586400938784,0.371521057497792,1.03886982845393,-0.162838118494401,0.284513519919368,-0.608382996253076,-0.763762615825973,-0.072710430381866,0.244029610215817
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.38133102151091,0.371521057497792,1.03886982845393,1.01773824059001,-0.746847989788341,-0.608382996253076,-0.763762615825973,1.33302455700087,1.33277710194793
-1.47692070561227,0.371521057497792,-0.151501849982865,1.01773824059001,0.284513519919368,-0.608382996253076,-0.763762615825973,1.33302455700087,1.33277710194793
0.809489657140636,0.371521057497792,-0.151501849982865,-0.162838118494401,0.284513519919368,-0.608382996253076,-0.763762615825973,-0.072710430381866,0.244029610215817
-1.06669110832162,0.371521057497792,-2.53224520685645,1.01773824059001,1.31587502962708,1.82514898875923,1.52752523165195,1.33302455700087,1.33277710194793
0.444058010131329,0.371521057497792,-0.151501849982865,1.01773824059001,0.284513519919368,-0.608382996253076,-0.763762615825973,1.33302455700087,-0.844717881516291
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.08788575671282,0.371521057497792,1.03886982845393,1.01773824059001,1.31587502962708,1.82514898875923,1.52752523165195,-0.072710430381866,0.244029610215817
-0.812965148355838,0.371521057497792,-0.151501849982865,1.01773824059001,1.31587502962708,1.82514898875923,1.52752523165195,1.33302455700087,1.33277710194793
1.7592159617252,0.371521057497792,1.03886982845393,-0.162838118494401,-0.746847989788341,0.608382996253076,0.381881307912987,-0.072710430381866,0.244029610215817
1.05640551429797,-3.93812320947659,-1.34187352841966,-0.162838118494401,-0.746847989788341,-0.608382996253076,-0.763762615825973,-0.072710430381866,-0.844717881516291
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.075052600216778,0.371521057497792,-0.151501849982865,1.01773824059001,0.284513519919368,-0.608382996253076,0.381881307912987,-0.072710430381866,1.33277710194793
-1.6984654063788,0.371521057497792,1.03886982845393,1.01773824059001,1.31587502962708,0.608382996253076,1.52752523165195,1.33302455700087,1.33277710194793
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.890285333634638,0.371521057497792,NA,-0.162838118494401,-0.746847989788341,0.608382996253076,-0.763762615825973,-0.072710430381866,-0.844717881516291
-1.04545487648728,0.371521057497792,1.03886982845393,1.01773824059001,1.31587502962708,1.82514898875923,1.52752523165195,-0.072710430381866,0.244029610215817
0.827421586718235,0.371521057497792,-1.34187352841966,1.01773824059001,1.31587502962708,0.608382996253076,0.381881307912987,-1.4784454177646,-0.844717881516291
0.591177766738102,0.371521057497792,-1.34187352841966,-0.162838118494401,-0.746847989788341,-0.608382996253076,0.381881307912987,-0.072710430381866,-0.844717881516291
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.504843259342336,0.371521057497792,-0.151501849982865,-1.34341447757881,-1.77820949949605,-0.608382996253076,-0.763762615825973,-0.072710430381866,-0.844717881516291
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.40993609975557,0.371521057497792,-0.151501849982865,-1.34341447757881,-0.746847989788341,-0.608382996253076,-0.763762615825973,-0.072710430381866,1.33277710194793
0.562575079116064,-3.93812320947659,1.03886982845393,1.01773824059001,-0.746847989788341,1.82514898875923,1.52752523165195,1.33302455700087,0.244029610215817
-1.69210376751562,0.371521057497792,-0.151501849982865,-0.162838118494401,-0.746847989788341,-0.608382996253076,0.381881307912987,-0.072710430381866,0.244029610215817
0.728537972963966,0.371521057497792,NA,-0.162838118494401,-0.746847989788341,-0.608382996253076,0.381881307912987,-2.88418040514734,-1.9334653732484
0.571182921617806,0.371521057497792,1.03886982845393,-0.162838118494401,0.284513519919368,0.608382996253076,0.381881307912987,1.33302455700087,0.244029610215817
-0.288367709666856,0.371521057497792,NA,1.01773824059001,0.284513519919368,-0.608382996253076,-0.763762615825973,1.33302455700087,0.244029610215817
