"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num"
NA,NA,NA
-1.3408512497574,0.706788213852704,-0.426564399058738
-0.583880358695657,-0.769894304375267,-0.426564399058738
-0.87508690922185,0.706788213852704,0.853128798117476
-0.51665354387353,-0.769894304375267,-0.426564399058738
NA,NA,NA
1.19281143214463,0.706788213852704,0.853128798117476
-1.16828860954785,0.706788213852704,0.853128798117476
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,-2.24657682260324,-1.70625759623495
NA,NA,NA
-1.92957868022979,NA,NA
-0.747398299449928,0.706788213852704,-0.426564399058738
NA,NA,NA
NA,NA,NA
0.708821159942767,0.706788213852704,-0.426564399058738
-1.59331373422935,0.706788213852704,0.853128798117476
NA,NA,NA
NA,NA,NA
-0.482018085444383,-2.24657682260324,-1.70625759623495
-0.0804793437323426,NA,NA
NA,NA,NA
NA,NA,NA
0.264558295078903,0.706788213852704,0.853128798117476
-0.371516312634401,0.706788213852704,0.853128798117476
0.486381281587253,0.706788213852704,0.853128798117476
1.69226769915257,-0.769894304375267,-0.426564399058738
0.167707211764183,0.706788213852704,0.853128798117476
-0.68325012009507,0.706788213852704,0.853128798117476
0.802049594501267,-0.769894304375267,-0.426564399058738
-1.05988099060306,-0.769894304375267,-1.70625759623495
-0.00389713343895577,0.706788213852704,0.853128798117476
NA,NA,NA
NA,NA,NA
-0.486111930019828,-2.24657682260324,-1.70625759623495
-1.10083415868151,0.706788213852704,0.853128798117476
1.62034269140933,-0.769894304375267,-1.70625759623495
-0.9883406773895,0.706788213852704,0.853128798117476
1.13213452428929,0.706788213852704,0.853128798117476
-1.15754355294077,0.706788213852704,0.853128798117476
0.693022823435505,-0.769894304375267,-0.426564399058738
-0.0320350173669773,0.706788213852704,-1.70625759623495
1.7019030631337,-0.769894304375267,-0.426564399058738
-1.24851167296489,0.706788213852704,0.853128798117476
-0.265812877129234,-0.769894304375267,0.853128798117476
-0.920866881837411,-0.769894304375267,-0.426564399058738
-1.04212735434864,0.706788213852704,0.853128798117476
