"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.91239997778426,0.460566186471838,-0.355439022049805,1.08790687915655,1.41421356237309,1.463264920469,1.61121263165147,1.25552964114869,0.956182887467515,0.698782522478018,1.82574185835055,1.79284291400159,0.635256838616381,0.717137165600636,0.635256838616381
0.899123908492517,-2.07254783912327,-0.355439022049805,1.08790687915655,-1.41421356237309,-0.995020145918923,-0.991515465631671,-0.941647230861517,-2.39045721866879,-0.635256838616381,0,-0.996023841111995,-0.698782522478018,-0.956182887467515,-0.698782522478018
0.721487258971736,0.460566186471838,0.947837392132814,-0.339970899736421,-1.41421356237309,0.234122387275041,0.309848583009897,0.156941205143586,0.956182887467515,0.698782522478018,0,0.398409536444798,-0.698782522478018,0.717137165600636,0.635256838616381
-0.194762633016461,0.460566186471838,-1.65871543623242,-0.339970899736421,-1.41421356237309,-0.995020145918923,0.309848583009897,-0.941647230861517,0.956182887467515,-0.635256838616381,0,-0.996023841111995,-2.03282188357242,0.717137165600636,0.635256838616381
-0.98977194555491,0.460566186471838,-0.355439022049805,-0.339970899736421,0,1.463264920469,0.309848583009897,1.25552964114869,-0.717137165600636,0.698782522478018,0,0.398409536444798,-0.698782522478018,0.717137165600636,0.635256838616381
0.657072588173349,0.460566186471838,-0.355439022049805,1.08790687915655,0,1.463264920469,1.61121263165147,1.25552964114869,-0.717137165600636,0.698782522478018,0,0.398409536444798,-0.698782522478018,0.717137165600636,0.635256838616381
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.581031302986561,-2.07254783912327,0.947837392132814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.25634631944173,0.460566186471838,-0.355439022049805,-0.339970899736421,0,0.234122387275041,0.309848583009897,1.25552964114869,0.956182887467515,0.698782522478018,0,-0.996023841111995,-0.698782522478018,0.717137165600636,0.635256838616381
