"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num"
-0.8418303347548,0.96718899159086,-0.577863393511785,1.08790687915655,1.41421356237309,1.463264920469,0.956182887467515,1.82574185835055,0.845154254728516,0.635256838616381
1.11132201155164,-0.552679423766206,-0.577863393511785,1.08790687915655,-1.41421356237309,-0.995020145918923,-2.39045721866879,0,0.845154254728516,-0.698782522478018
1.31282784064585,-0.552679423766206,-0.577863393511785,-0.339970899736421,-1.41421356237309,0.234122387275041,0.956182887467515,0,0.845154254728516,-0.698782522478018
0.555649021471065,-2.07254783912327,-0.577863393511785,-0.339970899736421,-1.41421356237309,-0.995020145918923,0.956182887467515,0,0.845154254728516,-2.03282188357242
0.0915036484028831,-2.07254783912327,0.355608242161099,-0.339970899736421,0,1.463264920469,-0.717137165600636,0,0.845154254728516,-0.698782522478018
0.887056898247384,-0.552679423766206,-0.577863393511785,1.08790687915655,0,1.463264920469,-0.717137165600636,0,0.845154254728516,-0.698782522478018
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.970222667935064,-0.552679423766206,2.22255151350687,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.199448933974325,0.96718899159086,0.355608242161099,-0.339970899736421,0,0.234122387275041,0.956182887467515,0,-1.12687233963802,-0.698782522478018
-2.62231149183982,0.96718899159086,-0.577863393511785,-0.339970899736421,-1.41421356237309,-0.995020145918923,0.956182887467515,0,-1.12687233963802,0.635256838616381
0.262466813668495,0.96718899159086,-0.577863393511785,1.08790687915655,0,-0.995020145918923,0.956182887467515,0,-1.12687233963802,-0.698782522478018
0.373505897249407,-0.552679423766206,2.22255151350687,-0.339970899736421,1.41421356237309,0.234122387275041,0.956182887467515,0,-1.12687233963802,0.635256838616381
-0.382158020540647,0.96718899159086,-0.577863393511785,1.08790687915655,1.41421356237309,1.463264920469,0.956182887467515,1.82574185835055,0.845154254728516,1.96929619971078
0.0306753201347821,0.96718899159086,0.355608242161099,-1.76784867862939,1.41421356237309,0.234122387275041,0.956182887467515,0,-1.12687233963802,-0.698782522478018
-1.85420059460534,0.96718899159086,2.22255151350687,1.08790687915655,1.41421356237309,1.463264920469,0.956182887467515,0,0.845154254728516,1.96929619971078
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.893594218068692,0.96718899159086,-0.577863393511785,-0.339970899736421,0,-0.995020145918923,-0.717137165600636,-1.82574185835055,0.845154254728516,0.635256838616381
1.19318196570907,0.96718899159086,-0.577863393511785,-1.76784867862939,-1.41421356237309,-0.995020145918923,-0.717137165600636,-1.82574185835055,-1.12687233963802,-0.698782522478018
0.560854070290957,-0.552679423766206,-0.577863393511785,-1.76784867862939,0,-0.995020145918923,-0.717137165600636,-1.82574185835055,0.845154254728516,-0.698782522478018
-0.499798348129687,-0.552679423766206,-0.577863393511785,1.08790687915655,0,0.234122387275041,-0.717137165600636,0,-1.12687233963802,-0.698782522478018
-1.15003925017987,0.96718899159086,0.355608242161099,-0.339970899736421,0,0.234122387275041,-0.717137165600636,0,-1.12687233963802,0.635256838616381
0.625574787058044,-0.552679423766206,NA,-0.339970899736421,0,0.234122387275041,-0.717137165600636,1.82574185835055,0.845154254728516,0.635256838616381
0.273287954013824,-0.552679423766206,-0.577863393511785,-0.339970899736421,0,-0.995020145918923,-0.717137165600636,0,0.845154254728516,0.635256838616381
-0.0503886725011751,-0.552679423766206,-0.577863393511785,1.08790687915655,0,-0.995020145918923,-0.717137165600636,0,-1.12687233963802,0.635256838616381
