"PROFICIENCIA_LP_SAEB","TX_RESP_Q22h_num","TX_RESP_Q19_num"
1.6633036937451,-0.898563446809731,-0.373894414999108
-0.22845956527022,0.299521148936577,-0.373894414999108
0.419960674917447,1.49760574468288,-0.373894414999108
-0.146164423490729,1.49760574468288,-0.373894414999108
0.729408393183627,-0.898563446809731,-0.373894414999108
-0.266019278008489,-2.09664804255604,-0.373894414999108
NA,NA,NA
-0.0285384248547849,-0.898563446809731,-0.373894414999108
NA,NA,NA
0.143356728580514,0.299521148936577,-0.373894414999108
NA,NA,NA
-0.808329457186049,1.49760574468288,-0.373894414999108
0.464800837848133,-0.898563446809731,-0.373894414999108
0.0179095842139282,0.299521148936577,-0.373894414999108
-0.111022910302701,0.299521148936577,-0.373894414999108
-0.742765261368388,1.49760574468288,2.17538568726754
-0.887456288165705,0.299521148936577,-0.373894414999108
-0.185666151943251,1.49760574468288,2.17538568726754
0.408642724174379,-0.898563446809731,-0.373894414999108
-0.528531348507585,1.49760574468288,-0.373894414999108
-0.0498533724380174,0.299521148936577,-0.373894414999108
-0.78819779688691,0.299521148936577,-0.373894414999108
1.29329601852942,-0.898563446809731,-0.373894414999108
1.5777756513622,0.299521148936577,-0.373894414999108
-0.528379311243237,1.49760574468288,-0.373894414999108
0.70551029603185,-0.898563446809731,-0.373894414999108
0.147328285571131,-2.09664804255604,-0.373894414999108
NA,NA,NA
0.728942258386002,-0.898563446809731,-0.373894414999108
NA,NA,NA
-0.462176871320658,0.299521148936577,-0.373894414999108
NA,NA,NA
NA,NA,NA
1.32506980217705,-0.898563446809731,-0.373894414999108
0.896112879865492,1.49760574468288,-0.373894414999108
-0.463978330666723,-0.898563446809731,-0.373894414999108
NA,NA,NA
-0.807180586556659,0.299521148936577,2.17538568726754
NA,NA,NA
-0.362825153082339,0.299521148936577,2.17538568726754
NA,NA,NA
-0.481668855657078,0.299521148936577,-0.373894414999108
0.962105930110479,NA,NA
0.366289620137116,-0.898563446809731,-0.373894414999108
NA,NA,NA
NA,NA,NA
-0.125177892018754,-0.898563446809731,-0.373894414999108
-1.23905917565394,0.299521148936577,-0.373894414999108
1.53443576299826,0.299521148936577,-0.373894414999108
0.227067535147791,-0.898563446809731,-0.373894414999108
0.00318087009519127,0.299521148936577,-0.373894414999108
-2.20445287455785,0.299521148936577,-0.373894414999108
-0.867007640583913,-0.898563446809731,-0.373894414999108
-1.34487666906529,1.49760574468288,2.17538568726754
0.5865045071544,NA,NA
-1.47252689587333,0.299521148936577,2.17538568726754
NA,NA,NA
1.01544997460357,-0.898563446809731,-0.373894414999108
-0.82292909583276,-0.898563446809731,-0.373894414999108
-0.485220149367156,0.299521148936577,NA
0.807366281490945,-2.09664804255604,-0.373894414999108
2.03342180424765,-2.09664804255604,-0.373894414999108
0.128407143888022,0.299521148936577,-0.373894414999108
-0.957445263017649,0.299521148936577,-0.373894414999108
-2.15504880808249,1.49760574468288,-0.373894414999108
1.84228136255761,0.299521148936577,-0.373894414999108
0.270675649527925,0.299521148936577,-0.373894414999108
0.418212298445011,0.299521148936577,-0.373894414999108
-1.61754636481568,0.299521148936577,2.17538568726754
NA,NA,NA
NA,NA,NA
0.334533044816842,1.49760574468288,-0.373894414999108
NA,NA,NA
NA,NA,NA
2.1810072144312,0.299521148936577,-0.373894414999108
1.34574364193976,-0.898563446809731,-0.373894414999108
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.467835130763294,-0.898563446809731,2.17538568726754
NA,NA,NA
NA,NA,NA
-0.27460349981024,0.299521148936577,-0.373894414999108
0.245892586155779,0.299521148936577,-0.373894414999108
NA,NA,NA
-0.235893484584784,0.299521148936577,2.17538568726754
0.432216674754515,-0.898563446809731,-0.373894414999108
0.491016774335417,0.299521148936577,-0.373894414999108
NA,NA,NA
-0.522591976328577,-0.898563446809731,-0.373894414999108
2.11128789745325,0.299521148936577,-0.373894414999108
-2.39122016219567,-0.898563446809731,-0.373894414999108
1.14425623132999,0.299521148936577,-0.373894414999108
-0.700202767653535,1.49760574468288,-0.373894414999108
0.571780114642834,-0.898563446809731,-0.373894414999108
1.03865244920341,0.299521148936577,-0.373894414999108
-0.830051755295862,-0.898563446809731,-0.373894414999108
-0.476350519255639,1.49760574468288,4.72466578953419
-1.89524037147718,0.299521148936577,-0.373894414999108
-0.14743375241158,-2.09664804255604,-0.373894414999108
NA,NA,NA
-0.442215888471016,0.299521148936577,-0.373894414999108
-1.06105967398754,1.49760574468288,-0.373894414999108
