"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.303829658798826,1.29099444873581,0.816496580927726,0.408248290463863,1.29099444873581,0.408248290463863,-0.408248290463863,0.912870929175277,1.29099444873581,-0.912870929175277,0.408248290463863,-0.408248290463863,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.420277941036602,1.29099444873581,0.816496580927726,0.408248290463863,1.29099444873581,0.408248290463863,2.04124145231932,0.912870929175277,1.29099444873581,0.912870929175277,0.408248290463863,-0.408248290463863,2.04124145231931
-1.06477317189697,-0.645497224367903,-0.408248290463863,-2.04124145231932,-0.645497224367903,-2.04124145231932,-0.408248290463863,-0.912870929175277,-0.645497224367903,0.912870929175277,-2.04124145231932,2.04124145231932,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0984900856094859,-0.645497224367903,-0.408248290463863,0.408248290463863,-0.645497224367903,0.408248290463863,-0.408248290463863,-0.912870929175277,-0.645497224367903,-0.912870929175277,0.408248290463863,-0.408248290463863,-0.408248290463863
-1.10163050831747,-0.645497224367903,0.816496580927726,0.408248290463863,-0.645497224367903,0.408248290463863,-0.408248290463863,-0.912870929175277,-0.645497224367903,0.912870929175277,0.408248290463863,-0.408248290463863,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.5407861659885,-0.645497224367903,-1.63299316185545,0.408248290463863,-0.645497224367903,0.408248290463863,-0.408248290463863,0.912870929175277,-0.645497224367903,-0.912870929175277,0.408248290463863,-0.408248290463863,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
