"PROFICIENCIA_MT_SAEB","TX_RESP_Q22f_num"
1.41520227406546,-1.56731079384542
1.82261736802463,-0.415574831701437
-0.113178115080132,-1.56731079384542
0.994205660413607,-0.415574831701437
NA,NA
NA,NA
-0.925573262528264,0.736161130442546
-0.292866888504455,-0.415574831701437
0.270430681033594,-0.415574831701437
-1.23962105323512,0.736161130442546
1.87271253565987,0.736161130442546
NA,NA
-0.452851208314896,-0.415574831701437
0.0829716443253813,0.736161130442546
0.601422788770389,-1.56731079384542
0.253724979845912,-1.56731079384542
-0.0615732023125887,0.736161130442546
0.426774573516859,0.736161130442546
NA,NA
0.809596856612466,-0.415574831701437
0.517155301288003,-0.415574831701437
0.461531343158387,-0.415574831701437
-1.67534730476313,1.88789709258653
0.324234436391343,1.88789709258653
NA,NA
-2.095854488002,1.88789709258653
NA,NA
0.875350638863774,0.736161130442546
0.025171955839323,-1.56731079384542
-1.24905931836977,-0.415574831701437
-0.00623173188083403,1.88789709258653
-1.65107468873847,0.736161130442546
-0.643870291443044,-0.415574831701437
1.17565253201181,-0.415574831701437
-1.63367501060149,-0.415574831701437
-0.693961799459748,1.88789709258653
NA,NA
0.315779911574047,-0.415574831701437
-2.09416698996914,-1.56731079384542
-0.479490704414442,1.88789709258653
0.129600499698919,-1.56731079384542
-2.1213531633717,-0.415574831701437
NA,NA
0.771675736805758,NA
-0.736986780124633,-0.415574831701437
0.423535963592115,-0.415574831701437
0.0832675070576719,0.736161130442546
-0.0914196787766306,-0.415574831701437
0.152425496972707,-1.56731079384542
0.349529785097575,-0.415574831701437
0.812137829969375,-0.415574831701437
0.293266613596117,-0.415574831701437
0.581920441947128,-0.415574831701437
NA,NA
0.867481761930267,-0.415574831701437
-1.96162451583993,0.736161130442546
-0.589079114365959,-0.415574831701437
-0.391319798089127,-0.415574831701437
-0.742956315035322,0.736161130442546
0.321716575268197,0.736161130442546
1.20366055117817,-0.415574831701437
-1.07488959824048,0.736161130442546
1.05412869007402,-0.415574831701437
-0.807846884763254,0.736161130442546
0.0723560058423626,-0.415574831701437
-0.609499502640381,-0.415574831701437
NA,NA
NA,NA
NA,NA
0.835245271374137,-0.415574831701437
-0.600472748540612,-0.415574831701437
1.62390228137215,-1.56731079384542
NA,NA
0.22316746999616,-0.415574831701437
-0.123752343236684,-0.415574831701437
1.34841358218755,-1.56731079384542
-0.311957724292839,-0.415574831701437
-0.423937368209291,-0.415574831701437
2.02795213824837,-1.56731079384542
0.57536162131755,1.88789709258653
-1.25666764353322,0.736161130442546
2.31575127140249,-0.415574831701437
NA,NA
NA,NA
-1.06390261739276,-0.415574831701437
-0.6413487924848,1.88789709258653
0.195388373039613,1.88789709258653
1.04325984084147,-1.56731079384542
-0.362121074106855,-0.415574831701437
-0.625130103747849,0.736161130442546
0.897547379837901,1.88789709258653
-0.772890448076801,0.736161130442546
-1.85084901712415,0.736161130442546
-0.198394075484524,-0.415574831701437
-1.13981423727436,0.736161130442546
-0.67084218110996,-0.415574831701437
0.347729056724373,0.736161130442546
-0.259741611662047,1.88789709258653
0.432410516770774,-0.415574831701437
0.779863610488761,-0.415574831701437
2.07204733950208,-0.415574831701437
-0.144236012415045,-0.415574831701437
0.651474128116916,-0.415574831701437
1.07632423295874,-0.415574831701437
-0.425802619142723,1.88789709258653
-0.628029044435028,0.736161130442546
-1.96724950202166,-0.415574831701437
NA,NA
0.682122954162645,-0.415574831701437
-0.225006777948323,-0.415574831701437
0.646767161602897,-1.56731079384542
-0.229308311008255,NA
1.2526806187332,0.736161130442546
NA,NA
NA,NA
1.23331707601318,0.736161130442546
-1.26513920300348,0.736161130442546
