"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.070227409369874,-2.8663001811281,-0.218056426736092,-0.728003499218645,NA,-0.891436977900836,-2.02828994819777,2.40535117721182
1.39881174024845,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,-0.891436977900836,0.854016820293798,-0.400891862868636
-1.3329687808526,-1.21021563203186,-1.43917241645821,-0.728003499218645,1.97330499018009,1.42629916464134,0.854016820293798,2.40535117721182
1.77043664338354,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,-0.891436977900836,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
-0.62074479833656,NA,1.00305956298603,0.121333916536441,-0.623148944267398,-0.891436977900836,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
0.935918927842833,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,-0.891436977900836,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
0.631499568038753,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,0.267431093370251,-0.587136563951986,-0.400891862868636
0.812684740663703,0.44586891706437,-0.218056426736092,-0.728003499218645,0.675078022956348,NA,-0.587136563951986,-0.400891862868636
1.01109146923491,0.44586891706437,1.00305956298603,-0.728003499218645,0.675078022956348,1.42629916464134,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
-0.629757871296221,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,0.267431093370251,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
-1.30670500987275,0.44586891706437,1.00305956298603,0.970671332291526,-0.623148944267398,1.42629916464134,0.854016820293798,-0.400891862868636
-0.840970041263926,0.44586891706437,-0.218056426736092,0.121333916536441,0.675078022956348,-0.891436977900836,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
0.74574982433215,0.44586891706437,-0.218056426736092,-0.728003499218645,-0.623148944267398,-0.891436977900836,-0.587136563951986,-0.400891862868636
0.731134975134654,0.44586891706437,-0.218056426736092,0.121333916536441,-1.92137591149114,-0.891436977900836,0.854016820293798,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.223800278956897,NA,NA,NA,NA,NA,NA,NA
-1.32126767647528,-1.21021563203186,-1.43917241645821,0.121333916536441,0.675078022956348,-0.891436977900836,0.854016820293798,2.40535117721182
0.906076386831954,0.44586891706437,-0.218056426736092,1.82000874804661,0.675078022956348,0.267431093370251,0.854016820293798,-0.400891862868636
-0.313446871257323,0.44586891706437,1.00305956298603,0.970671332291526,0.675078022956348,0.267431093370251,0.854016820293798,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
-1.95842473834336,0.44586891706437,-1.43917241645821,-0.728003499218645,NA,NA,NA,-0.400891862868636
0.907646710679507,-1.21021563203186,-1.43917241645821,-0.728003499218645,-0.623148944267398,-0.891436977900836,-2.02828994819777,-0.400891862868636
-0.270902020512936,0.44586891706437,-0.218056426736092,1.82000874804661,-0.623148944267398,1.42629916464134,0.854016820293798,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
0.650394645577355,0.44586891706437,-1.43917241645821,1.82000874804661,-0.623148944267398,0.267431093370251,0.854016820293798,-0.400891862868636
0.528526897864617,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,0.267431093370251,0.854016820293798,-0.400891862868636
1.48643171387033,0.44586891706437,1.00305956298603,-0.728003499218645,-0.623148944267398,-0.891436977900836,-0.587136563951986,-0.400891862868636
NA,NA,NA,NA,NA,NA,NA,NA
-0.801465151578271,NA,-1.43917241645821,1.82000874804661,0.675078022956348,1.42629916464134,0.854016820293798,-0.400891862868636
-0.940187987600128,0.44586891706437,-0.218056426736092,1.82000874804661,NA,1.42629916464134,0.854016820293798,-0.400891862868636
-0.857282664074467,0.44586891706437,-0.218056426736092,0.121333916536441,-0.623148944267398,-0.891436977900836,0.854016820293798,-0.400891862868636
-1.12222625423955,-2.8663001811281,-1.43917241645821,-0.728003499218645,1.97330499018009,1.42629916464134,-2.02828994819777,2.40535117721182
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.0464815084123718,0.44586891706437,1.00305956298603,-0.728003499218645,1.97330499018009,-0.891436977900836,0.854016820293798,-0.400891862868636
