"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q19_num"
-0.391218599819828,-2.8663001811281,-0.218056426736092,1.16398732570479,2.40535117721182
2.01604831817115,0.44586891706437,1.00305956298603,0.211634059219052,-0.400891862868636
-0.155727313034246,-1.21021563203186,-1.43917241645821,-1.69307247375241,2.40535117721182
1.75080024138053,0.44586891706437,1.00305956298603,1.16398732570479,-0.400891862868636
NA,NA,NA,NA,NA
0.507479301135341,NA,1.00305956298603,0.211634059219052,-0.400891862868636
NA,NA,NA,NA,NA
0.710985199348616,0.44586891706437,1.00305956298603,0.211634059219052,-0.400891862868636
NA,NA,NA,NA,NA
1.07500380828481,0.44586891706437,1.00305956298603,0.211634059219052,-0.400891862868636
0.362613728753623,0.44586891706437,-0.218056426736092,1.16398732570479,-0.400891862868636
1.56504988355352,0.44586891706437,1.00305956298603,0.211634059219052,-0.400891862868636
NA,NA,NA,NA,NA
-1.34018656491572,0.44586891706437,1.00305956298603,1.16398732570479,-0.400891862868636
NA,NA,NA,NA,NA
-1.75687791261618,0.44586891706437,1.00305956298603,-0.740719207266682,-0.400891862868636
0.266788530635645,0.44586891706437,-0.218056426736092,0.211634059219052,-0.400891862868636
NA,NA,NA,NA,NA
-0.611852369620461,0.44586891706437,-0.218056426736092,0.211634059219052,-0.400891862868636
-0.112323786160966,0.44586891706437,-0.218056426736092,-0.740719207266682,-0.400891862868636
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.52663610086498,NA,NA,NA,NA
-0.488246487671767,-1.21021563203186,-1.43917241645821,0.211634059219052,2.40535117721182
-0.447704589552633,0.44586891706437,-0.218056426736092,0.211634059219052,-0.400891862868636
0.153678845610536,0.44586891706437,1.00305956298603,-1.69307247375241,-0.400891862868636
NA,NA,NA,NA,NA
-1.47516064214591,0.44586891706437,-1.43917241645821,NA,-0.400891862868636
-0.156967798138361,-1.21021563203186,-1.43917241645821,-1.69307247375241,-0.400891862868636
1.23722404862521,0.44586891706437,-0.218056426736092,1.16398732570479,-0.400891862868636
NA,NA,NA,NA,NA
-0.49326107595208,0.44586891706437,-1.43917241645821,-1.69307247375241,-0.400891862868636
-0.192716494659735,0.44586891706437,1.00305956298603,-0.740719207266682,-0.400891862868636
0.930491894305992,0.44586891706437,1.00305956298603,0.211634059219052,-0.400891862868636
NA,NA,NA,NA,NA
-0.10680302972535,NA,-1.43917241645821,1.16398732570479,-0.400891862868636
-0.564346753039317,0.44586891706437,-0.218056426736092,0.211634059219052,-0.400891862868636
0.317099070840506,0.44586891706437,-0.218056426736092,0.211634059219052,-0.400891862868636
-1.57954237396111,-2.8663001811281,-1.43917241645821,-1.69307247375241,2.40535117721182
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.506309021233166,0.44586891706437,1.00305956298603,1.16398732570479,-0.400891862868636
