"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.93724802700222,0.34100193556035,0.588548685346122,0.610220120333771,-0.438853725736256,-0.324854102208928
-0.778053541750275,0.34100193556035,-0.205992039871143,-0.447494754911432,1.53598804007689,-0.324854102208928
-1.43560364206088,-0.809879596955831,0.588548685346122,-0.447494754911432,1.53598804007689,-0.324854102208928
NA,NA,NA,NA,NA,NA
0.82913223516556,-0.809879596955831,-1.00053276508841,-0.447494754911432,-0.438853725736256,-0.324854102208928
-0.516354149751169,-0.809879596955831,-0.205992039871143,0.610220120333771,-0.438853725736256,-0.324854102208928
0.299763985263672,0.34100193556035,1.38308941056339,-0.447494754911432,-0.438853725736256,-0.324854102208928
1.09387273711668,-0.809879596955831,-1.00053276508841,-0.447494754911432,-0.438853725736256,-0.324854102208928
-1.28168462687788,-0.809879596955831,-1.00053276508841,0.610220120333771,-0.438853725736256,-0.324854102208928
NA,NA,NA,NA,NA,NA
0.787535551463987,0.34100193556035,1.38308941056339,1.66793499557897,-0.438853725736256,-0.324854102208928
-0.157106065063886,-0.809879596955831,-1.00053276508841,NA,1.53598804007689,-0.324854102208928
0.194680767254092,0.34100193556035,-1.00053276508841,0.610220120333771,-0.438853725736256,-0.324854102208928
0.473372907328473,-0.809879596955831,1.38308941056339,-0.447494754911432,-0.438853725736256,-0.324854102208928
-1.17377454967381,-0.809879596955831,-1.00053276508841,-1.50520963015663,-0.438853725736256,-0.324854102208928
1.47880950780514,1.49188346807653,0.588548685346122,0.610220120333771,-0.438853725736256,-0.324854102208928
-1.00535140378324,-0.809879596955831,-1.00053276508841,0.610220120333771,-0.438853725736256,-0.324854102208928
0.675344029955429,2.64276500059271,1.38308941056339,1.66793499557897,-0.438853725736256,-0.324854102208928
-0.946261327298421,2.64276500059271,-1.00053276508841,-1.50520963015663,-0.438853725736256,4.0606762776116
NA,NA,NA,NA,NA,NA
0.897431301460892,0.34100193556035,1.38308941056339,0.610220120333771,-0.438853725736256,-0.324854102208928
NA,NA,NA,NA,NA,NA
0.0145904773344543,0.34100193556035,1.38308941056339,0.610220120333771,-0.438853725736256,-0.324854102208928
NA,NA,NA,NA,NA,NA
1.43211387799152,0.34100193556035,1.38308941056339,0.610220120333771,-0.438853725736256,-0.324854102208928
-1.33708184341328,-0.809879596955831,-1.00053276508841,-1.50520963015663,-0.438853725736256,-0.324854102208928
-0.598506746690114,0.34100193556035,-0.205992039871143,-1.50520963015663,3.51082980589004,1.86791108770134
-1.29764336286973,-0.809879596955831,-1.00053276508841,-0.447494754911432,1.53598804007689,1.86791108770134
-0.354669452450192,-0.809879596955831,-0.205992039871143,-0.447494754911432,-0.438853725736256,-0.324854102208928
-0.642210895258262,0.34100193556035,-1.00053276508841,0.610220120333771,-0.438853725736256,-0.324854102208928
0.137519996649063,0.34100193556035,0.588548685346122,1.66793499557897,-0.438853725736256,-0.324854102208928
1.27288620514993,-0.809879596955831,-0.205992039871143,-1.50520963015663,-0.438853725736256,-0.324854102208928
