"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num"
-0.130413658729364,1.54285493863316,-0.165999373414098
-0.133701365746531,-0.0458273744148463,0.866885616718066
NA,NA,NA
-0.133457219614131,NA,-0.165999373414098
-0.132389669206144,-0.840168530938852,-2.23176935367842
-0.130537549329204,1.54285493863316,-0.165999373414098
NA,NA,NA
-0.133407676288147,-0.840168530938852,0.866885616718066
NA,NA,NA
-0.134046297796765,-0.840168530938852,0.866885616718066
-0.130290044398001,1.54285493863316,0.866885616718066
-0.13259950245734,-0.0458273744148463,-1.19888436354626
-0.133124058300853,1.54285493863316,0.866885616718066
-0.132340680158996,-0.0458273744148463,0.866885616718066
-0.134492189532569,-0.840168530938852,0.866885616718066
-0.132913910670005,0.748513782109159,0.866885616718066
-0.130948837019234,-0.0458273744148463,0.866885616718066
-0.130602622643592,1.54285493863316,-1.19888436354626
-0.132573692542634,NA,-0.165999373414098
NA,NA,NA
-0.131808731618506,-0.840168530938852,0.866885616718066
-0.128068296099179,1.54285493863316,-0.165999373414098
-0.131834657368359,-0.840168530938852,-1.19888436354626
-0.131162513883021,-0.840168530938852,0.866885616718066
-0.134596789300838,-0.840168530938852,0.866885616718066
-0.133983133885272,1.54285493863316,-0.165999373414098
-0.131354633096194,1.54285493863316,-1.19888436354626
-0.133890508353817,-0.840168530938852,0.866885616718066
-0.131560702170621,-0.840168530938852,-1.19888436354626
-0.13179670935981,1.54285493863316,-0.165999373414098
-0.132113889026719,-0.0458273744148463,-0.165999373414098
-0.132274470146534,-0.840168530938852,0.866885616718066
-0.134581495938082,-0.840168530938852,0.866885616718066
-0.130730993904282,-0.840168530938852,-2.23176935367842
-0.12918055514982,-0.840168530938852,-0.165999373414098
NA,NA,NA
-0.134276889505136,1.54285493863316,-1.19888436354626
-0.133305765204699,NA,0.866885616718066
-0.130366474812456,-0.840168530938852,0.866885616718066
-0.135467289828622,NA,NA
NA,NA,NA
NA,NA,NA
-0.131799575115936,0.748513782109159,-2.23176935367842
-0.133389758750265,-0.0458273744148463,0.866885616718066
NA,NA,NA
7.41737254017947,1.54285493863316,-0.165999373414098
-0.130793299067994,0.748513782109159,-1.19888436354626
-0.135019154458824,-0.840168530938852,0.866885616718066
-0.13202871412483,NA,-1.19888436354626
-0.133335435279873,-0.840168530938852,-0.165999373414098
-0.133443925000799,-0.840168530938852,-1.19888436354626
NA,NA,NA
-0.132178523867385,-0.840168530938852,-0.165999373414098
-0.130901851676863,1.54285493863316,0.866885616718066
-0.132164567398992,-0.840168530938852,0.866885616718066
-0.133429551591949,-0.0458273744148463,0.866885616718066
NA,NA,NA
-0.131795744747655,0.748513782109159,-0.165999373414098
-0.134622486713999,-0.840168530938852,0.866885616718066
NA,NA,NA
NA,NA,NA
-0.131746691160779,-0.840168530938852,0.866885616718066
-0.132774076444873,-0.840168530938852,-1.19888436354626
NA,NA,NA
-0.130973885821644,-0.840168530938852,-0.165999373414098
-0.133933484634849,-0.840168530938852,-0.165999373414098
-0.134426987168758,-0.840168530938852,0.866885616718066
-0.132291772169421,0.748513782109159,0.866885616718066
NA,NA,NA
NA,NA,NA
-0.134015001254376,-0.840168530938852,0.866885616718066
-0.132114580643933,0.748513782109159,-2.23176935367842
