"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA
-1.05735773171084,-0.611542099807853,-0.105348307513475,-0.847795067621851,-1.06158208431526,-0.47026997156298
1.59051873960928,-0.611542099807853,-0.105348307513475,-0.847795067621851,-1.06158208431526,-0.47026997156298
-0.0707137633163232,-0.611542099807853,-0.105348307513475,0.398962384763224,1.88725703878268,-0.47026997156298
NA,NA,NA,NA,NA,NA
-0.67353471577294,0.305771049903927,-0.105348307513475,0.398962384763224,0.412837477233712,-0.47026997156298
-0.139467026844223,NA,1.21150553640497,0.398962384763224,0.412837477233712,NA
0.0763563657148439,-0.611542099807853,-0.105348307513475,0.398962384763224,0.412837477233712,-0.47026997156298
-0.569329303746433,-0.611542099807853,1.21150553640497,1.6457198371483,0.412837477233712,-0.47026997156298
-1.65290996554361,-0.611542099807853,-0.105348307513475,1.6457198371483,1.88725703878268,1.41080991468894
NA,NA,NA,NA,NA,NA
0.443410891121196,-0.611542099807853,-0.105348307513475,0.398962384763224,-1.06158208431526,-0.47026997156298
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.84367226476574,-0.611542099807853,-0.105348307513475,-0.847795067621851,-1.06158208431526,-0.47026997156298
-0.542722808299999,-0.611542099807853,-0.105348307513475,-2.09455252000692,-1.06158208431526,1.41080991468894
-0.271611058540041,-0.611542099807853,1.21150553640497,-0.847795067621851,-1.06158208431526,1.41080991468894
1.64683212011292,1.22308419961571,-1.42220215143192,-0.847795067621851,0.412837477233712,-0.47026997156298
0.643427039464943,1.22308419961571,-0.105348307513475,-0.847795067621851,-1.06158208431526,-0.47026997156298
-1.22589286414381,-0.611542099807853,1.21150553640497,0.398962384763224,1.88725703878268,1.41080991468894
-2.1947121600764,-0.611542099807853,-0.105348307513475,1.6457198371483,-1.06158208431526,3.29188980094086
1.11733782235638,2.14039734932749,-2.73905599535036,-0.847795067621851,-1.06158208431526,-0.47026997156298
0.116377393488946,-0.611542099807853,-0.105348307513475,1.6457198371483,0.412837477233712,-0.47026997156298
-0.658973524716287,-0.611542099807853,1.21150553640497,0.398962384763224,0.412837477233712,-0.47026997156298
-0.275820976624224,0.305771049903927,1.21150553640497,0.398962384763224,0.412837477233712,-0.47026997156298
0.435308480154168,2.14039734932749,-1.42220215143192,0.398962384763224,-1.06158208431526,-0.47026997156298
0.144712104605149,-0.611542099807853,-1.42220215143192,-0.847795067621851,0.412837477233712,-0.47026997156298
-0.319620266673598,2.14039734932749,-0.105348307513475,-0.847795067621851,0.412837477233712,-0.47026997156298
0.645833127799207,-0.611542099807853,-0.105348307513475,-0.847795067621851,0.412837477233712,-0.47026997156298
0.948879816815975,0.305771049903927,1.21150553640497,0.398962384763224,0.412837477233712,-0.47026997156298
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
