"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q23g_num"
0.823253884730608,0.795146567945891,0.535122813167096,1.29913835170109,0.275202335356541
NA,NA,NA,NA,NA
-1.87655590580777,-0.96553511822001,0.535122813167096,-0.192464940992754,0.275202335356541
NA,NA,NA,NA,NA
0.436086527386946,0.795146567945891,-2.0841625354929,1.29913835170109,0.275202335356541
-0.401410970069131,-0.96553511822001,0.535122813167096,-0.192464940992754,1.697081068032
0.707666560434624,-0.96553511822001,0.535122813167096,-0.192464940992754,-2.56855512999439
0.528033926820346,0.795146567945891,0.535122813167096,-0.192464940992754,0.275202335356541
-0.883617636981298,-0.96553511822001,-0.337972303052903,-0.192464940992754,0.275202335356541
2.14580640387234,-0.96553511822001,0.535122813167096,-0.192464940992754,-1.14667639731892
0.596812225086251,0.795146567945891,-2.0841625354929,1.29913835170109,0.275202335356541
-0.968270028291959,0.795146567945891,0.535122813167096,-0.192464940992754,-1.14667639731892
0.886028484399366,0.795146567945891,0.535122813167096,-0.192464940992754,0.275202335356541
0.288613782716632,0.795146567945891,0.535122813167096,-0.192464940992754,0.275202335356541
NA,NA,NA,NA,NA
-0.53030442132644,0.795146567945891,0.535122813167096,-1.6840682336866,0.275202335356541
-1.02606516377309,-0.96553511822001,0.535122813167096,-0.192464940992754,0.275202335356541
-1.06934694990766,-0.96553511822001,-1.2110674192729,-0.192464940992754,0.275202335356541
-0.716526657944957,-0.96553511822001,0.535122813167096,-1.6840682336866,-1.14667639731892
NA,NA,NA,NA,NA
0.561309557555626,0.795146567945891,0.535122813167096,-0.192464940992754,0.275202335356541
-1.12899130599185,-0.96553511822001,-2.0841625354929,-0.192464940992754,0.275202335356541
1.33479129271979,0.795146567945891,0.535122813167096,1.29913835170109,0.275202335356541
1.60222571456009,-0.96553511822001,0.535122813167096,-0.192464940992754,-1.14667639731892
-1.27406875922248,0.795146567945891,-2.0841625354929,-0.192464940992754,0.275202335356541
0.705864566855597,0.795146567945891,0.535122813167096,-0.192464940992754,0.275202335356541
-0.684473009714165,-0.96553511822001,-0.337972303052903,-1.6840682336866,0.275202335356541
-0.451156911588221,-0.96553511822001,-2.0841625354929,-0.192464940992754,0.275202335356541
0.229177514847248,0.795146567945891,0.535122813167096,-0.192464940992754,0.275202335356541
NA,NA,NA,NA,NA
-1.03196406820233,-0.96553511822001,0.535122813167096,-0.192464940992754,1.697081068032
1.53696726273613,0.795146567945891,0.535122813167096,1.29913835170109,-2.56855512999439
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.962278939006922,2.55582825411179,0.535122813167096,-0.192464940992754,-1.14667639731892
-0.0903582795934712,-0.96553511822001,0.535122813167096,1.29913835170109,0.275202335356541
-0.251333399199066,-0.96553511822001,0.535122813167096,2.79074164439494,1.697081068032
-0.96047317611461,0.795146567945891,0.535122813167096,-1.6840682336866,0.275202335356541
