"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
-0.384933772716191,1.34640395446728,1.41622179927298,1.35400640077266,-0.381300499503982
0.761352167076243,-0.847735823183104,-0.67328577342486,0,1.90650249751991
-0.717972119089648,0.249334065642089,1.41622179927298,0,4.1943054945438
-1.16793117607958,1.34640395446728,1.41622179927298,1.35400640077266,1.90650249751991
-0.868006591900926,NA,0.371468012924061,-2.70801280154532,-0.381300499503982
-0.298546787161786,0.249334065642089,0.371468012924061,-1.35400640077266,-0.381300499503982
NA,NA,NA,NA,NA
0.00337792124822165,0.249334065642089,0.371468012924061,0,-0.381300499503982
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.149035529473485,0.249334065642089,0.371468012924061,0,-0.381300499503982
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.8514533071773,-1.9448057120083,-0.67328577342486,1.35400640077266,1.90650249751991
NA,NA,NA,NA,NA
-0.557804422875355,-0.847735823183104,-1.71803955977378,0,1.90650249751991
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.525422659204668,-1.9448057120083,0.371468012924061,1.35400640077266,-0.381300499503982
NA,NA,NA,NA,NA
-0.176655463705272,0.249334065642089,-0.67328577342486,0,-0.381300499503982
-0.486173316600275,0.249334065642089,0.371468012924061,0,-0.381300499503982
NA,NA,NA,NA,NA
-0.850224771326032,1.34640395446728,-0.67328577342486,-1.35400640077266,-0.381300499503982
-0.791192238823881,1.34640395446728,1.41622179927298,0,-0.381300499503982
-0.0273426828272387,0.249334065642089,0.371468012924061,0,-0.381300499503982
-1.36578758491419,-0.847735823183104,-0.67328577342486,0,1.90650249751991
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.242317209287906,-0.847735823183104,-0.67328577342486,1.35400640077266,-0.381300499503982
1.16852432284012,0.249334065642089,-0.67328577342486,0,-0.381300499503982
0.938219145965562,0.249334065642089,-0.67328577342486,-1.35400640077266,NA
-0.482205325230693,1.34640395446728,1.41622179927298,-1.35400640077266,-0.381300499503982
1.32544186905728,-0.847735823183104,-1.71803955977378,0,-0.381300499503982
-0.131056546351589,0.249334065642089,0.371468012924061,0,-0.381300499503982
0.964076099784959,0.249334065642089,-0.67328577342486,0,-0.381300499503982
-1.58320424309376,NA,NA,1.35400640077266,-0.381300499503982
0.188222086182923,-0.847735823183104,-0.67328577342486,-1.35400640077266,-0.381300499503982
NA,NA,NA,NA,NA
-0.315108164422987,0.249334065642089,1.41622179927298,1.35400640077266,-0.381300499503982
1.19798325723842,-0.847735823183104,-1.71803955977378,-1.35400640077266,-0.381300499503982
1.20007226716953,-0.847735823183104,-0.67328577342486,0,-0.381300499503982
-1.40346084917683,0.249334065642089,0.371468012924061,0,-0.381300499503982
1.16248408416037,-1.9448057120083,-0.67328577342486,0,NA
-1.20345098539662,0.249334065642089,-0.67328577342486,0,-0.381300499503982
1.87876427325307,-1.9448057120083,-1.71803955977378,-1.35400640077266,-0.381300499503982
-0.160796433344345,0.249334065642089,-0.67328577342486,0,-0.381300499503982
-0.463963443341294,1.34640395446728,-0.67328577342486,0,-0.381300499503982
1.8077556205061,0.249334065642089,0.371468012924061,1.35400640077266,NA
-0.969161054531538,1.34640395446728,1.41622179927298,1.35400640077266,-0.381300499503982
0.837883008204049,-0.847735823183104,-1.71803955977378,-1.35400640077266,-0.381300499503982
-1.30816620224266,1.34640395446728,1.41622179927298,1.35400640077266,-0.381300499503982
1.25620262969553,0.249334065642089,0.371468012924061,0,-0.381300499503982
0.188031356608744,1.34640395446728,1.41622179927298,0,NA
0.725220233879214,1.34640395446728,1.41622179927298,1.35400640077266,-0.381300499503982
0.489029463302416,-0.847735823183104,-0.67328577342486,NA,-0.381300499503982
1.80067280214118,-0.847735823183104,0.371468012924061,0,-0.381300499503982
1.37072889098665,-0.847735823183104,0.371468012924061,-1.35400640077266,-0.381300499503982
NA,NA,NA,NA,NA
-0.782668619004506,0.249334065642089,0.371468012924061,0,-0.381300499503982
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
