"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
-0.91379799875342,-0.426686746515452,1.17206543065538,0.793492047615872,0.97182531580755,0.962057979310787,0.424345583496044,-0.343592135468138
0.74153994784509,-0.426686746515452,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,1.5155199410573,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.370840907294253,0.533358433144314,1.17206543065538,-0.396746023807936,-0.19436506316151,-0.274873708374511,0.424345583496044,2.74873708374511
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.480161896633996,0.533358433144314,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,0.424345583496044,-0.343592135468138
1.87099732802753,0.533358433144314,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,-0.666828774065213,-0.343592135468138
-0.440202402378859,0.533358433144314,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,0.424345583496044,-0.343592135468138
0.27196848740013,-1.38673192617522,-1.46508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,0.424345583496044,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
-0.724113486186392,-2.34677710583498,-1.46508178831922,-1.58698409523174,-1.36055544213057,-1.51180539605981,-1.75800313162647,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
1.0548444808786,0.533358433144314,-0.146508178831922,0.793492047615872,-0.19436506316151,-0.274873708374511,-1.75800313162647,-0.343592135468138
0.151759411334023,0.533358433144314,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,0.424345583496044,-0.343592135468138
-0.412449107455487,0.533358433144314,-0.146508178831922,-0.396746023807936,-1.36055544213057,-0.274873708374511,0.424345583496044,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
-0.479771729302145,0.533358433144314,1.17206543065538,0.793492047615872,0.97182531580755,2.19898966699609,0.424345583496044,-0.343592135468138
0.445647013371195,0.533358433144314,-0.146508178831922,0.793492047615872,-0.19436506316151,-0.274873708374511,-1.75800313162647,-0.343592135468138
0.668412334689822,0.533358433144314,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,0.424345583496044,-0.343592135468138
-2.18697920221926,-2.34677710583498,2.49063904014268,1.98373011903968,2.13801569477661,2.19898966699609,1.5155199410573,2.74873708374511
-0.419832219309217,0.533358433144314,-0.146508178831922,-0.396746023807936,-0.19436506316151,-0.274873708374511,-0.666828774065213,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.24331122280807,0.533358433144314,-0.146508178831922,1.98373011903968,2.13801569477661,0.962057979310787,0.424345583496044,-0.343592135468138
1.50596737552674,0.533358433144314,-1.46508178831922,-1.58698409523174,-1.36055544213057,-1.51180539605981,-0.666828774065213,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
