"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22b_num"
-0.877419141996624,-0.134835531342754,1.40361277910126
0.36030798634566,-0.134835531342754,1.40361277910126
1.00854732587578,-0.134835531342754,0.257329009501898
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.45989735816838,-0.134835531342754,0.257329009501898
0.82489177552273,0.92137613084215,0.257329009501898
-0.00698399096164933,-1.19104719352766,0.257329009501898
-0.00044778877132991,NA,1.40361277910126
-1.23012749700716,NA,1.40361277910126
0.0326705908422131,0.92137613084215,0.257329009501898
0.944057898332914,0.92137613084215,-0.888954760097466
0.473266229395052,-0.134835531342754,0.257329009501898
-1.12770498132664,-1.19104719352766,0.257329009501898
0.506666827107403,-0.134835531342754,-0.888954760097466
1.07032578203576,0.92137613084215,0.257329009501898
1.10875587445041,-1.19104719352766,0.257329009501898
-1.24343152513696,-1.19104719352766,1.40361277910126
-0.924924358622826,0.92137613084215,-0.888954760097466
0.177500253612113,0.92137613084215,0.257329009501898
-0.448671418435205,0.92137613084215,1.40361277910126
-0.499337343067476,-1.19104719352766,0.257329009501898
0.853246040961808,0.92137613084215,-0.888954760097466
0.736410829841431,-0.134835531342754,-0.888954760097466
1.66645547216564,0.92137613084215,-0.888954760097466
0.181806732811923,-0.134835531342754,-0.888954760097466
-0.142022269455076,0.92137613084215,-0.888954760097466
-1.43758567856601,NA,NA
NA,NA,NA
-0.655471812221089,-2.24725885571256,1.40361277910126
1.28875146751094,0.92137613084215,-2.03523852969683
0.626151149395349,-1.19104719352766,-0.888954760097466
-1.29318442482938,-0.134835531342754,1.40361277910126
0.149865615752145,0.92137613084215,1.40361277910126
-2.16930010290205,-2.24725885571256,-0.888954760097466
0.313747286019335,-0.134835531342754,1.40361277910126
0.136448030961823,-0.134835531342754,0.257329009501898
-0.664846032920788,0.92137613084215,-0.888954760097466
0.280528819802048,NA,NA
-1.06871954144087,-2.24725885571256,0.257329009501898
1.88598531452277,0.92137613084215,-0.888954760097466
-1.76023856119315,0.92137613084215,1.40361277910126
0.603623601928422,-0.134835531342754,-0.888954760097466
0.450121365553044,0.92137613084215,-0.888954760097466
0.73102488886378,0.92137613084215,0.257329009501898
1.0517156740377,0.92137613084215,-0.888954760097466
NA,NA,NA
-0.739830696025461,-1.19104719352766,-0.888954760097466
-0.408172406935208,-0.134835531342754,1.40361277910126
-1.78515212512764,0.92137613084215,-0.888954760097466
0.0600747274577547,-1.19104719352766,-0.888954760097466
1.64503320408539,0.92137613084215,-0.888954760097466
-0.672976640832469,-0.134835531342754,0.257329009501898
1.44846493075213,-1.19104719352766,0.257329009501898
NA,0.92137613084215,-2.03523852969683
NA,NA,NA
