"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q22b_num","TX_RESP_Q23e_num"
0.221884648928935,0.421463615211762,0.83005735663929,0.358773654926205,-1.10681767787238
-0.655690496433631,0.421463615211762,-0.484200124706252,0.358773654926205,-1.10681767787238
0.336769792613465,0.421463615211762,0.83005735663929,-1.00456623379337,0.295151380765969
-0.473115562043578,-2.24780594779607,-1.79845760605179,0.358773654926205,-1.10681767787238
-0.220875795312476,0.421463615211762,-0.484200124706252,0.358773654926205,-1.10681767787238
-0.342527094639563,-2.24780594779607,-0.484200124706252,0.358773654926205,0.295151380765969
-0.072164739443371,0.421463615211762,0.83005735663929,0.358773654926205,0.295151380765969
-2.22657550207426,0.421463615211762,-1.79845760605179,0.358773654926205,0.295151380765969
1.61110229102217,0.421463615211762,0.83005735663929,-1.00456623379337,1.69712043940432
-1.08956435665879,0.421463615211762,0.83005735663929,-1.00456623379337,-1.10681767787238
0.14057716511775,0.421463615211762,0.83005735663929,-1.00456623379337,0.295151380765969
1.6670608798605,0.421463615211762,0.83005735663929,-2.36790612251295,0.295151380765969
-0.208635414516788,0.421463615211762,-0.484200124706252,0.358773654926205,-1.10681767787238
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.2902259215972,0.421463615211762,0.83005735663929,1.72211354364578,0.295151380765969
-0.419987389043628,0.421463615211762,0.83005735663929,0.358773654926205,-1.10681767787238
1.50125340166112,0.421463615211762,0.83005735663929,-1.00456623379337,1.69712043940432
-1.21428167812032,-2.24780594779607,-1.79845760605179,0.358773654926205,0.295151380765969
-0.0448598425849051,0.421463615211762,-0.484200124706252,1.72211354364578,1.69712043940432
1.19940377007017,0.421463615211762,-0.484200124706252,0.358773654926205,0.295151380765969
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
