"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22d_num"
-0.07565429241409,0.333848930444794,0.83005735663929,0.229415733870562,-1.10681767787238,-0.393284115206678
1.17440046011252,0.333848930444794,-0.484200124706252,0.229415733870562,-1.10681767787238,1.47481543202504
-2.79169135011783,0.333848930444794,0.83005735663929,0.229415733870562,0.295151380765969,1.47481543202504
0.590303751199648,-1.25193348916798,-1.79845760605179,0.229415733870562,0.295151380765969,-0.393284115206678
0.808956808743172,0.333848930444794,-0.484200124706252,0.229415733870562,-1.10681767787238,-0.393284115206678
0.108252196261141,-1.25193348916798,-0.484200124706252,0.229415733870562,0.295151380765969,1.47481543202504
-0.823269114998062,0.333848930444794,0.83005735663929,0.229415733870562,0.295151380765969,-0.393284115206678
0.252756220747275,0.333848930444794,-1.79845760605179,0.229415733870562,0.295151380765969,-0.393284115206678
0.0353923565085348,0.333848930444794,0.83005735663929,0.229415733870562,0.295151380765969,-0.393284115206678
-0.636775021357536,1.91963135005757,0.83005735663929,0.229415733870562,1.69712043940432,-0.393284115206678
-0.360125950993826,0.333848930444794,0.83005735663929,0.229415733870562,-1.10681767787238,-0.393284115206678
0.52802645868199,-1.25193348916798,0.83005735663929,0.229415733870562,0.295151380765969,-0.393284115206678
1.48107821996668,-1.25193348916798,-0.484200124706252,0.229415733870562,-1.10681767787238,1.47481543202504
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.469559350343498,0.333848930444794,0.83005735663929,0.229415733870562,-1.10681767787238,1.47481543202504
-1.31548497077856,0.333848930444794,0.83005735663929,-4.12948320967011,0.295151380765969,-2.2613836624384
1.01859460637287,-1.25193348916798,0.83005735663929,0.229415733870562,-1.10681767787238,-0.393284115206678
-0.16728462317326,0.333848930444794,-1.79845760605179,0.229415733870562,0.295151380765969,-0.393284115206678
-0.854145768079056,1.91963135005757,-0.484200124706252,0.229415733870562,1.69712043940432,-0.393284115206678
0.557110662974901,-1.25193348916798,-0.484200124706252,0.229415733870562,1.69712043940432,-0.393284115206678
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
