"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-0.916745940547231,-0.869510429550315,0.433012701892219,0.224775336938483,1.70547760060162,0.521706257730189,-0.601425472045537,-0.601425472045537,-0.612372435695794,1.70547760060162,-0.433012701892219
1.96265556001321,-0.869510429550315,0.433012701892219,-0.974026460066758,-0.775217091182553,-0.869510429550315,-0.601425472045537,-0.601425472045537,-0.612372435695794,0.465130254709532,-0.433012701892219
0.689101646176766,0.521706257730189,0.433012701892219,-0.974026460066758,-0.775217091182553,-0.869510429550315,-0.601425472045537,-0.601425472045537,-0.612372435695794,0.465130254709532,-0.433012701892219
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.43483787439157,-2.26072711683082,-3.03108891324554,1.42357713394372,0.465130254709532,1.91292294501069,2.14794811444835,2.14794811444835,1.83711730708738,0.465130254709532,3.03108891324554
-0.946676017732701,-0.869510429550315,0.433012701892219,0.224775336938483,-0.775217091182553,-0.869510429550315,-0.601425472045537,-0.601425472045537,-0.612372435695794,-0.775217091182553,1.29903810567666
-0.409801825783834,-0.869510429550315,0.433012701892219,0.224775336938483,0.465130254709532,-0.869510429550315,-0.601425472045537,-0.601425472045537,0.612372435695794,0.465130254709532,-0.433012701892219
0.0367780453397775,-0.869510429550315,0.433012701892219,-0.974026460066758,0.465130254709532,0.521706257730189,-0.601425472045537,-0.601425472045537,0.612372435695794,0.465130254709532,1.29903810567666
0.33587910764351,0.521706257730189,0.433012701892219,0.224775336938483,-0.775217091182553,-0.869510429550315,-0.601425472045537,-0.601425472045537,0.612372435695794,-0.775217091182553,-0.433012701892219
-0.59548846361827,0.521706257730189,0.433012701892219,-0.974026460066758,-2.01556443707464,-0.869510429550315,-0.601425472045537,-0.601425472045537,-0.612372435695794,0.465130254709532,-0.433012701892219
-0.567741755376847,0.521706257730189,0.433012701892219,1.42357713394372,1.70547760060162,1.91292294501069,2.14794811444835,2.14794811444835,0.612372435695794,1.70547760060162,-0.433012701892219
-1.5445039746811,0.521706257730189,-1.29903810567666,0.224775336938483,0.465130254709532,0.521706257730189,0.773261321201405,0.773261321201405,1.83711730708738,0.465130254709532,-0.433012701892219
0.433801360841499,0.521706257730189,0.433012701892219,1.42357713394372,0.465130254709532,0.521706257730189,-0.601425472045537,-0.601425472045537,-0.612372435695794,-0.775217091182553,-0.433012701892219
0.515955767481171,1.91292294501069,0.433012701892219,0.224775336938483,-0.775217091182553,-0.869510429550315,-0.601425472045537,-0.601425472045537,-1.83711730708738,-2.01556443707464,-0.433012701892219
1.37966067644261,0.521706257730189,0.433012701892219,-2.172828257072,-0.775217091182553,-0.869510429550315,-0.601425472045537,-0.601425472045537,-0.612372435695794,-0.775217091182553,-0.433012701892219
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.08391406278928,0.521706257730189,-1.29903810567666,0.224775336938483,0.465130254709532,0.521706257730189,0.773261321201405,0.773261321201405,-0.612372435695794,-0.775217091182553,-0.433012701892219
-0.0219503745962593,0.521706257730189,0.433012701892219,0.224775336938483,0.465130254709532,0.521706257730189,0.773261321201405,0.773261321201405,0.612372435695794,-0.775217091182553,-0.433012701892219
