"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num"
0.275481233797464,-0.889499179993321,0.48807110086925,0.640512615220349,0.707567587218634,0.400320384512718,-0.248993381013931,-0.640512615220348,-0.223374237314982,-0.48807110086925,-0.277350098112615
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.391691549258945,1.03774904332554,0.48807110086925,-0.400320384512718,0.707567587218634,0.400320384512718,-0.248993381013931,-0.640512615220348,-0.223374237314982,-0.48807110086925,0.924500327042049
0.688688252539855,1.03774904332554,0.48807110086925,0.640512615220349,-0.442229742011646,-0.640512615220349,0.829977936713103,1.44115338424578,-0.223374237314982,1.09815997695581,-0.277350098112615
0.0820761682931774,-0.889499179993321,0.48807110086925,-0.400320384512718,-0.442229742011646,-0.640512615220349,-0.248993381013931,-0.640512615220348,-0.223374237314982,-0.48807110086925,-0.277350098112615
-0.219588217412949,-0.889499179993321,-2.68439105478088,-0.400320384512718,-0.442229742011646,0.400320384512718,-1.32796469874096,-0.640512615220348,-1.67530677986236,-0.48807110086925,0.924500327042049
-0.628679673586522,1.03774904332554,0.48807110086925,-0.400320384512718,-0.442229742011646,0.400320384512718,0.829977936713103,-0.640512615220348,1.2285583052324,-0.48807110086925,-0.277350098112615
-0.243749541610816,-0.889499179993321,0.48807110086925,-1.44115338424578,-1.59202707124193,-1.68134561495342,-0.248993381013931,-0.640512615220348,-0.223374237314982,-2.07430217869431,-0.277350098112615
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.298751869836464,-0.889499179993321,0.48807110086925,-0.400320384512718,0.707567587218634,0.400320384512718,0.829977936713103,-0.640512615220348,1.2285583052324,1.09815997695581,-2.68105094842194
-0.963751893881388,-0.889499179993321,-1.09815997695581,1.68134561495342,0.707567587218634,1.44115338424578,0.829977936713103,1.44115338424578,-0.223374237314982,1.09815997695581,0.924500327042049
1.24621542223762,1.03774904332554,0.48807110086925,1.68134561495342,1.85736491644891,1.44115338424578,0.829977936713103,1.44115338424578,1.2285583052324,1.09815997695581,0.924500327042049
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.22511605661322,1.03774904332554,0.48807110086925,0.640512615220349,0.707567587218634,0.400320384512718,0.829977936713103,1.44115338424578,1.2285583052324,1.09815997695581,0.924500327042049
-1.25332420207383,1.03774904332554,-1.09815997695581,-0.400320384512718,-0.442229742011646,-0.640512615220349,-0.248993381013931,-0.640512615220348,-1.67530677986236,-0.48807110086925,-0.277350098112615
-1.30142328433831,-0.889499179993321,0.48807110086925,-1.44115338424578,-1.59202707124193,-1.68134561495342,-2.406936016468,-0.640512615220348,-0.223374237314982,-0.48807110086925,-0.277350098112615
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
