"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.400598414470391,-0.889499179993321,-0.318297535060383,-1.44115338424578,0.640512615220349,0.707567587218634,0.400320384512718,-0.591312395989083,-0.248993381013931,-0.640512615220348,-0.48807110086925,-0.277350098112615,0.400320384512718,-0.889499179993322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.44830878648653,1.03774904332554,-0.318297535060383,0.640512615220348,-0.400320384512718,0.707567587218634,0.400320384512718,0.946099833582532,-0.248993381013931,-0.640512615220348,-0.48807110086925,0.924500327042049,-1.68134561495342,1.03774904332554
0.158704868528704,1.03774904332554,1.06099178353461,0.640512615220348,0.640512615220349,-0.442229742011646,-0.640512615220349,-0.591312395989083,0.829977936713103,1.44115338424578,1.09815997695581,-0.277350098112615,-1.68134561495342,-0.889499179993322
-0.138033485521108,-0.889499179993321,-1.69758685365538,0.640512615220348,-0.400320384512718,-0.442229742011646,-0.640512615220349,-2.1287246255607,-0.248993381013931,-0.640512615220348,-0.48807110086925,-0.277350098112615,-0.640512615220349,-0.889499179993322
0.130947170428195,-0.889499179993321,-1.69758685365538,-1.44115338424578,-0.400320384512718,-0.442229742011646,0.400320384512718,-0.591312395989083,-1.32796469874096,-0.640512615220348,-0.48807110086925,0.924500327042049,0.400320384512718,-0.889499179993322
-1.31873293492276,1.03774904332554,-0.318297535060383,0.640512615220348,-0.400320384512718,-0.442229742011646,0.400320384512718,0.946099833582532,0.829977936713103,-0.640512615220348,-0.48807110086925,-0.277350098112615,1.44115338424578,1.03774904332554
-0.0662222634498579,-0.889499179993321,-0.318297535060383,-1.44115338424578,-1.44115338424578,-1.59202707124193,-1.68134561495342,-0.591312395989083,-0.248993381013931,-0.640512615220348,-2.07430217869431,-0.277350098112615,-0.640512615220349,-0.889499179993322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01373296561556,-0.889499179993321,1.06099178353461,0.640512615220348,-0.400320384512718,0.707567587218634,0.400320384512718,0.946099833582532,0.829977936713103,-0.640512615220348,1.09815997695581,-2.68105094842194,1.44115338424578,1.03774904332554
0.473981651568129,-0.889499179993321,1.06099178353461,0.640512615220348,1.68134561495342,0.707567587218634,1.44115338424578,0.946099833582532,0.829977936713103,1.44115338424578,1.09815997695581,0.924500327042049,0.400320384512718,1.03774904332554
1.16822757399665,1.03774904332554,1.06099178353461,0.640512615220348,1.68134561495342,1.85736491644891,1.44115338424578,0.946099833582532,0.829977936713103,1.44115338424578,1.09815997695581,0.924500327042049,0.400320384512718,1.03774904332554
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.59303547684038,1.03774904332554,1.06099178353461,0.640512615220348,0.640512615220349,0.707567587218634,0.400320384512718,0.946099833582532,0.829977936713103,1.44115338424578,1.09815997695581,0.924500327042049,0.400320384512718,1.03774904332554
-0.422188021543146,1.03774904332554,-0.318297535060383,0.640512615220348,-0.400320384512718,-0.442229742011646,-0.640512615220349,-0.591312395989083,-0.248993381013931,-0.640512615220348,-0.48807110086925,-0.277350098112615,-0.640512615220349,-0.889499179993322
-1.61369744232576,-0.889499179993321,-0.318297535060383,-1.44115338424578,-1.44115338424578,-1.59202707124193,-1.68134561495342,-0.591312395989083,-2.406936016468,-0.640512615220348,-0.48807110086925,-0.277350098112615,0.400320384512718,-0.889499179993322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
