"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num"
NA,NA,NA,NA
NA,NA,NA,NA
2.23905658753017,-1.43836207156488,1.00444543194427,NA
-0.103081170559718,-0.0799090039758263,0.0814415215089953,-1.04073452628609
-1.42221085862696,1.27854406361323,-0.841562388926283,0.291405667360106
0.291718017274849,-0.0799090039758263,0.0814415215089953,0.291405667360106
-1.92638889984339,-1.43836207156488,-1.76456629936156,-1.04073452628609
0.471905215764498,-1.43836207156488,0.0814415215089953,-1.04073452628609
NA,NA,NA,NA
-0.660244918979899,1.27854406361323,-0.841562388926283,1.6235458610063
NA,NA,NA,NA
NA,NA,NA,NA
0.107698462388902,1.27854406361323,1.00444543194427,0.291405667360106
NA,NA,NA,NA
1.21616166267442,-0.0799090039758263,0.0814415215089953,-1.04073452628609
NA,NA,NA,NA
-0.461655244758182,1.27854406361323,1.00444543194427,0.291405667360106
-0.79623936604006,1.27854406361323,-1.76456629936156,1.6235458610063
NA,NA,NA,NA
NA,NA,NA,NA
1.17421676802015,-0.0799090039758263,1.00444543194427,0.291405667360106
0.456518469940576,-0.0799090039758263,0.0814415215089953,-1.04073452628609
1.36448363703444,-0.0799090039758263,1.00444543194427,-1.04073452628609
-2.11735572996863,1.27854406361323,1.00444543194427,-1.04073452628609
0.738144765330482,-1.43836207156488,1.00444543194427,-1.04073452628609
0.331785923328972,1.27854406361323,-0.841562388926283,0.291405667360106
0.234994002479554,-1.43836207156488,1.00444543194427,-1.04073452628609
NA,NA,NA,NA
0.0493743406683967,1.27854406361323,-0.841562388926283,1.6235458610063
0.879233891283562,-0.0799090039758263,1.00444543194427,0.291405667360106
-0.671616537841948,-0.0799090039758263,-0.841562388926283,1.6235458610063
0.961368590956177,-1.43836207156488,1.00444543194427,-1.04073452628609
NA,NA,NA,NA
1.17602758912732,1.27854406361323,1.00444543194427,0.291405667360106
-1.49980458045191,-0.0799090039758263,-1.76456629936156,NA
-1.15370254909,-0.0799090039758263,-1.76456629936156,0.291405667360106
-1.32968135172587,-0.0799090039758263,-0.841562388926283,0.291405667360106
0.0677907414801986,-1.43836207156488,-0.841562388926283,0.291405667360106
0.599733553704654,-1.43836207156488,1.00444543194427,-1.04073452628609
0.0127696362121945,-0.0799090039758263,-0.841562388926283,0.291405667360106
0.347799515807148,-0.0799090039758263,1.00444543194427,0.291405667360106
0.244627945843429,-0.0799090039758263,1.00444543194427,-1.04073452628609
-0.178810084335261,-0.0799090039758263,0.0814415215089953,-1.04073452628609
0.330062172910535,-0.0799090039758263,0.0814415215089953,1.6235458610063
-0.974680197538815,1.27854406361323,-0.841562388926283,1.6235458610063
NA,NA,NA,NA
NA,NA,NA,NA
