"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.798453336141593,-1.43836207156488,1.00444543194427,1.06260381347941,1.02299886565495
-0.00781522722974073,-0.0799090039758263,0.0814415215089953,1.06260381347941,1.02299886565495
-0.675961637576156,1.27854406361323,-0.841562388926283,0.0303601089565544,-0.633285012072111
0.116330762040912,-0.0799090039758263,0.0814415215089953,-1.0018835955663,-0.633285012072111
-1.16538286559559,-1.43836207156488,-1.76456629936156,0.0303601089565544,-2.28956888979917
0.25685445461651,-1.43836207156488,0.0814415215089953,-1.0018835955663,-0.633285012072111
NA,NA,NA,NA,NA
-1.94704505247495,1.27854406361323,-0.841562388926283,1.06260381347941,-0.633285012072111
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.271526595689511,1.27854406361323,1.00444543194427,0.0303601089565544,-0.633285012072111
NA,NA,NA,NA,NA
1.38872950543434,-0.0799090039758263,0.0814415215089953,0.0303601089565544,-0.633285012072111
NA,NA,NA,NA,NA
0.734163019637385,1.27854406361323,1.00444543194427,0.0303601089565544,1.02299886565495
-0.415377190203676,1.27854406361323,-1.76456629936156,0.0303601089565544,-0.633285012072111
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.050908691329194,-0.0799090039758263,1.00444543194427,-1.0018835955663,-0.633285012072111
0.865066698046421,-0.0799090039758263,0.0814415215089953,1.06260381347941,1.02299886565495
1.21569606812189,-0.0799090039758263,1.00444543194427,-2.03412730008915,1.02299886565495
-1.6744960607489,1.27854406361323,1.00444543194427,0.0303601089565544,1.02299886565495
1.22233601603518,-1.43836207156488,1.00444543194427,-1.0018835955663,1.02299886565495
-0.29740778979013,1.27854406361323,-0.841562388926283,0.0303601089565544,1.02299886565495
0.871050865939652,-1.43836207156488,1.00444543194427,-1.0018835955663,-0.633285012072111
NA,NA,NA,NA,NA
-0.477753407556854,1.27854406361323,-0.841562388926283,1.06260381347941,-0.633285012072111
1.63704937973038,-0.0799090039758263,1.00444543194427,-1.0018835955663,-0.633285012072111
0.555631522085242,-0.0799090039758263,-0.841562388926283,1.06260381347941,1.02299886565495
0.760215126937107,-1.43836207156488,1.00444543194427,0.0303601089565544,1.02299886565495
NA,NA,NA,NA,NA
-0.154502847574421,1.27854406361323,1.00444543194427,1.06260381347941,1.02299886565495
-0.0607322101493663,-0.0799090039758263,-1.76456629936156,-2.03412730008915,1.02299886565495
-1.93035594614846,-0.0799090039758263,-1.76456629936156,1.06260381347941,-0.633285012072111
-1.24891447424388,-0.0799090039758263,-0.841562388926283,1.06260381347941,-0.633285012072111
0.255354288023782,-1.43836207156488,-0.841562388926283,1.06260381347941,-2.28956888979917
0.0912053268968051,-1.43836207156488,1.00444543194427,0.0303601089565544,1.02299886565495
-0.692378564977749,-0.0799090039758263,-0.841562388926283,1.06260381347941,1.02299886565495
0.194745360944373,-0.0799090039758263,1.00444543194427,0.0303601089565544,-0.633285012072111
-0.371363686590748,-0.0799090039758263,1.00444543194427,-2.03412730008915,-0.633285012072111
-0.383129490925625,-0.0799090039758263,0.0814415215089953,0.0303601089565544,-0.633285012072111
2.15724093498926,-0.0799090039758263,0.0814415215089953,-1.0018835955663,1.02299886565495
-1.39688830947427,1.27854406361323,-0.841562388926283,1.06260381347941,-0.633285012072111
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
