"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.259103378379171,-1.06433155753039,0.62468338851094,0.907789965652922,0.482450640677008,-0.197345644707157,-0.589106772009634,0.879396411233593,1.38633371965988,1.3066849574073,1.06351209039852,0.53748384988657,1.08277649272428,-0.480004740810975,-0.188982236504614,0.346944333244356,0.0515406099558035,-0.586587018069058
2.260447708334,1.64487604345605,0.62468338851094,0.907789965652922,0.482450640677008,0.907789965652922,-0.589106772009634,-0.488553561796441,-0.897039465662278,-0.569580622459593,-0.231198280521416,-1.07496769977314,-1.24935749160494,1.01334334171206,1.57485197087178,1.90819383284396,-1.3915964688067,-0.586587018069058
-1.44551714905857,-1.06433155753039,-0.96541978224418,-0.197345644707157,0.482450640677008,-1.30248125506724,-0.589106772009634,-0.488553561796441,1.38633371965988,0.368552167473854,1.06351209039852,NA,-0.0832904994403297,-0.480004740810975,-0.188982236504614,-1.21430516635524,1.49467768871831,1.23835037147912
-0.167157313465546,0.290272242962833,0.62468338851094,-0.197345644707157,0.482450640677008,-0.197345644707157,-0.589106772009634,-0.488553561796441,0.244647126998803,0.368552167473854,-0.231198280521416,-1.07496769977314,-0.0832904994403297,1.01334334171206,-0.188982236504614,0.346944333244356,-1.3915964688067,1.23835037147912
-0.282885103710654,-1.06433155753039,-0.96541978224418,-1.30248125506724,0.482450640677008,-1.30248125506724,-0.589106772009634,-1.85650353482648,-0.897039465662278,-0.569580622459593,-1.52590865144135,-2.68741924943285,-1.24935749160494,-1.97335282333401,-1.95281644388101,-1.21430516635524,-1.3915964688067,-0.586587018069058
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.270653892037785,0.290272242962833,0.62468338851094,0.907789965652922,0.482450640677008,0.907789965652922,-0.589106772009634,0.879396411233593,-0.897039465662278,-1.50771341239304,1.06351209039852,0.53748384988657,1.08277649272428,-0.480004740810975,-0.188982236504614,-1.21430516635524,0.0515406099558035,-0.586587018069058
-1.37577153073494,-1.06433155753039,-2.5555229529993,-1.30248125506724,-1.44735192203102,-1.30248125506724,-0.589106772009634,0.879396411233593,1.38633371965988,-0.569580622459593,-0.231198280521416,0.53748384988657,-0.0832904994403297,-0.480004740810975,-0.188982236504614,0.346944333244356,0.0515406099558035,-0.586587018069058
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.563253520687726,-1.06433155753039,-0.96541978224418,-1.30248125506724,0.482450640677008,-0.197345644707157,0.381186734829763,-0.488553561796441,-0.897039465662278,-0.569580622459593,-1.52590865144135,-1.07496769977314,-1.24935749160494,-0.480004740810975,-0.188982236504614,NA,0.0515406099558035,3.0632877610273
1.86080350770485,0.290272242962833,0.62468338851094,0.907789965652922,0.482450640677008,2.012925576013,-0.589106772009634,-1.85650353482648,0.244647126998803,-0.569580622459593,-0.231198280521416,0.53748384988657,-1.24935749160494,1.01334334171206,1.57485197087178,1.90819383284396,0.0515406099558035,-0.586587018069058
