"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.842099721195701,0.267261241912425,-0.219788953647208,-0.957427107756338,1.01505304345025,-1.20394242051536,-1.2747548783982,-1.20394242051536,1.20394242051536,1.59482859921358,0.493517698739929,-0.165260171758799,0.866518556494404,0.805892830039762,0.562236091417477,3.08448561712455
1.62564979596625,-3.47439614486152,1.83157461372673,0.957427107756338,-0.563918357472361,0.902956815386518,0,0.902956815386518,1.20394242051536,0.531609533071195,0.493517698739929,-0.165260171758799,-0.0666552735764928,0.805892830039762,0.562236091417477,-0.370138274054946
-0.404735113175866,0.267261241912425,-1.24547073733418,-0.957427107756338,-2.14288975839497,-1.20394242051536,-1.2747548783982,-1.20394242051536,-1.95640643333745,-1.59482859921358,-1.23379424684982,-1.3220813740704,-0.99982910364739,-1.24547073733418,-1.40559022854369,1.3571736715348
0.322130751831732,0.267261241912425,-0.219788953647208,0.957427107756338,-0.563918357472361,0.902956815386518,1.2747548783982,0.902956815386518,0.15049280256442,-0.531609533071195,1.3571736715348,-0.165260171758799,1.7996923865653,-1.24547073733418,-1.40559022854369,-0.370138274054946
-0.100583129057815,0.267261241912425,0.805892830039762,-0.957427107756338,1.01505304345025,-1.20394242051536,0,-0.15049280256442,-0.902956815386518,0.531609533071195,-1.23379424684982,-1.3220813740704,-0.99982910364739,-1.24547073733418,-1.40559022854369,-0.370138274054946
-0.228667646238279,0.267261241912425,0.805892830039762,0.957427107756338,-0.563918357472361,0.902956815386518,1.2747548783982,0.902956815386518,1.20394242051536,0.531609533071195,0.493517698739929,0.991561030552797,0.866518556494404,-1.24547073733418,0.562236091417477,-0.370138274054946
-1.4153302084446,0.267261241912425,-1.24547073733418,0.957427107756338,1.01505304345025,-1.20394242051536,-1.2747548783982,-1.20394242051536,-0.902956815386518,-1.59482859921358,-1.23379424684982,-1.3220813740704,-0.99982910364739,-1.24547073733418,-1.40559022854369,-0.370138274054946
-1.81574603863606,0.267261241912425,-1.24547073733418,-0.957427107756338,1.01505304345025,-0.15049280256442,0,-0.15049280256442,-0.902956815386518,-1.59482859921358,-1.23379424684982,-0.165260171758799,-0.99982910364739,-0.219788953647208,-0.421677068563107,-0.370138274054946
0.023447965968421,0.267261241912425,-0.219788953647208,0.957427107756338,-0.563918357472361,0.902956815386518,1.2747548783982,1.95640643333745,1.20394242051536,0.531609533071195,1.3571736715348,0.991561030552797,0.866518556494404,0.805892830039762,1.54614925139806,-0.370138274054946
0.463467006969919,0.267261241912425,-0.219788953647208,-0.957427107756338,-0.563918357472361,0.902956815386518,1.2747548783982,0.902956815386518,0.15049280256442,0.531609533071195,0.493517698739929,0.991561030552797,0.866518556494404,0.805892830039762,0.562236091417477,-0.370138274054946
1.37360957505203,0.267261241912425,1.83157461372673,0.957427107756338,-0.563918357472361,-0.15049280256442,0,-0.15049280256442,0.15049280256442,0.531609533071195,0.493517698739929,0.991561030552797,0.866518556494404,0.805892830039762,0.562236091417477,-0.370138274054946
1.3151334463783,0.267261241912425,-0.219788953647208,NA,1.01505304345025,0.902956815386518,0,-0.15049280256442,0.15049280256442,0.531609533071195,0.493517698739929,0.991561030552797,-0.0666552735764928,0.805892830039762,0.562236091417477,-0.370138274054946
0.10292366361638,0.267261241912425,-0.219788953647208,-0.957427107756338,1.01505304345025,-1.20394242051536,-1.2747548783982,-1.20394242051536,-0.902956815386518,-0.531609533071195,-1.23379424684982,-1.3220813740704,-0.99982910364739,0.805892830039762,0.562236091417477,-0.370138274054946
-0.419200349034716,0.267261241912425,-0.219788953647208,NA,-0.563918357472361,0.902956815386518,0,-0.15049280256442,0.15049280256442,0.531609533071195,0.493517698739929,0.991561030552797,-0.99982910364739,0.805892830039762,0.562236091417477,-0.370138274054946
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
