"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num"
0.733209049764199,1.01342341941906,-0.416534649976444,-1.72481883106603,-1.91947119915087,-0.782777945998297,0.184946563602382
-1.71013593135823,NA,NA,NA,NA,NA,NA
-1.43822196571403,-0.960085344712797,1.89042648835463,NA,1.81844639919556,1.73572501069188,NA
1.45519070931527,-0.960085344712797,-0.416534649976444,0.739208070456872,0.572473866413418,0.47647353234679,-1.10967938161429
-1.08378922888437,1.01342341941906,-0.416534649976444,0.739208070456872,0.572473866413418,0.47647353234679,0.184946563602382
-0.750222852629434,1.01342341941906,-0.416534649976444,1.97122152121832,-0.673498666368727,-0.782777945998297,-1.10967938161429
0.123793538112988,-0.960085344712797,0.736945919189093,0.739208070456872,0.572473866413418,0.47647353234679,1.47957250881906
0.153138718570918,-0.960085344712797,-1.57001521914198,-0.492805380304581,-0.673498666368727,-2.04202942434338,1.47957250881906
-0.0394213008183473,1.01342341941906,-1.57001521914198,-0.492805380304581,-0.673498666368727,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.32961573511597,1.01342341941906,0.736945919189093,0.739208070456872,-0.673498666368727,0.47647353234679,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
-1.55322011719511,1.01342341941906,1.89042648835463,1.97122152121832,1.81844639919556,1.73572501069188,1.47957250881906
-1.61085296890919,1.01342341941906,0.736945919189093,NA,1.81844639919556,1.73572501069188,NA
1.03190922188776,-0.960085344712797,-0.416534649976444,-0.492805380304581,-0.673498666368727,0.47647353234679,0.184946563602382
1.36949002192278,-0.960085344712797,0.736945919189093,-0.492805380304581,1.81844639919556,1.73572501069188,1.47957250881906
0.685088645749634,1.01342341941906,-0.416534649976444,-0.492805380304581,1.81844639919556,0.47647353234679,-1.10967938161429
-1.65725460919307,1.01342341941906,1.89042648835463,1.97122152121832,1.81844639919556,1.73572501069188,1.47957250881906
1.02317220772472,1.01342341941906,-0.416534649976444,-0.492805380304581,-0.673498666368727,-0.782777945998297,-1.10967938161429
-1.3166981328436,1.01342341941906,0.736945919189093,-0.492805380304581,0.572473866413418,0.47647353234679,0.184946563602382
0.912638436879546,-0.960085344712797,-1.57001521914198,-0.492805380304581,-0.673498666368727,-0.782777945998297,-1.10967938161429
-0.437903779075708,1.01342341941906,-0.416534649976444,-0.492805380304581,-0.673498666368727,-0.782777945998297,1.47957250881906
NA,NA,NA,NA,NA,NA,NA
-1.0045767458106,1.01342341941906,0.736945919189093,0.739208070456872,-0.673498666368727,0.47647353234679,1.47957250881906
1.48580642897654,-0.960085344712797,-0.416534649976444,-0.492805380304581,-0.673498666368727,-0.782777945998297,-1.10967938161429
0.347730248850621,-0.960085344712797,-0.416534649976444,-1.72481883106603,-0.673498666368727,-0.782777945998297,0.184946563602382
1.08779689186181,-0.960085344712797,-1.57001521914198,-0.492805380304581,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
0.83837093185751,-0.960085344712797,-0.416534649976444,-0.492805380304581,-0.673498666368727,-0.782777945998297,0.184946563602382
0.785133415115585,-0.960085344712797,-0.416534649976444,-1.72481883106603,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.160938328112594,-0.960085344712797,0.736945919189093,-0.492805380304581,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.226981864983891,1.01342341941906,0.736945919189093,0.739208070456872,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.876821246280763,1.01342341941906,-0.416534649976444,0.739208070456872,0.572473866413418,0.47647353234679,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
-0.856594781634202,1.01342341941906,0.736945919189093,0.739208070456872,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
0.968672674216901,-0.960085344712797,1.89042648835463,-0.492805380304581,-0.673498666368727,0.47647353234679,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
0.176524039429738,-0.960085344712797,-0.416534649976444,-0.492805380304581,-0.673498666368727,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
-0.313765568649737,-0.960085344712797,-0.416534649976444,0.739208070456872,0.572473866413418,0.47647353234679,-1.10967938161429
-0.746118950989838,1.01342341941906,-0.416534649976444,0.739208070456872,0.572473866413418,1.73572501069188,1.47957250881906
0.0699740208701963,-0.960085344712797,0.736945919189093,0.739208070456872,0.572473866413418,0.47647353234679,0.184946563602382
-0.189945209565661,-0.960085344712797,-0.416534649976444,-1.72481883106603,-0.673498666368727,-0.782777945998297,0.184946563602382
0.775228981695512,-0.960085344712797,NA,-0.492805380304581,0.572473866413418,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.07260491243281,1.01342341941906,-1.57001521914198,0.739208070456872,-0.673498666368727,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
