"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num"
0.358663823364266,-0.416534649976444,-1.72481883106603,-0.974061179147846,-1.91947119915087,-0.782777945998297,0.184946563602382
-1.29587519351588,NA,NA,NA,NA,NA,NA
-1.77578866491486,1.89042648835463,NA,1.62343529857974,1.81844639919556,1.73572501069188,NA
0.835067091324291,-0.416534649976444,0.739208070456872,0.324687059715949,0.572473866413418,0.47647353234679,-1.10967938161429
-0.353196845682919,-0.416534649976444,0.739208070456872,0.324687059715949,0.572473866413418,0.47647353234679,0.184946563602382
-0.903676781229627,-0.416534649976444,1.97122152121832,-0.974061179147846,-0.673498666368727,-0.782777945998297,-1.10967938161429
-0.515094339011932,0.736945919189093,0.739208070456872,0.324687059715949,0.572473866413418,0.47647353234679,1.47957250881906
-1.14388458759049,-1.57001521914198,-0.492805380304581,-0.974061179147846,-0.673498666368727,-2.04202942434338,1.47957250881906
0.833423249050955,-1.57001521914198,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.50006539454792,0.736945919189093,0.739208070456872,0.324687059715949,-0.673498666368727,0.47647353234679,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
-1.46318938707917,1.89042648835463,1.97122152121832,1.62343529857974,1.81844639919556,1.73572501069188,1.47957250881906
-1.5286638036418,0.736945919189093,NA,NA,1.81844639919556,1.73572501069188,NA
0.527916100137142,-0.416534649976444,-0.492805380304581,0.324687059715949,-0.673498666368727,0.47647353234679,0.184946563602382
0.236528818029731,0.736945919189093,-0.492805380304581,1.62343529857974,1.81844639919556,1.73572501069188,1.47957250881906
-0.836348163835801,-0.416534649976444,-0.492805380304581,1.62343529857974,1.81844639919556,0.47647353234679,-1.10967938161429
-0.724698782106885,1.89042648835463,1.97122152121832,1.62343529857974,1.81844639919556,1.73572501069188,1.47957250881906
0.954536916816569,-0.416534649976444,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,-1.10967938161429
-0.274209295564896,0.736945919189093,-0.492805380304581,0.324687059715949,0.572473866413418,0.47647353234679,0.184946563602382
1.84916179973694,-1.57001521914198,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,-1.10967938161429
1.29833291262595,-0.416534649976444,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,1.47957250881906
NA,NA,NA,NA,NA,NA,NA
-1.73721530099983,0.736945919189093,0.739208070456872,0.324687059715949,-0.673498666368727,0.47647353234679,1.47957250881906
0.0813076528495981,-0.416534649976444,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,-1.10967938161429
0.905006177932348,-0.416534649976444,-1.72481883106603,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
1.10038498759129,-1.57001521914198,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
0.444215843957487,-0.416534649976444,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
0.537138441201708,-0.416534649976444,-1.72481883106603,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.71518994901326,0.736945919189093,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.271110503225451,0.736945919189093,0.739208070456872,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.58253563421765,-0.416534649976444,0.739208070456872,0.324687059715949,0.572473866413418,0.47647353234679,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
-1.13091858206909,0.736945919189093,0.739208070456872,0.324687059715949,-0.673498666368727,-0.782777945998297,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
0.569176528145643,1.89042648835463,-0.492805380304581,0.324687059715949,-0.673498666368727,0.47647353234679,0.184946563602382
NA,NA,NA,NA,NA,NA,NA
1.03221985230875,-0.416534649976444,-0.492805380304581,-0.974061179147846,-0.673498666368727,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
0.339662267530623,-0.416534649976444,0.739208070456872,0.324687059715949,0.572473866413418,0.47647353234679,-1.10967938161429
-0.109045980186692,-0.416534649976444,0.739208070456872,1.62343529857974,0.572473866413418,1.73572501069188,1.47957250881906
-0.0576902122216475,0.736945919189093,0.739208070456872,0.324687059715949,0.572473866413418,0.47647353234679,0.184946563602382
-0.496216801186392,-0.416534649976444,-1.72481883106603,-0.974061179147846,-0.673498666368727,-0.782777945998297,0.184946563602382
-0.0658194936733139,NA,-0.492805380304581,1.62343529857974,0.572473866413418,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.44001905999948,-1.57001521914198,0.739208070456872,0.324687059715949,-0.673498666368727,-0.782777945998297,-1.10967938161429
NA,NA,NA,NA,NA,NA,NA
