"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.814784718138351,0.202567111472855,0.840668815706433,0.340168025708305,-0.145312578837141,-0.938767226722072,0.729963161317497,1.01044960456291,1.13601596505785,1.23581540265652,0.936281675898539,0.429709734503481,0.748269893889486,-0.444679212657824
0.429998070939788,1.62053689178284,-2.29782809626425,0.340168025708305,-0.145312578837141,0.444679212657824,-2.87691363578072,-1.34726613941722,-1.40865979667173,-1.15058675419745,-1.68530701661737,-1.57560235984609,-0.997693191852648,-0.444679212657824
0.573688400477059,0.202567111472855,-0.728579640278909,0.340168025708305,-1.50156331465046,0.444679212657824,0.729963161317497,1.01044960456291,1.13601596505785,0.0426143242295351,0.936281675898539,0.429709734503481,0.748269893889486,-0.444679212657824
1.71716713177936,0.202567111472855,-0.728579640278909,0.340168025708305,-0.145312578837141,0.444679212657824,-0.47232910438191,-1.34726613941722,-1.40865979667173,-1.15058675419745,-1.68530701661737,-1.57560235984609,-2.74365627759478,-1.82812565203772
0.504740014800253,0.202567111472855,0.840668815706433,0.340168025708305,-0.145312578837141,0.444679212657824,-0.47232910438191,-1.34726613941722,-1.40865979667173,-1.15058675419745,-0.374512670359415,0.429709734503481,0.748269893889486,-3.21157209141762
0.35715250514873,-1.21540266883713,-0.728579640278909,0.340168025708305,1.21093815697617,0.444679212657824,-1.67462137008132,-1.34726613941722,-1.40865979667173,-1.15058675419745,-1.68530701661737,0.429709734503481,0.748269893889486,0.938767226722072
-0.403640647354035,0.202567111472855,-0.728579640278909,0.340168025708305,-0.145312578837141,0.444679212657824,0.729963161317497,1.01044960456291,-0.136321915806942,-1.15058675419745,-0.374512670359415,0.429709734503481,0.748269893889486,0.938767226722072
1.22840033038121,0.202567111472855,0.840668815706433,0.340168025708305,1.21093815697617,0.444679212657824,0.729963161317497,-0.168408267427152,-0.136321915806942,-1.15058675419745,-0.374512670359415,0.429709734503481,-0.997693191852648,0.938767226722072
0.5755997073074,1.62053689178284,0.840668815706433,0.340168025708305,-1.50156331465046,-0.938767226722072,-0.47232910438191,-0.168408267427152,1.13601596505785,1.23581540265652,0.936281675898539,0.429709734503481,-0.997693191852648,0.938767226722072
