"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.71392690985046,1.00272716509857,0.470598287054402,0.58309518948453,2.38539966859798,0.83005735663929,-0.0542414781655111,0.189274552590391,0.130066495428618
-0.537025859175763,-0.267393910692952,0.470598287054402,NA,-0.538638634844706,-0.484200124706252,0.976346606979197,-2.20820311355457,-1.10556521114325
-0.742186742739663,1.00272716509857,0.470598287054402,0.58309518948453,-0.538638634844706,0.83005735663929,0.976346606979197,0.189274552590391,0.130066495428618
0.567704023724855,-0.267393910692952,0.470598287054402,0.58309518948453,-0.538638634844706,0.83005735663929,-0.0542414781655111,0.189274552590391,0.130066495428618
0.352109771078127,1.00272716509857,0.470598287054402,0.58309518948453,-0.538638634844706,-1.79845760605179,-2.11541764845493,-2.20820311355457,-2.34119691771512
-0.656061073403822,-0.267393910692952,0.470598287054402,-1.74928556845359,-0.538638634844706,-1.79845760605179,-0.0542414781655111,0.189274552590391,0.130066495428618
0.683708368190346,-1.53751498648447,-1.0196296219512,-1.74928556845359,-2.00065778656605,-0.484200124706252,-1.08482956331022,0.189274552590391,0.130066495428618
2.69974650679168,-1.53751498648447,-2.50985753095681,-1.74928556845359,-0.538638634844706,-0.484200124706252,-0.0542414781655111,0.189274552590391,0.130066495428618
-0.739337779044979,-1.53751498648447,0.470598287054402,0.58309518948453,0.923380516876639,0.83005735663929,-0.0542414781655111,0.189274552590391,-1.10556521114325
-0.501731146403408,-0.267393910692952,0.470598287054402,0.58309518948453,0.923380516876639,0.83005735663929,0.976346606979197,0.189274552590391,1.36569820200049
1.35551146520664,-0.267393910692952,-2.50985753095681,-1.74928556845359,-0.538638634844706,-0.484200124706252,-1.08482956331022,0.189274552590391,0.130066495428618
-0.43689747454903,-0.267393910692952,-1.0196296219512,0.58309518948453,-0.538638634844706,-0.484200124706252,-2.11541764845493,0.189274552590391,0.130066495428618
0.28404526210362,1.00272716509857,0.470598287054402,0.58309518948453,0.923380516876639,0.83005735663929,0.976346606979197,1.38801338566287,1.36569820200049
0.120370966955441,-1.53751498648447,0.470598287054402,0.58309518948453,0.923380516876639,0.83005735663929,0.976346606979197,1.38801338566287,1.36569820200049
-0.80286200739767,1.00272716509857,0.470598287054402,0.58309518948453,0.923380516876639,0.83005735663929,0.976346606979197,-1.00946428048209,-1.10556521114325
-0.901618315935836,1.00272716509857,0.470598287054402,0.58309518948453,-0.538638634844706,0.83005735663929,-0.0542414781655111,-1.00946428048209,-1.10556521114325
-0.368716106012904,1.00272716509857,0.470598287054402,0.58309518948453,-0.538638634844706,0.83005735663929,-0.0542414781655111,0.189274552590391,0.130066495428618
0.969552351887009,1.00272716509857,0.470598287054402,0.58309518948453,-0.538638634844706,-1.79845760605179,-0.0542414781655111,0.189274552590391,0.130066495428618
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.367614698575818,-0.267393910692952,0.470598287054402,-0.58309518948453,0.923380516876639,-0.484200124706252,0.976346606979197,1.38801338566287,1.36569820200049
