"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
-0.298828405132238,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,1.0823286856966,1.57532828400577,0.267393910692952,2.38539966859798,0.83005735663929
-0.803543445255644,-0.953820966476532,0.470598287054402,NA,0.314870142843594,0.649328102061649,1.0823286856966,1.57532828400577,1.53751498648447,-0.538638634844706,-0.484200124706252
0.251046010169411,0.693687975619296,0.470598287054402,0.58309518948453,-1.67930742849917,-0.51946248164932,-0.0636663932762705,-0.72379948184049,0.267393910692952,-0.538638634844706,0.83005735663929
-1.79795581487353,-0.953820966476532,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,1.0823286856966,1.57532828400577,1.53751498648447,-0.538638634844706,0.83005735663929
-0.028776959339358,-0.953820966476532,0.470598287054402,0.58309518948453,0.314870142843594,-1.68825306536029,-0.0636663932762705,0.808952362057018,-1.00272716509857,-0.538638634844706,-1.79845760605179
0.0900501759180571,-0.953820966476532,0.470598287054402,-1.74928556845359,0.314870142843594,-0.51946248164932,-0.0636663932762705,0.808952362057018,0.267393910692952,-0.538638634844706,-1.79845760605179
0.767795828128147,-0.953820966476532,-1.0196296219512,-1.74928556845359,0.314870142843594,-0.51946248164932,1.0823286856966,-0.72379948184049,-1.00272716509857,-2.00065778656605,-0.484200124706252
1.62707800856703,-0.953820966476532,-2.50985753095681,-1.74928556845359,-3.67348499984193,0.649328102061649,-1.20966147224914,1.57532828400577,0.267393910692952,-0.538638634844706,-0.484200124706252
-2.39032270217487,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,NA,NA,NA,1.53751498648447,0.923380516876639,0.83005735663929
1.3930127400799,-0.953820966476532,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,-0.0636663932762705,-0.72379948184049,0.267393910692952,0.923380516876639,0.83005735663929
0.69487187036341,0.693687975619296,-2.50985753095681,-1.74928556845359,0.314870142843594,0.649328102061649,1.0823286856966,-0.72379948184049,-2.27284824089009,-0.538638634844706,-0.484200124706252
-0.0920606537880977,-0.953820966476532,-1.0196296219512,0.58309518948453,0.314870142843594,-0.51946248164932,-1.20966147224914,0.0425764401082641,-1.00272716509857,-0.538638634844706,-0.484200124706252
-0.203184743390536,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,-0.0636663932762705,-0.72379948184049,0.267393910692952,0.923380516876639,0.83005735663929
-0.855020990443361,2.34119691771512,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,-0.0636663932762705,-0.72379948184049,-1.00272716509857,0.923380516876639,0.83005735663929
-0.125199447347305,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,-0.0636663932762705,-0.72379948184049,0.267393910692952,0.923380516876639,0.83005735663929
0.0773000080557295,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,1.0823286856966,-0.72379948184049,-1.00272716509857,-0.538638634844706,0.83005735663929
-0.0551676857209696,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,0.649328102061649,-0.0636663932762705,-0.72379948184049,0.267393910692952,-0.538638634844706,0.83005735663929
0.519702752167045,0.693687975619296,0.470598287054402,0.58309518948453,0.314870142843594,-2.85704364907126,-1.20966147224914,-0.72379948184049,0.267393910692952,-0.538638634844706,-1.79845760605179
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.22920345401717,-0.953820966476532,0.470598287054402,-0.58309518948453,0.314870142843594,-0.51946248164932,-2.35565655122202,-0.72379948184049,0.267393910692952,0.923380516876639,-0.484200124706252
