"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.60446950904256,0.824990735019356,0.583436028541133,-0.475443489415837,1.15756225413946,-0.85461761745432,-0.504366895139125,-0.84911706281904,3.04586092277824
1.92202275158412,NA,NA,NA,NA,NA,NA,NA,NA
-0.707625168991415,-0.773428814080646,0.583436028541133,0.845232870072599,2.65274683240294,0.470039689599876,1.00873379027825,0.905724867006976,-0.354169874741656
-0.784735962472958,0.824990735019356,0.583436028541133,-3.11679620839271,1.15756225413946,-0.85461761745432,-0.504366895139125,-0.84911706281904,1.34584552401829
0.244162889970722,0.824990735019356,0.583436028541133,0.845232870072599,-0.33762232412401,-0.85461761745432,-0.504366895139125,0.905724867006976,-0.354169874741656
-0.708913797543175,-0.773428814080646,0.583436028541133,-0.475443489415837,1.15756225413946,1.79469699665407,1.00873379027825,0.905724867006976,-0.354169874741656
0.175110204122201,-0.773428814080646,0.583436028541133,-0.475443489415837,-1.83280690238748,-2.17927492450852,-0.504366895139125,-0.84911706281904,-0.354169874741656
-1.16786010400911,-0.773428814080646,0.583436028541133,-0.475443489415837,-0.33762232412401,-0.85461761745432,-2.0174675805565,-0.84911706281904,-0.354169874741656
0.576949053884198,-0.773428814080646,0.583436028541133,NA,-0.33762232412401,-0.85461761745432,1.00873379027825,-0.84911706281904,NA
-0.102923343590689,0.824990735019356,0.583436028541133,NA,-0.33762232412401,0.470039689599876,-2.0174675805565,-0.84911706281904,NA
1.83908577495733,-0.773428814080646,-1.0607927791657,-0.475443489415837,-0.33762232412401,1.79469699665407,1.00873379027825,0.905724867006976,-0.354169874741656
1.07050832637175,-0.773428814080646,-2.70502158687253,0.845232870072599,-1.83280690238748,1.79469699665407,1.00873379027825,0.905724867006976,-0.354169874741656
1.01003790587811,0.824990735019356,-1.0607927791657,0.845232870072599,-0.33762232412401,0.470039689599876,-0.504366895139125,-0.84911706281904,-0.354169874741656
-0.310420015063,-0.773428814080646,-1.0607927791657,0.845232870072599,-0.33762232412401,-2.17927492450852,1.00873379027825,0.905724867006976,-0.354169874741656
-0.380852971581287,-0.773428814080646,-1.0607927791657,0.845232870072599,-0.33762232412401,0.470039689599876,-2.0174675805565,-2.60395899264506,-0.354169874741656
-0.830926429393444,2.42341028411936,0.583436028541133,-0.475443489415837,1.15756225413946,0.470039689599876,-0.504366895139125,0.905724867006976,-0.354169874741656
0.174723499579303,2.42341028411936,0.583436028541133,-0.475443489415837,-0.33762232412401,0.470039689599876,1.00873379027825,0.905724867006976,-0.354169874741656
-0.892540166793298,0.824990735019356,0.583436028541133,NA,-0.33762232412401,-0.85461761745432,NA,-0.84911706281904,NA
-2.18553572642556,-0.773428814080646,-1.0607927791657,-1.79611984890427,1.15756225413946,-0.85461761745432,1.00873379027825,-0.84911706281904,-0.354169874741656
0.631471435010224,-0.773428814080646,0.583436028541133,-0.475443489415837,-0.33762232412401,0.470039689599876,1.00873379027825,0.905724867006976,-0.354169874741656
0.341297096312453,-0.773428814080646,0.583436028541133,0.845232870072599,-0.33762232412401,0.470039689599876,1.00873379027825,0.905724867006976,-0.354169874741656
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.82717743861391,-0.773428814080646,-2.70502158687253,0.845232870072599,1.15756225413946,0.470039689599876,1.00873379027825,0.905724867006976,-0.354169874741656
-0.39544360453202,0.824990735019356,0.583436028541133,NA,1.15756225413946,0.470039689599876,-0.504366895139125,-0.84911706281904,NA
0.600353307045871,-0.773428814080646,-1.0607927791657,NA,1.15756225413946,0.470039689599876,1.00873379027825,0.905724867006976,NA
-0.0385825983079691,-0.773428814080646,0.583436028541133,0.845232870072599,-0.33762232412401,-0.85461761745432,-0.504366895139125,0.905724867006976,-0.354169874741656
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.510830120762,0.824990735019356,0.583436028541133,0.845232870072599,-0.33762232412401,-0.85461761745432,-0.504366895139125,-0.84911706281904,3.04586092277824
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.223138052517077,0.824990735019356,0.583436028541133,-0.475443489415837,-1.83280690238748,-0.85461761745432,-0.504366895139125,-0.84911706281904,NA
0.352400729676411,0.824990735019356,0.583436028541133,-0.475443489415837,-0.33762232412401,0.470039689599876,-0.504366895139125,0.905724867006976,-0.354169874741656
0.167023042158508,-0.773428814080646,-1.0607927791657,0.845232870072599,-0.33762232412401,0.470039689599876,-0.504366895139125,0.905724867006976,-0.354169874741656
1.04649047294102,-0.773428814080646,0.583436028541133,NA,-0.33762232412401,0.470039689599876,-0.504366895139125,-0.84911706281904,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.03536189819384,0.824990735019356,0.583436028541133,-0.475443489415837,-0.33762232412401,0.470039689599876,-0.504366895139125,-0.84911706281904,-0.354169874741656
0.455069436079089,-0.773428814080646,0.583436028541133,0.845232870072599,-0.33762232412401,0.470039689599876,1.00873379027825,0.905724867006976,-0.354169874741656
NA,NA,NA,NA,NA,NA,NA,NA,NA
