"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
-0.251415116813408,1.25315927290401,0.617416397189771,0.171410161014361,-0.245207223136842,-0.840819091235473,-0.937399880237408,-0.774278101813146,-0.333848930444795
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.652139810407298,-1.53163911132712,1.51979420846713,1.31414456777677,-0.245207223136842,0.210204772808868,0.175762477544514,0.860309002014606,1.25193348916798
0.549438699215559,-1.53163911132712,-1.18733922536494,0.171410161014361,0.735621669410526,0.210204772808868,0.175762477544514,-0.774278101813146,-0.333848930444795
-0.722219874018804,-0.139239919211557,-1.18733922536494,-0.971324245748044,-1.22603611568421,-0.840819091235473,-0.937399880237408,-2.4088652056409,-1.91963135005757
1.33475399995053,1.25315927290401,-0.284961414087587,1.31414456777677,0.735621669410526,1.26122863685321,1.28892483532644,0.860309002014606,-0.333848930444795
-0.43912458740244,1.25315927290401,1.51979420846713,-2.11405865251045,-1.22603611568421,-1.89184295527981,-2.05056223801933,0.860309002014606,1.25193348916798
-0.517600828777462,1.25315927290401,0.617416397189771,0.171410161014361,0.735621669410526,0.210204772808868,0.175762477544514,-0.774278101813146,-0.333848930444795
0.0410184693500066,-0.139239919211557,0.617416397189771,0.171410161014361,0.735621669410526,0.210204772808868,1.28892483532644,-0.774278101813146,-0.333848930444795
-0.0714320130657747,NA,NA,NA,NA,NA,NA,NA,NA
2.10447797627161,-0.139239919211557,0.617416397189771,0.171410161014361,-0.245207223136842,-0.840819091235473,1.28892483532644,0.860309002014606,1.25193348916798
1.96769184703889,1.25315927290401,0.617416397189771,0.171410161014361,0.735621669410526,1.26122863685321,1.28892483532644,0.860309002014606,1.25193348916798
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.24084953251882,-1.53163911132712,-1.18733922536494,-0.971324245748044,-0.245207223136842,-0.840819091235473,-0.937399880237408,NA,NA
0.616322940268698,1.25315927290401,0.617416397189771,1.31414456777677,1.71645056195789,1.26122863685321,1.28892483532644,0.860309002014606,1.25193348916798
-1.20544156372313,-0.139239919211557,NA,0.171410161014361,-0.245207223136842,0.210204772808868,0.175762477544514,-0.774278101813146,-0.333848930444795
-0.295983150686639,-0.139239919211557,-1.18733922536494,0.171410161014361,-1.22603611568421,0.210204772808868,-0.937399880237408,0.860309002014606,-0.333848930444795
-0.764666185638767,-1.53163911132712,-1.18733922536494,0.171410161014361,0.735621669410526,1.26122863685321,0.175762477544514,-0.774278101813146,-0.333848930444795
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.484141624601108,-0.139239919211557,1.51979420846713,-2.11405865251045,-1.22603611568421,-0.840819091235473,-0.937399880237408,0.860309002014606,-1.91963135005757
-0.161393042508078,-0.139239919211557,-0.284961414087587,0.171410161014361,0.735621669410526,0.210204772808868,NA,0.860309002014606,-0.333848930444795
-1.62748428652631,-0.139239919211557,-1.18733922536494,-0.971324245748044,-1.22603611568421,-1.89184295527981,0.175762477544514,-0.774278101813146,-0.333848930444795
-0.214867102730024,-0.139239919211557,-0.284961414087587,0.171410161014361,-1.22603611568421,0.210204772808868,0.175762477544514,-0.774278101813146,-0.333848930444795
1.06677153812057,-0.139239919211557,-0.284961414087587,1.31414456777677,1.71645056195789,1.26122863685321,-0.937399880237408,0.860309002014606,1.25193348916798
