"PROFICIENCIA_LP_SAEB","TX_RESP_Q22g_num","TX_RESP_Q23g_num"
0.179042560561484,0.753646108024416,0.167057314002058
NA,NA,NA
0.538092184286149,-1.29196475661329,-0.890972341344311
1.47926003027602,0.753646108024416,-0.890972341344311
2.0269345395038,-1.29196475661329,-0.890972341344311
0.216142230320509,-1.29196475661329,-0.890972341344311
2.41224521876155,-1.29196475661329,0.167057314002058
-0.295661402351732,0.753646108024416,0.167057314002058
NA,NA,NA
-0.476016105999841,0.753646108024416,-0.890972341344311
0.503718237395436,-1.29196475661329,-1.94900199669068
0.493596682059395,-1.29196475661329,-1.94900199669068
0.394746819505078,0.753646108024416,-0.890972341344311
-0.454380007038505,0.753646108024416,1.22508696934843
-0.186423164342424,-1.29196475661329,-0.890972341344311
NA,NA,NA
NA,NA,NA
-0.0249665178094915,0.753646108024416,0.167057314002058
NA,NA,NA
0.880394728872149,-1.29196475661329,1.22508696934843
-0.83109891951151,0.753646108024416,1.22508696934843
0.187528970281665,0.753646108024416,-0.890972341344311
2.6961431665034,-1.29196475661329,0.167057314002058
-0.775738823924081,-1.29196475661329,0.167057314002058
-0.588145652815565,0.753646108024416,-0.890972341344311
-0.580366665365519,0.753646108024416,0.167057314002058
-0.367898522424783,-1.29196475661329,0.167057314002058
0.421334924030652,0.753646108024416,1.22508696934843
0.571900998068178,0.753646108024416,0.167057314002058
0.0835410259896795,0.753646108024416,0.167057314002058
NA,NA,NA
-0.201335262188315,0.753646108024416,1.22508696934843
-0.884927810858654,0.753646108024416,1.22508696934843
NA,NA,NA
-0.736198059292942,0.753646108024416,0.167057314002058
-1.58964062612968,0.753646108024416,1.22508696934843
NA,NA,NA
-2.6278521142205,0.753646108024416,1.22508696934843
-0.611002299212958,0.753646108024416,0.167057314002058
-0.795596097255768,-1.29196475661329,-0.890972341344311
-0.510053416951594,0.753646108024416,1.22508696934843
NA,NA,NA
-0.507712215081287,-1.29196475661329,1.22508696934843
NA,NA,NA
-0.717313687171299,0.753646108024416,-0.890972341344311
0.685699890565276,0.753646108024416,1.22508696934843
-0.159538112842805,0.753646108024416,0.167057314002058
-0.285730021236187,NA,NA
0.437273297045038,-1.29196475661329,-1.94900199669068
