"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.231332231109534,0.630603535284612,-0.354245954216038,0.0786889475364631,-1.4543050934012,-1.84998916025152,NA
-0.518300203896782,0.630603535284612,-1.8597912596342,-1.25902316058341,-0.218145764010179,-1.84998916025152,-0.418452624772753
0.636517628804479,0.630603535284612,-0.354245954216038,-1.25902316058341,-1.4543050934012,1.29499241217606,-0.418452624772753
0.49417027558392,0.630603535284612,-0.354245954216038,-1.25902316058341,-1.4543050934012,-0.277498374037728,-0.418452624772753
0.116017331524123,0.630603535284612,-0.354245954216038,0.0786889475364631,-0.218145764010179,-0.277498374037728,-0.418452624772753
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.188832306734482,0.630603535284612,-0.354245954216038,0.0786889475364631,-0.218145764010179,-0.277498374037728,-0.418452624772753
-0.170426521145976,0.630603535284612,1.15129935120212,1.41640105565634,1.01801356538084,1.29499241217606,-0.418452624772753
-0.384371049774711,0.630603535284612,1.15129935120212,1.41640105565634,1.01801356538084,1.29499241217606,-0.418452624772753
-0.786720954062193,-0.788254419105764,1.15129935120212,-1.25902316058341,1.01801356538084,-0.277498374037728,-0.418452624772753
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.09060226244273,-0.788254419105764,1.15129935120212,1.41640105565634,1.01801356538084,-0.277498374037728,1.35997103051145
-1.90728363882507,-0.788254419105764,1.15129935120212,0.0786889475364631,-0.218145764010179,-0.277498374037728,-0.418452624772753
1.57996941653059,0.630603535284612,-1.8597912596342,-1.25902316058341,-1.4543050934012,-0.277498374037728,-0.418452624772753
-0.693131458947714,0.630603535284612,NA,NA,NA,NA,3.13839468579565
NA,NA,NA,NA,NA,NA,NA
1.55129811874125,0.630603535284612,-0.354245954216038,0.0786889475364631,-0.218145764010179,1.29499241217606,-0.418452624772753
1.83260371007322,-2.20711237349614,-0.354245954216038,0.0786889475364631,1.01801356538084,-0.277498374037728,-0.418452624772753
-0.954307474126966,-2.20711237349614,1.15129935120212,1.41640105565634,1.01801356538084,-0.277498374037728,1.35997103051145
-0.453770214625214,-0.788254419105764,-0.354245954216038,0.0786889475364631,1.01801356538084,-0.277498374037728,-0.418452624772753
0.705837372214724,0.630603535284612,-0.354245954216038,0.0786889475364631,-0.218145764010179,1.29499241217606,-0.418452624772753
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
