"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num"
-0.482806385740203,0.630603535284612,2.34602459868274,NA,NA,NA,-0.354245954216038,0.0786889475364631
0.721738300997405,0.630603535284612,-0.902317153339516,0.137198868114007,1.16609181239838,-0.637640981670231,-1.8597912596342,-1.25902316058341
-0.467545621718359,0.630603535284612,-0.902317153339516,0.137198868114007,-0.852144016752659,-0.637640981670231,-0.354245954216038,-1.25902316058341
0.25059484164448,0.630603535284612,-0.902317153339516,0.137198868114007,-0.852144016752659,0.289836809850105,-0.354245954216038,-1.25902316058341
1.14352297484679,0.630603535284612,0.721853722671613,0.137198868114007,-0.179398740368981,-0.637640981670231,-0.354245954216038,0.0786889475364631
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.620234675844476,0.630603535284612,0.721853722671613,0.137198868114007,-0.852144016752659,-0.637640981670231,-0.354245954216038,0.0786889475364631
0.728268748438359,0.630603535284612,0.721853722671613,0.137198868114007,1.16609181239838,1.21731460137044,1.15129935120212,1.41640105565634
0.00902288106902316,0.630603535284612,0.721853722671613,0.137198868114007,-0.852144016752659,-0.637640981670231,1.15129935120212,1.41640105565634
0.751500224928837,-0.788254419105764,0.721853722671613,0.137198868114007,1.16609181239838,1.21731460137044,1.15129935120212,-1.25902316058341
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.59552841861295,-0.788254419105764,-0.902317153339516,0.137198868114007,-0.852144016752659,0.289836809850105,1.15129935120212,1.41640105565634
-1.85569281709767,-0.788254419105764,-0.902317153339516,-2.19518188982411,NA,NA,1.15129935120212,0.0786889475364631
1.82254656612804,0.630603535284612,0.721853722671613,0.137198868114007,1.16609181239838,1.21731460137044,-1.8597912596342,-1.25902316058341
0.0499630979113152,0.630603535284612,0.721853722671613,0.137198868114007,NA,-1.56511877319057,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.18803414595276,0.630603535284612,0.721853722671613,2.46957962605213,1.16609181239838,1.21731460137044,-0.354245954216038,0.0786889475364631
-0.101117782474429,-2.20711237349614,-0.902317153339516,-2.19518188982411,-0.852144016752659,-0.637640981670231,-0.354245954216038,0.0786889475364631
-0.0961230611555544,-2.20711237349614,-0.902317153339516,0.137198868114007,1.16609181239838,-1.56511877319057,1.15129935120212,1.41640105565634
-1.55584292438317,-0.788254419105764,-0.902317153339516,0.137198868114007,-0.852144016752659,1.21731460137044,-0.354245954216038,0.0786889475364631
0.109699905109797,0.630603535284612,-0.902317153339516,0.137198868114007,-0.852144016752659,0.289836809850105,-0.354245954216038,0.0786889475364631
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
