"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.582322346576083,0.20906973743872,0.0998607564885045,-1.02920321572528,-0.0602898136290589,0.169487677921508,-0.847735823183104,1.80808115229869
0.873927488687028,-0.813048978928354,-0.998607564885045,-1.02920321572528,-0.0602898136290589,0.169487677921508,-1.9448057120083,-0.413275691953986
1.18021192526353,1.23118845380579,-0.998607564885045,0.158338956265428,-0.0602898136290589,1.23483879628527,1.34640395446728,-0.413275691953986
0.531656199198072,1.23118845380579,1.19832907786205,1.34588112825614,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
1.7055130838774,-1.83516769529543,-0.998607564885045,-1.02920321572528,-1.41681062028289,1.23483879628527,0.249334065642089,-0.413275691953986
-1.87789908157651,1.23118845380579,0.0998607564885045,1.34588112825614,1.29623099302477,1.23483879628527,1.34640395446728,NA
-0.98610608592894,1.23118845380579,1.19832907786205,1.34588112825614,1.29623099302477,-1.96121455880602,-0.847735823183104,-0.413275691953986
-1.12085876869585,NA,NA,NA,1.29623099302477,NA,NA,-0.413275691953986
1.48160904689588,-0.813048978928354,0.0998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
0.848973106333581,-0.813048978928354,-0.998607564885045,-1.02920321572528,-2.77333142693672,0.169487677921508,0.249334065642089,-0.413275691953986
NA,NA,NA,NA,NA,NA,NA,NA
-0.636173496166797,-0.813048978928354,-0.998607564885045,-1.02920321572528,-0.0602898136290589,-1.96121455880602,-1.9448057120083,1.80808115229869
0.0888347451439195,-0.813048978928354,1.19832907786205,1.34588112825614,-1.41681062028289,-1.96121455880602,-0.847735823183104,-0.413275691953986
0.308300983211772,0.20906973743872,1.19832907786205,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
-0.943902031316503,0.20906973743872,1.19832907786205,1.34588112825614,1.29623099302477,0.169487677921508,0.249334065642089,1.80808115229869
-0.0169305073966702,-0.813048978928354,-2.0970758862586,-1.02920321572528,-0.0602898136290589,-0.895863440442255,0.249334065642089,-0.413275691953986
0.0954865338058773,0.20906973743872,1.19832907786205,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
-1.45726924356405,0.20906973743872,0.0998607564885045,0.158338956265428,1.29623099302477,1.23483879628527,1.34640395446728,-0.413275691953986
NA,NA,NA,NA,NA,NA,NA,NA
-0.212661703669028,0.20906973743872,-0.998607564885045,-1.02920321572528,-0.0602898136290589,-0.895863440442255,0.249334065642089,-0.413275691953986
1.2535701466828,-0.813048978928354,-0.998607564885045,0.158338956265428,1.29623099302477,1.23483879628527,1.34640395446728,-0.413275691953986
2.50407451313321,1.23118845380579,1.19832907786205,0.158338956265428,-2.77333142693672,1.23483879628527,1.34640395446728,-0.413275691953986
NA,1.23118845380579,1.19832907786205,1.34588112825614,1.29623099302477,1.23483879628527,1.34640395446728,1.80808115229869
-1.64092244573154,NA,NA,NA,NA,NA,NA,NA
1.05424424398254,-1.83516769529543,-0.998607564885045,0.158338956265428,-0.0602898136290589,1.23483879628527,1.34640395446728,-0.413275691953986
0.582293844573368,-0.813048978928354,0.0998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
0.383871905858526,-1.83516769529543,-0.998607564885045,-1.02920321572528,-1.41681062028289,1.23483879628527,-1.9448057120083,-0.413275691953986
1.59679134258827,0.20906973743872,-0.998607564885045,-1.02920321572528,-0.0602898136290589,-0.895863440442255,0.249334065642089,-0.413275691953986
-1.74112615371397,NA,NA,0.158338956265428,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.0928081878220765,1.23118845380579,1.19832907786205,1.34588112825614,-0.0602898136290589,1.23483879628527,1.34640395446728,-0.413275691953986
0.400232498768877,0.20906973743872,0.0998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
0.683883290023338,0.20906973743872,0.0998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
-0.954175829717685,0.20906973743872,-0.998607564885045,-1.02920321572528,-0.0602898136290589,-0.895863440442255,-0.847735823183104,-0.413275691953986
0.442426600668967,0.20906973743872,-0.998607564885045,-1.02920321572528,1.29623099302477,0.169487677921508,0.249334065642089,-0.413275691953986
NA,NA,NA,NA,NA,NA,NA,NA
1.2206850521306,-1.83516769529543,-0.998607564885045,-1.02920321572528,1.29623099302477,1.23483879628527,1.34640395446728,-0.413275691953986
-0.0501434194118457,0.20906973743872,-0.998607564885045,-1.02920321572528,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
-0.00222633018432846,-0.813048978928354,0.0998607564885045,-1.02920321572528,-0.0602898136290589,0.169487677921508,-0.847735823183104,-0.413275691953986
0.204822921730159,-0.813048978928354,-0.998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
-0.238676494205113,0.20906973743872,0.0998607564885045,-1.02920321572528,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
NA,NA,NA,NA,NA,NA,NA,NA
-0.732428621036074,1.23118845380579,1.19832907786205,1.34588112825614,1.29623099302477,-0.895863440442255,-0.847735823183104,1.80808115229869
-1.23212722690479,1.23118845380579,1.19832907786205,1.34588112825614,-0.0602898136290589,0.169487677921508,0.249334065642089,-0.413275691953986
-1.01746388345315,1.23118845380579,1.19832907786205,1.34588112825614,-1.41681062028289,-0.895863440442255,-0.847735823183104,1.80808115229869
-0.869413866023419,1.23118845380579,1.19832907786205,1.34588112825614,-0.0602898136290589,-0.895863440442255,0.249334065642089,-0.413275691953986
-0.777693445717955,1.23118845380579,1.19832907786205,1.34588112825614,-0.0602898136290589,-1.96121455880602,-1.9448057120083,NA
0.56477722635103,-0.813048978928354,-0.998607564885045,-2.21674538771599,-0.0602898136290589,0.169487677921508,-0.847735823183104,-0.413275691953986
0.279457600723999,-0.813048978928354,0.0998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,-0.847735823183104,-0.413275691953986
-0.241752171127203,-0.813048978928354,0.0998607564885045,0.158338956265428,-0.0602898136290589,0.169487677921508,-1.9448057120083,-0.413275691953986
0.00783017473586857,1.23118845380579,1.19832907786205,0.158338956265428,1.29623099302477,-0.895863440442255,0.249334065642089,4.02943799655136
-1.05400951007316,NA,NA,NA,NA,NA,NA,NA
NA,-0.813048978928354,-0.998607564885045,-1.02920321572528,-1.41681062028289,-1.96121455880602,0.249334065642089,-0.413275691953986
