"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-1.71595324660238,-1.81162829319227,0.169487677921508,1.80808115229869
-0.576212031510991,-0.55517641242989,0.169487677921508,-0.413275691953986
1.07502574719206,0.701275468332493,1.23483879628527,-0.413275691953986
0.440054117037944,0.701275468332493,0.169487677921508,-0.413275691953986
1.03583066537685,0.701275468332493,1.23483879628527,-0.413275691953986
-0.358829836501604,NA,1.23483879628527,NA
-1.13231212499807,-0.55517641242989,-1.96121455880602,-0.413275691953986
-1.1593477877032,NA,NA,-0.413275691953986
0.0787822959354383,0.701275468332493,0.169487677921508,-0.413275691953986
0.116679590338075,0.701275468332493,0.169487677921508,-0.413275691953986
NA,NA,NA,NA
-1.07425899642178,0.701275468332493,-1.96121455880602,1.80808115229869
0.381365715530055,0.701275468332493,-1.96121455880602,-0.413275691953986
0.615671787482341,0.701275468332493,0.169487677921508,-0.413275691953986
-0.419412011086446,-3.06808017395465,0.169487677921508,1.80808115229869
0.0626268288054799,-1.81162829319227,-0.895863440442255,-0.413275691953986
0.439677549671319,-0.55517641242989,0.169487677921508,-0.413275691953986
-1.57165650298326,-1.81162829319227,1.23483879628527,-0.413275691953986
NA,NA,NA,NA
0.16984275183404,-0.55517641242989,-0.895863440442255,-0.413275691953986
0.49111831220099,0.701275468332493,1.23483879628527,-0.413275691953986
1.74577714153825,0.701275468332493,1.23483879628527,-0.413275691953986
NA,0.701275468332493,1.23483879628527,1.80808115229869
-1.26098606788484,NA,NA,NA
1.29595316734409,0.701275468332493,1.23483879628527,-0.413275691953986
1.38914098022307,-0.55517641242989,0.169487677921508,-0.413275691953986
-0.310831712392605,0.701275468332493,1.23483879628527,-0.413275691953986
-1.2244389835418,-0.55517641242989,-0.895863440442255,-0.413275691953986
-0.933166909047922,NA,NA,NA
NA,NA,NA,NA
-1.7464751936433,-0.55517641242989,1.23483879628527,-0.413275691953986
1.36253101873364,0.701275468332493,0.169487677921508,-0.413275691953986
-0.0396871012369494,0.701275468332493,0.169487677921508,-0.413275691953986
0.129419720032851,0.701275468332493,-0.895863440442255,-0.413275691953986
1.53864860628027,0.701275468332493,0.169487677921508,-0.413275691953986
NA,NA,NA,NA
1.01986511642317,-0.55517641242989,1.23483879628527,-0.413275691953986
0.999772561892223,0.701275468332493,0.169487677921508,-0.413275691953986
0.735242535731212,0.701275468332493,0.169487677921508,-0.413275691953986
1.3433378711971,0.701275468332493,0.169487677921508,-0.413275691953986
-0.394648887960888,0.701275468332493,0.169487677921508,-0.413275691953986
NA,NA,NA,NA
-0.916848804915143,-1.81162829319227,-0.895863440442255,1.80808115229869
0.396371807208473,0.701275468332493,0.169487677921508,-0.413275691953986
-0.294016960143522,0.701275468332493,-0.895863440442255,1.80808115229869
-1.65195028627248,-0.55517641242989,-0.895863440442255,-0.413275691953986
0.121547724554825,0.701275468332493,-1.96121455880602,NA
-1.56588131432624,-0.55517641242989,0.169487677921508,-0.413275691953986
1.01131749089639,-0.55517641242989,0.169487677921508,-0.413275691953986
0.221771425372175,-1.81162829319227,0.169487677921508,-0.413275691953986
-0.891186274795177,0.701275468332493,-0.895863440442255,4.02943799655136
1.02072850513628,NA,NA,NA
NA,0.701275468332493,-1.96121455880602,-0.413275691953986
