"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q10d_num",15,4,26.67
"TX_RESP_Q10e_num",15,3,20
"TX_RESP_Q22b_num",15,3,20
"TX_RESP_Q22c_num",15,3,20
"TX_RESP_Q22d_num",15,3,20
"TX_RESP_Q22f_num",15,3,20
"TX_RESP_Q23a_num",15,3,20
"TX_RESP_Q23d_num",15,3,20
"TX_RESP_Q23f_num",15,3,20
"TX_RESP_Q20_num",15,3,20
"TX_RESP_Q10a_num",15,2,13.33
"TX_RESP_Q10b_num",15,2,13.33
"TX_RESP_Q10c_num",15,2,13.33
"TX_RESP_Q10f_num",15,2,13.33
"TX_RESP_Q21a_num",15,2,13.33
"TX_RESP_Q21b_num",15,2,13.33
"TX_RESP_Q21c_num",15,2,13.33
"TX_RESP_Q21d_num",15,2,13.33
"TX_RESP_Q21e_num",15,2,13.33
"TX_RESP_Q22a_num",15,2,13.33
"TX_RESP_Q22e_num",15,2,13.33
"TX_RESP_Q22g_num",15,2,13.33
"TX_RESP_Q22h_num",15,2,13.33
"TX_RESP_Q23b_num",15,2,13.33
"TX_RESP_Q23c_num",15,2,13.33
"TX_RESP_Q23e_num",15,2,13.33
"TX_RESP_Q23g_num",15,2,13.33
"TX_RESP_Q23h_num",15,2,13.33
"TX_RESP_Q23i_num",15,2,13.33
"TX_RESP_Q19_num",15,2,13.33
"TX_RESP_Q01",15,0,0
"TX_RESP_Q02",15,0,0
"TX_RESP_Q03",15,0,0
"TX_RESP_Q04",15,0,0
"TX_RESP_Q05a",15,0,0
"TX_RESP_Q05b",15,0,0
"TX_RESP_Q05c",15,0,0
"TX_RESP_Q06",15,0,0
"TX_RESP_Q07a",15,0,0
"TX_RESP_Q07b",15,0,0
"TX_RESP_Q07c",15,0,0
"TX_RESP_Q07d",15,0,0
"TX_RESP_Q07e",15,0,0
"TX_RESP_Q08",15,0,0
"TX_RESP_Q09",15,0,0
"TX_RESP_Q10a",15,0,0
"TX_RESP_Q10b",15,0,0
"TX_RESP_Q10c",15,0,0
"TX_RESP_Q10d",15,0,0
"TX_RESP_Q10e",15,0,0
"TX_RESP_Q10f",15,0,0
"TX_RESP_Q11a",15,0,0
"TX_RESP_Q11b",15,0,0
"TX_RESP_Q11c",15,0,0
"TX_RESP_Q12a",15,0,0
"TX_RESP_Q12b",15,0,0
"TX_RESP_Q12c",15,0,0
"TX_RESP_Q12d",15,0,0
"TX_RESP_Q12e",15,0,0
"TX_RESP_Q12f",15,0,0
"TX_RESP_Q12g",15,0,0
"TX_RESP_Q13a",15,0,0
"TX_RESP_Q13b",15,0,0
"TX_RESP_Q13c",15,0,0
"TX_RESP_Q13d",15,0,0
"TX_RESP_Q13e",15,0,0
"TX_RESP_Q13f",15,0,0
"TX_RESP_Q13g",15,0,0
"TX_RESP_Q13h",15,0,0
"TX_RESP_Q13i",15,0,0
"TX_RESP_Q14",15,0,0
"TX_RESP_Q15a",15,0,0
"TX_RESP_Q15b",15,0,0
"TX_RESP_Q16",15,0,0
"TX_RESP_Q17",15,0,0
"TX_RESP_Q18",15,0,0
"TX_RESP_Q19",15,0,0
"TX_RESP_Q20",15,0,0
"TX_RESP_Q21a",15,0,0
"TX_RESP_Q21b",15,0,0
"TX_RESP_Q21c",15,0,0
"TX_RESP_Q21d",15,0,0
"TX_RESP_Q21e",15,0,0
"TX_RESP_Q22a",15,0,0
"TX_RESP_Q22b",15,0,0
"TX_RESP_Q22c",15,0,0
"TX_RESP_Q22d",15,0,0
"TX_RESP_Q22e",15,0,0
"TX_RESP_Q22f",15,0,0
"TX_RESP_Q22g",15,0,0
"TX_RESP_Q22h",15,0,0
"TX_RESP_Q23a",15,0,0
"TX_RESP_Q23b",15,0,0
"TX_RESP_Q23c",15,0,0
"TX_RESP_Q23d",15,0,0
"TX_RESP_Q23e",15,0,0
"TX_RESP_Q23f",15,0,0
"TX_RESP_Q23g",15,0,0
"TX_RESP_Q23h",15,0,0
"TX_RESP_Q23i",15,0,0
"TX_RESP_Q24",15,0,0
"TX_RESP_Q25",15,0,0
