"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.0137701147106176,-0.16854996561581,0.288675134594813,-0.707106781186547,1.44337567297406,1.20659949980977,1.15600405774638,-0.105091277976944,-0.105091277976944,1.01813769273646,1.13284303119776,-0.920158742804353,-0.402199833269922,-0.199637352376172,-0.658946527660469,-1.04880884817015,0.17778975055469,2.02259958738973
1.11307608143121,-0.16854996561581,0.288675134594813,1.41421356237309,-0.288675134594813,-0.402199833269922,-0.105091277976944,-1.36618661370027,-1.36618661370027,-1.20325363687036,-0.809173593712687,0.0836507948003959,-0.402199833269922,-0.199637352376172,-0.658946527660469,-1.04880884817015,-0.88894875277345,-0.449466574975495
-1.58763320884719,-0.16854996561581,0.288675134594813,-0.707106781186547,-0.288675134594813,-0.402199833269922,-0.105091277976944,-0.105091277976944,-0.105091277976944,-0.0925579720669508,-0.809173593712687,0.0836507948003959,-0.402199833269922,-0.199637352376172,0.21964884255349,0,0.17778975055469,2.02259958738973
0.825493555709307,1.68549965615811,0.288675134594813,1.41421356237309,-0.288675134594813,-0.402199833269922,-1.36618661370027,-1.36618661370027,-1.36618661370027,-1.20325363687036,-0.809173593712687,-1.9239682804091,-0.402199833269922,-2.59528558089024,-1.53754189787443,-1.04880884817015,-0.88894875277345,-0.449466574975495
-0.336536794263223,-0.16854996561581,0.288675134594813,NA,1.44337567297406,1.20659949980977,1.15600405774638,1.15600405774638,1.15600405774638,1.01813769273646,1.13284303119776,1.08746033240514,1.20659949980977,0.998186761880863,1.09824421276745,1.04880884817015,1.24452825388283,NA
-1.5637519300592,NA,0.288675134594813,-0.707106781186547,1.44337567297406,1.20659949980977,1.15600405774638,1.15600405774638,1.15600405774638,1.01813769273646,1.13284303119776,1.08746033240514,1.20659949980977,0.998186761880863,1.09824421276745,1.04880884817015,1.24452825388283,-0.449466574975495
0.53621603782452,-0.16854996561581,0.288675134594813,0.707106781186547,-0.288675134594813,-0.402199833269922,-1.36618661370027,1.15600405774638,1.15600405774638,1.01813769273646,1.13284303119776,0.0836507948003959,-0.402199833269922,-0.199637352376172,0.21964884255349,-1.04880884817015,-0.88894875277345,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.00773906640412602,-2.02259958738973,0.288675134594813,-0.707106781186547,-0.288675134594813,-0.402199833269922,1.15600405774638,1.15600405774638,1.15600405774638,1.01813769273646,1.13284303119776,1.08746033240514,1.20659949980977,0.998186761880863,1.09824421276745,1.04880884817015,1.24452825388283,-0.449466574975495
1.03940095892324,-0.16854996561581,0.288675134594813,-0.707106781186547,-2.02072594216369,1.20659949980977,-0.105091277976944,-0.105091277976944,-0.105091277976944,-1.20325363687036,-0.809173593712687,-0.920158742804353,-2.01099916634961,-0.199637352376172,-1.53754189787443,1.04880884817015,-0.88894875277345,-0.449466574975495
1.04939776623284,1.68549965615811,-3.17542648054294,1.41421356237309,-0.288675134594813,-2.01099916634961,-1.36618661370027,-1.36618661370027,-1.36618661370027,-1.20325363687036,-0.809173593712687,0.0836507948003959,-0.402199833269922,-0.199637352376172,0.21964884255349,0,-0.88894875277345,-0.449466574975495
0.171306833154537,-0.16854996561581,0.288675134594813,-0.707106781186547,-0.288675134594813,-0.402199833269922,-0.105091277976944,-0.105091277976944,-0.105091277976944,-0.0925579720669508,-0.809173593712687,-0.920158742804353,-0.402199833269922,-0.199637352376172,-0.658946527660469,-1.04880884817015,-0.88894875277345,-0.449466574975495
-1.22546011899131,-0.16854996561581,0.288675134594813,-0.707106781186547,-0.288675134594813,-0.402199833269922,-0.105091277976944,-0.105091277976944,-0.105091277976944,-0.0925579720669508,-0.809173593712687,1.08746033240514,1.20659949980977,0.998186761880863,1.09824421276745,1.04880884817015,1.24452825388283,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
