"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num"
0.18372215928834,-0.963624111659432,0.531609533071195,0.902956815386518,1.36041865477365,0.755928946018455,0.755928946018455,0.902956815386518,1.17937722808157
0.354756972079883,0.963624111659432,-0.531609533071195,-1.20394242051536,0.240073880254174,0.755928946018455,0.755928946018455,-0.15049280256442,0.310362428442518
1.75340671764453,-0.963624111659432,0.531609533071195,0.902956815386518,0.240073880254174,-0.566946709513841,-0.566946709513841,-0.15049280256442,0.310362428442518
-2.34052436115085,0.963624111659432,-1.59482859921358,-1.20394242051536,-0.880270894265305,0.755928946018455,0.755928946018455,0.902956815386518,-0.558652371196533
-0.556668994335185,0.963624111659432,0.531609533071195,-0.15049280256442,0.240073880254174,-0.566946709513841,0.755928946018455,-0.15049280256442,0.310362428442518
-0.408824020551138,-0.963624111659432,-0.531609533071195,-1.20394242051536,0.240073880254174,0.755928946018455,-0.566946709513841,-1.20394242051536,-0.558652371196533
-0.0244116990227491,-0.963624111659432,-0.531609533071195,-0.15049280256442,1.36041865477365,0.755928946018455,0.755928946018455,-0.15049280256442,1.17937722808157
-0.855553851141776,0.963624111659432,-0.531609533071195,-0.15049280256442,-0.880270894265305,0.755928946018455,0.755928946018455,-1.20394242051536,-0.558652371196533
-0.100961062842965,0.963624111659432,-0.531609533071195,-0.15049280256442,-0.880270894265305,-1.88982236504614,-1.88982236504614,0.902956815386518,1.17937722808157
1.37235402735754,0.963624111659432,1.59482859921358,1.95640643333745,1.36041865477365,0.755928946018455,0.755928946018455,0.902956815386518,0.310362428442518
-0.64205026001023,-0.963624111659432,-1.59482859921358,0.902956815386518,0.240073880254174,0.755928946018455,0.755928946018455,-2.25739203846629,-1.42766717083558
0.0230738836696422,0.963624111659432,0.531609533071195,-0.15049280256442,-0.880270894265305,-0.566946709513841,-0.566946709513841,-0.15049280256442,-1.42766717083558
0.644542697305504,-0.963624111659432,0.531609533071195,0.902956815386518,0.240073880254174,-0.566946709513841,-0.566946709513841,0.902956815386518,1.17937722808157
0.59713779170946,-0.963624111659432,1.59482859921358,-1.20394242051536,-2.00061566878478,-1.88982236504614,-1.88982236504614,0.902956815386518,-1.42766717083558
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
